작성자,내용,추천수
user-dn5kk7gh4c,사지잘라서 평생기어다니게 해야하는데 그래도 범죄자가 죽어서 다행이다 이중사에게 조금이나마 위로가 되었기를,3
user-gn8lm6qp9d,오뉴월의 서릿발이 얼마나 무서운지 알겠지? 사람을 억울하게 하면 언젠가는 천벌을 받는다. 착하게 살자. 아니...최소한 남에게 피해 끼치지는 말고 살자. 피해를 끼쳤으면 사죄하고 달게 벌 받고....이그....,0
klas12901,"아니 괴물한태 왜 사람에게 적용해야할 ""인권""을 적용할려 하느냐..",0
user-cz9md2yo4x,훈훈합니다~!,0
jinhwanjung9089,자살 당한거 같은데? 수감중인 피고인이 독방에서 자살 가능하다고? 자살 방지하기위해 물품검사는 제대로 했냐?,85
user-wg7wz6ku7s,죽고도 욕먹는인생은 살지말아야지 으휴..,0
jasalsido,군에서 수사 착수한다는게 은폐한다는 뜻 아니던가...피해자만 있고 가해자는 없는 집단..,1
user-pz3is5zi7u,너만 뒤진다고 끝날 일이 아니야. 이 일에 관련된 모든 쓰레기들이 다 처벌받아야지.,0
hyunjonpal,죽어가면서 얼마나 '걔하고 엮이지만 않았으면...' 하고 되뇌였을까. 별로 불쌍하지도 않다.,10
user-od6xo5lw4s,고인의명복을빕니다,0
user-vb7rz2qu5o,"함부로 죽음의 경중을 따지면 안되는걸 알지만, 의미있는 죽음은 아닌것 같습니다. 이미 피해자분이 죽음을 선택했는데 ㅠㅠ 특히나 군인인 사람이 이런 죽음을 ㅠㅠ 석연찮네요.",0
user-hf5fb3wj8u,끝까지 비겁하게 도망가는군요. 저승이라고 지은죄가 사라지는건 아닐텐데 말이죠.,0
user-el9mr3mp7w,애초에 군에 맡겨지면 안될일이였다,2
user-kf4ep8uj8z,이중사는 죽을만큼 억울했고.죽은 부사관은 죽을만큼 부끄러웠나보지...,0
user-pc2vp5bl4y,왜 죽어!!!! 죽으면 용서를 받을 수 있을 것 같아!!!!,0
a87846595,다 누구의 자식인데 안타깝네요 부모는 어찌살라고 ㅠ,1
user-ow7sj3cv2z,죽을만큼 부끄러운 잘못을 왜 하는지~,1
laemt325,그놈의 인권이 뭐든 문제라니까,0
younghocha677,"군 검찰을 조사해야 헌다 어떤 압박이 있었을까? 아마도 "" 너 땜에 힘들어 졌다?"" 아닐까? 혼자 생각해 본다",119
Persona-,사형판결 받았다고 생각하면 되는거지 뭐가 무책임이냐 진짜 무책임은 벌좀 적게 받겠다고 변호사 선임하고 마음에도 없는 반성문쓰면서 버티는 놈들이지,0
ehrckatoh3936,그럴정도로 잘못된짓을 왜 해…,0
YANG.JAEYONG,참.... 그렇게 죽을꺼면서 뭐하러 그런짓을 했는지...,0
user-ml6ms1ei9i,자살이라니....너만큼은 용서해준다 물론 현존에서만..지옥가서 거기서 벌받아라,0
user-kr2yi1fu4t,고 이중사 영혼이 데려갔네 영화에서보면 악몽에 시달리다 헛게보이고 그랬겠지 잘가거라 저승에선 죄 짖지말거라~,17
user-nh5ue8rh3d,그러게 남의 집 귀한딸을 왜 함부로 건드려 ㅡㅡ,0
user-df4wx6vd4d,조사 또 조사 조사 답답한공군 부끄럽습니다,1
snow-ic3ry,꼬리자르려고 자살당한듯 이사람이 불어야 위로 줄줄이 였는데,287
user-st3fu1yg3r,죄를 달게 받아라.,0
wbl6636,과학적인 것들로 결론이 안 나온다면 답은 단 하나. 저 범죄자에게 괴롭힘을 당해서 돌아가신 분들이 떠나지 못하고 벌하려고 남아계셨다가 벌 한거겠지. 참...살아있는데 무식하고 무능한 것들 때문에 가야할 분들이 못 가고 남아서 이렇게 떠돌며 기다리는걸 보면 얼마나 대한민국 성범죄 처벌 법이 지읏 같은지...또 한번 감탄하고 갑니다. 범죄자를 위한 인권단체의 정의 무시하고 인권상 반납하고 매우 잔인할 정도로 처벌하면 정말 좋아질건데. 위에 몇몇 머가리들이 찔리는게 있는지 법을 안 바꾸고 수정을 안하네...심각해.,0
user-ee7yt2xo6m,범죄자에게 인권은 없다,0
user-dv3sh7qg6p,죽던가 말던가 한명도 빠짐없이 다 수사해서 철저히 응징하길,0
rikimaru3541,"군인이 되는 순간 아이큐가 90 이하로 평준화됨 공감능력도 떨어지고, 도덕성이 결여되며 법감정이 멀어지고 사회 부적응이 심화됨 군인을 평범한 민간인과 같은 기준에서 보면 이해하기 어려움",3
oasis_suminsam,죄값 치른거다. 하나도 안 안타까움. 자신의 책임 다하지 않은자가 다른 방법으로 회피한 수준.,0
user-so2hs5ie4j,이구 그냥 돈주고하지ㅜㅜ 부사관들은 돈 아끼려고 넘 노력해ㅜㅜ 지 인생 망가지는줄도 모르고 다 가난하니까 부사관하겠지만 그래도 쫌생이처럼 살지말자 쫌 군에 갔다온 사람이....,0
user-ib9me5ks4s,야~~ 이제 영화처럼 대놓고 꼬리자르네~~~이제 놀랍지도 않다...,237
jinsajin4850,원칙대로 했으면 안타까운일이 안생겼을걸 공무원 특히 군ㆍ검ㆍ경은 원칙을,0
user-qt9go8qe6l,끝까지비겁한방법으로죄값을치루지않았군아,1
