작성자,내용,추천수
user-qd3xm6th7i,저렇게 자식잃고 아내잃은 사람들의 심정을 어떻게 이해하겠냐만은.. 사람이 죽어나가도 살길만을 도모하는 저들이 목숨걸고 대한민국을 지킨다고? 진짜? 전쟁나면 민간인들 강간하고 그러겠지... 진짜 창피하다. 창피해.,192
user-wo5bj2jf7d,"얼마나 답답하고 억울하고 절망적이였을까,,ㅠㅠ",0
dannylee1245,"밖이나 군이나..왜 이리 사람 같은 사람이 없을까요.. 이참에 다 개혁해 주시고...국선 변호사도 짤라 주시고.. 무책임한 변호사에 대한 책임을 물어 주시고, 지시한 놈들도 ..짤라 버려서 법의 심판을 받게 하고 살게 해야 합니다..",0
kyungjayi7213,성범죄자는 거세가 답이라고 본다. 시범케이스로 해봐라.,188
sendusmile,"군대내 부패범죄비리의 온상 ' 회식을 법적으로 금지시켜야한다 근무가 끝나면 곧바로 귀가, 귀대하여 휴식을 충분히 취해야 다음날 근무를 제대로할수있기때문이다 피해자에게 국가가 충분한 보상을 해주어야한다 삼가 고인의 명복을 빕니다",10
user-ti9ew7yb1w,진짜 너무 안타깝다...,0
user-kh9hy1xx9m,학교폭력이건 성폭력이건 이놈의 나라는 범죄자들은 잘먹고 잘살고 인권도 보호받고 피해자들이 왜 극단적인 선택을 해야만 되는건지~~생각할수록 마음아프고 안타까운 일이네요 남은 가족들은 얼마나 힘이들런지~~~국선변호사는 변호사 자격 박탈해야 된다고 보네요,10
lmh5284,"100만번 잘못했다 말하고, 스트레스로 인해, 자괴감으로 인해, 실신을 해도 모자를 사람들이 그 모든 이유를 설명하려는 모습을 보니까 이 나라는 가망이 없구나.",0
user-rs1jr6uj7o,목숨을 버리면서 맞서야했던 고인의 선택이 너무 애잔합니다,0
gyujonglee3376,답답하다 일은 이미 벌어지고 피해자는 이미 삶을 포기했다. 일이 커지니까 이제서야 언론에서 떠들고 슬픈 일이 생기기 전에 그걸 막아 줄 수는 없는 거냐 정말 안쓰럽다. 무섭다. 변하지 않는 그들의 생각이,0
jeonghwanchoi6339,공군 법무부부터 관련된자 해임을 시켜야한다. 우리 모두 힘을 모아서 공군 법무부 관련자들 해임 되도록 힘을 모아야하지 않을까요?,103
user-ms3dv3ew9q,변호도 제대로 못 받았다니 정말 안타깝습니다. 약자들 보호를 위한 보장이 계급사회인 군에는 없는듯 보이네요! 제도개선이 이루어져야 합니다.,1
---on7xw,국선변호사는 평생 변호사질 못하게 자격 박탈하고~처벌해야 한다~~!! 저런게 변호사라고..,414
carinechung7180,이런 안타까운 일이 없게 수사 정당하게 해주세요. 여군 뽑았으면 여기에 합당한 교육과 시스템이 되어 있어야죠. 이런 일이 80년대도 아니고 2021년에 말이 됩니까?!!,0
kantonie6465,변호사만 잘 선택했다면 이런 일은 ㅠㅠㅠㅠ 아쉽다.. 왜 약한 피해자만 이래야는지,0
ghkfkdwkd2417,힘들어도 죽음선택은 결국 지는거나 다름없는데 분해도 좀 참고 끝까지 살아서 싸웠어야지란 생각드는데... 부모님 우시는것봐요.ㅜ,0
user-ef4xz8pv1e,왜 피해자가 떠낫나요 가해자가죽어야하는데 너무마음이아픕니다 남은가족들마음이어떨지....,0
rilyrose,국선변호사까지 다 한패거리였구나… 진짜 쓰레기들 다 짤려야하는데 현실은 또 그렇게 안하겠지? 진짜 고인만 불쌍하다 남편분하고…,601
skp9241,억울한 일이 있어도 관계자들의 소극적대응으로 억울함을 호소하지 못하고 포기하는 경우도 많죠.,0
kickofftheworld,이런 사건을 사선으로 해주는 단체도 있어야할 것 같다ㅜ,0
korean-american,가정파괴범들 너무 맘이 아픕니다 ㅜㅜ,0
user-md7vp5ec1n,철저히 조사해서 나쁜놈들은 모조리 처벌하라,0
Ktax,제일 큰 문제는 피해자가 여러군데 도움을 요청했지만 자정작용이 1도 안됐다는거지 사전예방은 못해도 사후조치는 신속하게 해야될거 아니야 얼마나 심리적으로 힘들었을까,0
jennieryu2976,공군만이 문제가 아닐겁니다 육해공쪽에 이런일이 허다할겁니다 위선에 눈치보고 불이익 받을까봐 가슴앓이 하는 분이 얼마나 많을까요? 제대로 도와주세요!!!,240
axess1227,공군 법무실장까지 전부 줄줄이 처벌해야 한다,13
user-xz7xr3jy5t,우린 이모중사를 추모하기전에 생전에 그녀가 어떤사람이였는지 짐꾼을 수레에 끌고 언덕을 오르는 할머니를 보고 선택에 따를 어떤 인성을 가졌는지에 대해 알아봐야한다,0
user-ci4xc3mz7r,국선변호인 잘못대처했다는게 밝혀진다면 반드시 처벌해야함,0
kan7984,"성추행,성폭행은 가해자들은,별거 아닌걸로 치부하는게 참으로 슬프다.역지사지를 생각 할 수도 없는 노릇! 왜? 자기는 여자가 돼 보지 않았으니~ 예전에 어떤 사건이 생각난다.백일된 아가와 함께 자다가 괴한에게 성폭행 당한 엄마이야기!! 엄마는 죽을만큼 반항 하고 싶었지만,애기가 잘 못 될까봐 피눈물 흘리면서 반항조차 못했더니,가해자 가 잡혀 법정에서 그랬다지? 여자와 합의했고 좋아 하더라고,,,,그리고 더 괴씸한건,,남편이란 작자~~그저 행위 자체만 꽂혀서는 아내가 고통받았을 맘은 생각안하고, 결국 이혼까지 한 일화ㅜ.ㅜ 일단 여성으로 살아 간다는건, 약자 이기에 그저 감수해야 하는것이 너무나 많다...젊은 남성들은 성불평등을 외치고 있고, 폐미니 뭐니 하면서 공격 하고 역차별을 당하네 하지만, 여성권한지수만 봐도 부끄러울정도로 다른나라에 비해 낮다는걸 볼 수 있다. 이 단편적인 것만 봐도 사회적 인식 이나 성인지 감수성이 얼마나 아직도 먼 것인가를 볼 수 있다.군대 라는 특수한조직 에서 마저 저런 말도 안되는 일이 벌어지고 있으니,,기가 막힐 노릇이다.여자 상사를 상사로 보겠는가,,그저 성쪽으로 바라보는 이시대 모든 남성들에게 물어보자!!",1
user-unass2,제발 가해자들을 공개해주세요. 피해다니게. 피해자들만 공개하면 뭐하나요. 인권때문에 가해자들 공개안하는데 피해자들은 인권이없나요? 피해자들의 가족들은 어떻게 살아가죠? 제발 모든 가해자들 공개좀ㅜㅠㅠㅠㅠㅠ,0
3im948,"대한민국 국민으로써 내나라을 지키기위해 국방의 의무을 다 해야하지만 이런일이 벌어지면 장차 우리 아이들을 군에 보내야하나 걱정이됩니다,",238
raonphill,어쩜 저렇게 사람을 고립시킬수 있던건지,0
user-jc2is1us6q,열심히 하시는 분들도 있을듯 이런 쓰레기국선변호사만 있다면 마음이 너무 아플거 같아요,0
congmingjin5922,담당 국선변호사가 유족과의 통화에서 하하하고 헛웃음 짓던거 너무 화가나고 소름끼침 억울하게 자식 앞세운 아비앞에서 웃음이 나와??,43
user-co6tn8em8k,"전시상황이면, 어쩔수 없이 군검찰이 필요하겠지만, 이런상황이라면 평시에는 군 검찰이 필요 없음을 세삼 느낀다...",1
user-um7iq1kf1l,예전 부터 저런 사건 많았는데 그냥 묻쳐 버린거지 지금은 시대가 바뀌어서 세상 사람들이 알게 되고 이슈 라도 된것이고...그리고 변호사 의사 잘못으로 피해 봐서 재판 하게 되면 변호사 상대로 하는 재판이라 변호사 찾기도 힘들고 의사 상대로 하는 재판엔 증인으로 나서 주는 의사 찾기도 힘들다고 하더라...,1
user-kh9mf3ew5o,안쓰럽다... 윗대가리들 다 물갈이 됐으면...,467
user-cb3pq7lh1c,국선변호사건 그 변호사랑 엮여 있는 검찰이건 판사건 대대장이건 간부건 잘못이 있으면 명명백백 밝혀야합니다,0
user-eg5vx2yh2r,변호인은 자신의 의뢰인에게 불리하게 하면 안되는것이 법으로 정해져 있는데 변호사법 위반으로 변호사면허증 날라갈수도 있습니다 피해자분 고소하세요.,1
kwangsoonp,공포는 마주서야 작아지는데.... 등을 보이면 커지고 ... 들을수록 안타깝네요. 범죄자 공범 자발적 부역자들에게 합당한 조치가 있기를 바랍니다.,0
user-uw1eh8hr2l,다 한통속이구만 ‥ 진짜 억울함을 어떻게 풀 수 있을까 한참 행복을 꿈꿀 나이에‥ 가족들 남편도‥ 누가 위로가 될 수 있을까ㅜㅜ,0
user-jc7iz7yj9l,꼭 이렇게 아까운 생명이 떠나고 해야 관심을 갖고 이슈가 되는건지... 근데 남아있는 놈들은 아직도 정신을 못차린듯!! 가해자도 그렇고 무성의한 국선 변호사도 그렇고 주변 고참들 지휘관 모두다 혼나야겠다!! 정신차리자 쫌!!!!!,0
kimsu468,"국선변호사, 상담사 둘다 처벌해라 그들도 살인자다",775
Bigwing_J,"사건 관련자 전부 처벌해주세요. 상관들 2차가해부터 해서 국선 업무태만, 조롱까지...",1
raybrown5890,또 한번 먼저 고인의 명복을 빕니다. 박주민의원님...믿습니다. 부탁합니다.,0
user-wy1yq5lx9u,안타까운 죽음이다 결국 피해자가 죽어야 해결되는구나... 너무슬픈현실이다,0
