작성자,내용,추천수
jerryjjam,판사 나이가 70대라는데 판단력이 많이 흐려지신건가싶고^^,2
user-pk4ug6um7z,나오면 판사 먼저 죽여라 그러면 인정,9
user-hd8sl9bu7o,전과18범가해자새끼를 18~무기징역형이 맞지 20년이장난이지~피해자맞는거 보니깐 죽을수도있었는데 운이좋았을뿐!,0
user-wz9qh5el1r,구치소 동기가 판사보다 훨씬낫네,0
kk-zy9bx,해외언론에도내보내야지....사법부의후진적판결에 치가떨린다,1
user-jr5gi2ky9o,저거 술먹었으면 징역2년일거같은데 안먹어서 다행이다,0
user-ps5hp8lx3n,아~ 판사가 가해자 집안사람인가보네~,0
eeL-ss5cb,가해자나 판사나 싸패끼리 지랄이풍년이구만 최환판사 과거 전적부터 말이 많던데 ㅉㅉ 잘못만난게지,0
user-ef3cp5mu6m,전과 18범도 감형해주는 나라 ㅋㅋ 이러다 모범수로 조기출소하겠어 ㅋㅋ 대단해,0
user-nf7bo5lx9g,20년 때린 판사 욕 하는데. 그 놈이 완전 쓰레기인 거는 맞지만 사람 죽인 년놈들도 꼴랑 30년 징역 때리는 마당에 그래도 피해자분이 정신적으로는 안 좋아도 육체적으로는 멀쩡해 보여서 20년 징역 때린 걸로 보입니다. 형량 때리는 거를 감정적으로만 할 수 없습니다. 음주운전으로 사람 죽여 놓고 1년 6개월 징역 때리는 쓰레기 판사도 있는데 ㅉㅉㅉㅉ.,1
usetttt,20년 선고 때리는거면 최대한 감형없이 때린건데 ㅋㅋ 국민수준은 법체계 다 무시하고 언론 탔으니 무기징역 외치네 걍 위쪽나라처럼 체계없이 그냥 갬성대로 판결하자,0
user-dg4tj2jc4g,솔직히 태우우우우 x 이도 사기친거 징역 더받아야되는데 사법부가 제대로된 형 을 안준거같음 ㅋㄷㅋㄷ,2
user-dp8tj5wi9n,판결판사 긴급조회 긴급조회요청,0
user-tb4gf5em2n,부산 판사야 저런거는 법정 최고형 했어야지,1
naru9660,대한민국 판사는 2차가해자임. 이게 말이 되나. 판사가 저따구니 강력범죄가 맨날 나오지.,0
dldnjswo2000,판사 : 피해자가 뒤지던 말던 내 알빠입니꽈,17
user-pd2qp2oi2l,판결에 왜 이런애기는 깊이가 수준이 낫게 들어갓고. 왜 판결에 하나도 반영이 안된건지 의아하네요. 동기분은 목숨을 걸고 말하신게 당연함건데두. 전관예우 변호하시는붐들 분명히 들으세요. 변호 할사람이 따로 있습니다. 대한민국은 아직도 쓰레기 최저입니다. 변호도 돈보고하지마시고 도덕을 생각하고허십쇼.,1
user-pd8wt9vp2p,판새는 내용도 볼 필요없고 검찰구형의 2/3 나오는게 관례라 판결이 그렇게 나온다.,0
user-ld8wr4sx3g,사이코패스 검사 해봐야 할듯……….,0
YooouSub,판사:응 어차피 내 알빠아니야~~^^,0
pipi77777,"빵 안에 ...무기징역 받은 재소자가 있으면 .. 좀 죽여주면 좋겠습니다 ..... 무기나,몇명씩 죽인 재소자들이 좀 죽여줘요.",1
user-iw8dc2gc3f,너나 잘해라. 자기도 사기꾼으로 징역 살아놓고 저런걸 왜 인터뷰를 해주냐 ㅋㅋ,0
xxex1205,나 판사 시켜주면 잘 할 자신 있는데…,0
KOREA-pj7fv,저분은 왜 깜방갔는데? 형량이?,0
