작성자,내용,추천수
sseopuplife2965,수십년동안 바뀌지 않는 법... 한국의 미래는 저런 판사들의 판결로 어둡기만 합니다.,0
user-ym3hl6mm6q,문제는 모범수되면 10년되서 나올수도 있다는거…. 부산고등법원 형사부 최환 부장판사님 가족이 제발 똑같은 일 당하기를 기원 합니다.,2
user-lx9jj6kf1u,판사들은 온실속의 화초다... 세상일을 겪어본게 없어서... 공감 능력도 없고...,21
user-gv5rb6qg5v,판사들이 싸이코패스가 아니고서야 저런 판결 내릴 수가 없음...,0
user-uh4de3no2e,말도 안되는 판결을 내린 판사는 절대 편안히 잠들지 마세요.,0
gyeom2916,판사야 .. 똑같은일 당해봐라 제발,0
user-oh7oi9wi5c,판사들아 저런 범죄자들이 판치는건 너희들이 판결하는 솜방망이 처벌 때문이란걸 알아둬라 범죄자들의 지분 절반은 판사들에게 있다,0
daewookim8011,마음이 아프긴 하지만 형량은 법으로 정해져 있다...형량을 감정적으로 정할수는 없는거 아닌가....,0
thelife8440,판사가 돌려차기 맞을까봐 두려서서 그러나? 이따위 판결을… 진짜 해도해도 너무하는구만…. 보복성까지 들어냈구만.. 나중에 보복일어나면 판사가 책임져야 하는 법안을 만들어야합니다. 본인들은 책임회피하니 나라가 이모양..피해자가 무슨죄가 있어 보복협박까지 당해야 하는가..,0
user-dg3vd5sr1d,법대로 판결 하면 좋겠습니다... 악법도 법이니까요... 그 악법을 개정하지 못하는 사람들을 뽑은 국민이 잘못이라는걸... 언젠가 누군가 알아주길...,0
user-lf4gc3tg9z,보복의 뜻을 모르십니까 판사님? 정말 너무하네요 5년도 말이안나올정도인데 15년이라뇨 저 죄없는 피해자분은 앞으로 어떻게 살라는겁니까.. 50살이면 펄펄한 나이입니다. 판사님 제발좀요 제발 왜이러는거에요,63
buresea,법은 평등하다. 또다른 누군가도 돌려차기 당할수있게 기회를 주기위해 형량을 길게 줄순 없는거다,1
foody4249,2차 가해자인 담당 판사와 해당 사건 사법부 천벌 받기를 대대손손,0
anodami8462,자신이 판결한 사건에 대해서 나중에도 책임을 묻도록 판사들 문책할수 있게 법을 수정해야함. 다들 지들 가족 지들 딸이 아니라고 '법대로'라는 미명아래 사법 살인하는것과 무엇이 다른가?,0
user-xw3we7bd7f,이번 판결 내린 판사 양반 꼭 당신들 자녀들도 저렇게 당하실 간절히 바라겠습니다!,0
user-dg4sm5sv1x,판사들아 너네 가족들 똑같은 일 생기면 꼭 20년 줘라~,0
user-gw6oy4bu2e,사람죽여도 10년인데 20년이면 메스컴타고 전과고려해서 충분히 많이준거같은데...법이 공정해야되는데 떼쓴다고 형량더주면 사형이라도 구형하라는건가???..,3
_4_846,구형대로 35년 주면 본인이 보복당할까봐 양형했다고밖에 생각 안 듭니다. 꼭 판사 본인도 보복당하시길 바랍니다 ~,0
user-fw2tq3is6s,판사 가족들이 당해야 정신을 차리지.,0
user-ew2mg6dt7g,이참에 국민에의한 판사 특별처벌법을 만들고 국민의 뜻을 역행하는 판사는 끌어 내립시다,0
junyeon33,국개의원들이 법을 업그레이드 시켜야 하는데 일을 안 하니 문제죠. 피해자를 보호하고 범죄를 줄이기 위해 사악한 범죄자들의 형량을 대폭(200년 300년 1000년까지) 늘릴 수 있도록 법을 손질해야 합니다.,0
SupreamTeam,우리나라는 흉악범 징벌 형량이 더 높아져야하고 그에 따른 징벌적 손해배상도 필요하다 그리고 사형제는 반드시 부활해야 한다고 본다,1
user-je7zg9qe4i,이런 처참한 판결을 볼때마다 판사들을 ai로 대체해야 한다는 필요성을 느낀다 이건 제대로 된 처벌도 아니고 보복범죄 예고를 묵인하는 꼴 아니냐?,0
user-nt6hq3fo9f,진짜 말이 안나온다 무기징역도 시원찮을 판에 징억20년이라니 대체 이나라법은 무고한 피해자를 위한 법이란말인가 가해자를 위한 법이란 말인가 통탄을 금치 못할 일이다.,84
user-cj8ts8zg8z,대단한 역대급의 자비하신 판사님,0
ixtli9510,맞아요 형량을 최대한 낮춘듯한 20년형은 20년후에 피해자에게 복수하라는걸로 보입니다.,0
ttggyou,판사 가족들이 이런일을 당하길 기도합니다,0
user-wr2uz3fz2q,무기징역 때려야지 저런 사회악이 50 에 나오믄 정신 차리것냐 사법부가 아주 개판,1
user-ug7bg7wp6g,판사 가족에게도 똑같은 일이 일어나길 기도합니다,98
HELLO5014,판사도 진짜 사람을 죽이는게 일상인가!! 판사 가족들도 똑같이 당하길!!! 개판사는 또 가해자 지켜줬다고 자랑하고 다니겠지?!,0
puppyminju,판사들부터가 피의자편이 아니고서야 나올 수가 없는 판결이다.,0
popmedic1732,전과 18범도 반성하고 교화시킬 수 있다고 믿는 판사님들 대단하십니다,0
MrJoongwook,하루빨리 판사놈들부터 AI로 대체시켜야 합니다.,1
user-zq7jy4pp2m,판사 딸내미도 꼭 같은일 겪길,0
user-cr8vq9xn3m,너무 힘든세상이다. 판사님 자기딸이라고 생각하시고 판결 하셔야 되는데 그러면 이판결이 안나요죠.저 어린 여자분 어떻게 살아라고 눈물나네요.,117
user-ir1dv5sf4f,와 진짜.. 이번 재판 판결내리신 판사님 인터뷰좀 해주실 기자분 소신발언 듣고싶습니다,0
user-jo6hl1pf7n,대놓고 복수의 칼을 갈고 있는 범법자를 고작 20년이라니!!! 세월 금방 가고 그 후 두려움에 떨며 살거 생각하면 진짜 피해자분처럼 눈문이 앞을 막고 목소리도 잘 안나올것 같다. 감형없는 무기징역이 맞다. 저 범법자는 감화가 될 생명체가 아니다,0
ekrxj1124,재발 가능성이 높은 범죄자를 출소 시켜서 다시 중범죄를 일으킬 경우 판사에게 책임을 지게 해야한다.,0
user-zw5tx6iu5y,아니 전과18범이면 사회에 쳐 내보내지마 왜 꾸역꾸역 내 보낼라하는거야 ? 판사 자식도 이런 일 당해봐야 재대로 판결내리는건가 진짜?,0
user-gq3zu1ch6f,아무 죄도 없는 피해자를 우리사회가 죽이는 것 입니다 대법원에서는 꼭 35년 판결 바랍니다 그리고 판사님 당신 가족도 피해자처럼 당하면 그런 판결 못 할꺼예요,148
user-vw2lr9tn9x,다음 판결때 방청하시는 분들 한분씩 판사에게 판결에 대해 한마디씩 하시면 법정에서 퇴장당할겁니다 그러면 또다른 분이 똑같이 한마디하시고 또 퇴장시키면 또 다른분이 하시고 법정에 계신 모든 분들 퇴장당할때까지 판사에게 계속 어필하면 형량 선고할때 조금이라도 판결할때 고려하지 않을까 싶네요,0
