작성자,내용,추천수
jmj6694,흉악범은 반드시 출소후 판사 옆집에서 살도록 하는 법을 만듭시다 그럼 판사들이 무기징역 하겠죠?,2
sieuning1,피해자도 못 지켜주는 판사님들 가족들까지 똑같은 일 당하시고 똑같은 판결 내려주세요,5
user-fo6ug8iq4l,20년으로 감형시킨 관련자들 모두 가족중에 꼭 같은일 당하길 기도합니다.,1
user-jw8mt4vw7o,대한민국의 현주소 정말 존경합니다 앞으로도 계속 이렇게 판결해주셔요 니네들 사랑하는 가족이 피해자가 되어도 똑 같이 가해자를 사랑으로 보듬어 주세요,5
user-qk5wj6si9g,대한민국에 정의의 심판은 없다. 법은 최소한으로 지켜야하는 사람들의 규칙인데 그걸 깨고 가루로 만들어버린 흉악범에게 이러한 판결을 내린걸보면 대한민국 미래는 없다. 피해자는 불안에 떨며 공포속에서 살아가야하는데 더이상 삶을 지속할 수 있을까? 피해자는 용기를 내어 힘겨운 싸움을 했음에도 말도 안되는 판결에 삶은 무너지게되었다. 국민을 보호해주지 못하는 국가는 더이상 국가가 아니다. 이러한 국가는 얼마 못간다.,0
rhgustjr1,"반성의 기회를 주자는 법원의 판결이, 다른 사람의 기회를 잃게되는 계기가 되지 않길..",1
user-jd8se7ln6r,피의자의 형량은 피해자에게 시한부와도 같다라는 생각이 듭니다. 저 피의자가 20년형량을 받는다는것은 피해자분께 시한부20년 어쩌면 더 앞당겨질지도 모르는 그날을 숨통이 죄여오며 살아가야 할것입니다. 부디 해당범죄에 상응 하는 형량을 내려주시길 바랍니다.,8
BOSS-yr5yx,에라이 감형 이유가머고?저런넘들은 평생 몽골사막에 나무심게해라 저런인간이 사회로나오면 또다른 피해자가 생길께 뻔하다!,1
user-yg4kl8os4d,형식적으로 거짓 반성을 한다고 해도 보복하겠다고 하는 죄수는 더 높은 형량이 필요하다고 생각합니다.,13
gogod9581,판사님 본인 가족이 똑같은 짓 당해도 똑같이 판결하시길 진심으로 빕니다. 그리고 똑같은 짓 당하길 빕니다.,1
user-qm7si4tt3o,이것이 이 나라의 사법부입니까? 누굴 위한 사법부입니까? 이제 사법부의 썩은 판결에 놀랍지도 않습니다. 왜? 이 나라에 사법부가 존재 하는지 의문입니다.,992
tv_7686,너무 분노가 치밀고 비참한 마음이 듭니다...법을 따르는거지 판사를 따라야 하나 이게 맞나 싶습니다.. 판사님 법을 따르세요..,0
ppp-bv9ou,판결한 판사님 가족에게도 똑같은 이런 비극이 일어나길 제발 간절히 바랍니다.,18
meditationhealing7070,판사님 제발 판결 제대로 해주세요 가해자는 영원히 그 안에서 살아야합니다. 양형조건은... 정말 아닌거같습니다,1
stevechoi4good,자비심이 넘치시는 판사님께 존경을 표합니다!,3
O_OVsibal,가해자도 말하기 입 아픈 괴물이지만 저런 끔찍한 가해 사실을 듣고도 말도 안 되는 판결을 내리는 대한민국 판사들이 더 흉측하고 끔찍한 괴물 같다...,0
syl7855,판사 딸래미도 똑같은 일이 벌어지길️,4
parkthomas8274,국민들은 납득이 안되니 판사가 직접 감형한 이유를 공개적으로 밝혀야 한다. 이 일은 단지 저 피해자만의 일이 아니다.,6
dddddddff,판사님 진심으로 피해자분의 심정을 인지하고 그런 판결을 내리신건가요? 도대체 왜 검사도 30년 이상을 구형했는데 20년...이게 진짜 맞는 판결일까요 꼭 판사님의 가족이 똑같이 이런 말도 안되는 사 고를 당해도 똑같이 하시길 바라겠습니다,0
user-vf4yz5nb2j,범죄자들의 인권을 더 중요시 하는 나라. 저는 추천하고 싶습니다 저런 판결을 하는 판사와 검사들 가족들도 유사한 범죄 당해보길. 아니 그런 범죄 당했으면 좋겠습니다 그리고 그 범죄자들한테 내리는 판결이 어떻게 나는지.,0
HAEHYUN,판사들 여전히 미친 거 아닙니까? 아니 고작 20년이 뭔가요? 반성의 기미도 없고 구형 전에도 복수 운운하는데 정말 어이가 없습니다.,162
user-sw5ll8tq7y,판결하신 판사님 누구인지 궁금하네 20년뒤 판결에 대한 책임을 져야 할 겁니다,11
QMJUN,"부산고등법원 부장판사 ""최 환"" 판사님, ""실제로 성범죄로 이어졌다는 증거는 충분하지 않아 인정되지 않는다"" 라고 하셨네요. 피해자의 속옷이 벗겨져있었고 항문파열에 DNA도 나왔지만 성범죄 증거가 부족하군요. 판사란 사람들이 이렇게 판단력이 흐리니 사적제재가 만연해지는 겁니다. 정신차리세요",100
gracemj922,법이 우릴 보호해주지 않는다는 걸 보여주는 판결이다 나라면 내가 당하기전에 먼저 제거해 버릴것같으다 피해자분 힘내세요,0
user-sh2wh7ng6b,법이 누구를 위해 존재하는건지 판사님 제대로 판결해주십시요 피해자분 호소에 귀기울이세요,0
user-gp7sk8ee3g,아니 저렇게 정말 나쁜일을 저지르고 반성도 안하고 오히려 보복하고 또 범죄를 저지르겠다는 사람을 왜 감형을 해주는거임?? 가해자도 판사도 뇌 해부해보고 싶음. 어떻게 살아오고 어떤 생각을 하고 어떤 심보면 그런 일을 저지르고 그런 선택을 하는걸까??,0
leeshoon92,범죄자 보다 판사와 법을 공격해야 하는 시대가 왔다. 법은 그 약자의 편이 아님을 요즘 절실하게 깨닫는다. 우리는 이제 앞으로 저런 말도 안되는 판결 내리는 판사를 공격해야 한다.,0
user-yz2xr3uo6w,판사의 자식들도 똑같이 당해야된다,0
user-yy4om3yo4b,국민들은 매번 오랫동안 강력범죄 형량 늘려달라 하는데 왜 국회 법조인들은 들은체도 안하는걸까 대체 왜 그럴까 ....,0
rozwelgustav5040,아무리 판사가 자비를 내려준다 해도 인간은 일차원적으로 생각하는경우가 대다수라는걸 제발 깨달았으면 좋겠네 진짜,0
Woong714,피해자가 용서 못 하는데 왜 판사따위가 용서하는건지...,121
user-oy6tn1wr9b,다시 항소해서 꼭 사형아님 무기 판결 나왔으면 좋겠네요! 피해자가 왜 저렇게 눈물을 흘리며 두려워 해야 하는지...,0
lee821022,전과 18범짜리가 범죄를 또 저질렀는데 겨우 20년.. 재판부 대단하다. 저런 쓰레기가 교화가 된다고 생각하십니까? 판사님?,3
user-uo6hu8rh6q,판사 가족도 꼭 똑같은 일을 당하길 간절히 바란다,0
1kim288,피해자는 이민이라도 가야하나..? 국민으로서 애국심이 있지만 감형없이 가해자에게 좀 엄벌했으면 좋겠다...이런 거 보면 정말 답답..ㅠㅠ,187
YoungjooJo-gc5ho,판사들 정말 대단한 분들이다 정말,0
cwchoi7312,20년 후 피해자가 가해자에게 당하면 판사 당신이 죽인거나 다름없습니다.,2
huhuka_700,와... 이렇게 국민들이 모두 아는 사건이... 35년도 솔직히 적다고 생각하는데 20년이라니... 판사님들은 피해자분을 생각하시긴 하신건가요? 아니.. 생각했으면 이런 결과가 나오지는 않았겠지만요...,0
user-zl1ih3up5i,사형 제도 부활시켜서 집행하라!! 대한민국에 사는 한 우리 모두 또는 법을 다루는 판사님들 그 가족들 조차도 범죄자한테 안전 할 수 없습니다 그러니 선량한 국민을 가족을 법으로 부터 지켜주세요 그게 판사님들이 국민들을 또는 가족을 지키는거라 생각이 듭니다,0
user-nj7lm4rp7n,"재판은 법에 대한 국민들의 생각을 판사들이 읽고 선고로 표현하는것이지, 판사들의 생각을 국민들에게 주입하는 것이 아니다. 판사들아 이것을 알아라",4
user-of7xr1yq2s,여론이 들끓는 이번 사건을 검찰이 35년형 구형했음에도 불구하고 모든 여론과 국민들을 개무시하고 15년 감형으로 20년으로 형량 때린 판사를 신상공개하고 끌어내야 한다 가해자랑 다를게 없다 국민청원 가야한다,15
user-hm9ur4xc8x,우리 판사님 자녀에게도 유사한 일이 일어나길 바래봅니다,10
hyunsu2731,판사 가족에게도 제발 똑같은 일이 일어나도 꼭 똑같이 하길 바란다 부탁한다 내가 기도해줄게 똑같이 해줘,0
user-eg9bv9rg1g,판사 가족도 꼭 저렇게 되기를 간절히 기도합니다 와 이게 나라냐 진짜 요즘 대박이네,0
