작성자,내용,추천수
-memoge,"범칙금 전과를 제외한 순수 범죄를 행한 전과 3범 이상은 사건 여부를 따져 폭력,사기등 죄가가 큰 범죄는 갱생의 여지가 없으므로 무기나 사형이 답임 범칙금 전과는 살다보면 생길수 있는 문제로 최소5범 이상은 상습이라 보고 강하게 판결해야 하는거고요 여기에 위에 언급한 직접범죄+범칙금 합쳐5범 이상은 문제가 있다보고 엄하게 판결을 해야하죠 그리고 교화소도 일단 사회에서 물의를 일으켜 들어온 자들이기에 인권이고 뭐고 교도관들의 폭력을 제외한 두번다시는 들어가기를 진저리칠 정도로 환경을 바꿔야함 (강제 노역을 시키던가,1일1식에 필요 영양제만 투입해 영양실조는 안걸리더라도 배고품에 고생하게하는등 방법은 많음) 다 합쳐 18범이면 너무 법조계가 방관한거 아닌가?",0
user-rb2wh7hc1x,판사야 정신차려 12년은 너무 짧아 니 딸이 그랬다고 생각해봐 최소 무기징역 이다 전과18범에 발차기 사전동작 봐라 사람으로 살 생각이 없는 놈의 행동이다 그놈 고추 잘르고 사형선고해라,0
b-imoon,"두말할 필요없이 이시대 포청천 판결이 필요함 ""작두를 열어라~~~ 샦 !!! """,1
user-yu2nf2bz1q,합의할 가치도 없는 놈.징역 10년 이상 엄벌해주세요.판사님,0
d9g8,미국처럼 형벌 좀 세게 가하지 왜 솜방망이 처벌하냐? 판사들아? 꼭 니들 가족이 당해서 그때 가서 땅 치고 후회하지말고 정당한 사회 좀 만들어라,0
user-rl9uc7ij7y,"출소하면 판사, 초등수사했던 경찰 집에서 동거추천",0
user-cu3ki3tl6r,우리나라 법은 저딴 새끼들 한테 엄청 유하네 없는죄도 만들어서 징역 살게하는데 저런넘은 도데체왜 사회로 나오게하는지 참,1
sinjw3202,무기징역이나 사형때려라...사회에 풀지말고,117
user-wv4iq6lp5t,12년? 판사 자식이 당해도 12년이냐 욕나온다,0
themis9658,영원한 무기수 되어야 한다 다음 대상은 검사 판사 일가족 일수도 우리모두의 가족 일수도 있습니다,1
user-yc9nz7fy8g,전과 18범을 계속 풀어주는 판사!!! 니들이 사람이냐??? 니들딸이 당해도 그럴까??,1
naegagozarani,12년은 너무 터무니없는 형량이므로 성범죄를 저질렀던 말던 고문과 협박을 통해 반드시 자백을 받아내길 바랍니다.,38
user-qr3os8so9w,저런놈 무기징역 50년이상 감방에 살아야 한다. 성폭행하기 위해서 무고한 사람을 죽이려 했으니 죄질자체가 더럽다.,33
jinhyungk3306,저걸 뭘듣고 있나 ? 그냥 살인죄로 무기징역 때려야지 12년? 지랄 판사나 검사 니들 딸이 저리당했다봐라 그정도 때리겠나? 진짜 어이가없네,2
user-ex9di7ru6j,그냥 사회와 완전히 분리시켜라... 저런놈 나오면 달라질것 같냐... 절대 사람은 고쳐 쓰는거 아니다... 무기징역으로 사회와 완전 분리...,0
user-mp4bb3lj1t,본인 딸 여동생이 저런일을 당했어도 이리 판결할 수 있을까,0
user-vo3ft5be9q,판사의 집구석에 있는 가족에게 이와 똑같은 일이 생겨 12년되길 학수고대해 본다.,0
user-je4fm7rl2i,우리나라는 총기 같은거는 거의 청정한데 법 관련 해서는 너무 미흡하다 진짜 다른 법들도 어디 빵꾸 뚫려있어서 처벌 못하거나 회피하는데 전방위적으로 모든 법안 개선시키고 느슨한 판결 내리는 판사들 정신머리좀 고쳐줘라 제발...,0
user-bw6li8vx7u,나쁜놈 판사는 정신 차려라! 뻘짓 하지말고 18범이 말이냐 방구냐? 5범때 완전 사회격리시켰어야지... 아주 범죄자를 형량만 피해갈수 있게 교육만시키는구나.,0
