작성자,내용,추천수
user-cw8ru2jl7g,"법정에서 중립을 지켜야만 하는 판사가 가해자편만 들고있는 대한민국을 방치하지 말고, 외면하지도 말고,우리가 세상을 바꿉시다.",1
hyunchulkim8974,피해자를 생각해서 법이 제대로된 판결을 확정해주시길...,0
Kim-yq3oy,피해자가 고통속에 살고 있어도 용서가 취미인 판사나으리들이 하루빨리 사회에 나와서 또다른 피해자를 만들게 도와줄거임.,0
ganogano274,형량 늘리는 공동서명 링크같은거 없나요? 어쩜 더러워도 저렇게 더러운 인간이 있을까ㅜ 피해자분ㅜ... 어떻게든 위로가되드리고 싶고 마음이 회복되기를 진심으로 바라고 끝까지 기도드리겟습니다ㅜ,0
komodo142,어찌 우리나라판사들은 이렇게나 범죄자한테 친절할까? 참 대단들 하셔,1
user-kq7kh2fj4r,저도 재판에서 불법을 저지른 쪽에 손을 들어 주었습니다 명성이 높은 변호사를 추가로 선임해 억울힐 판결을 받았습니다 판사님들 정말 너무도 자격 없습니다 ㅠㅠ,0
user-om9op7yo2b,인자하신 판사님께서 모든걸용서 하실겁니다,0
user-cw8ru2jl7g,판사들의 승진시스템에 문제가 아주 심각하다고 봅니다. 가해자편을 들고있는 대한변호사협회한테 98점의 높은 점수를 받은 부장판사들은 성폭행사건때는 특히 피의자편을 많이 듭니다. 전국피해자협회로부터 높은 점수를 받은 판사가 되어야 억울한 피해자가 더이상 발생하지 않을 것 같습니다. 또 피해자협회로부터 높은 점수를 받기 위해서는 성폭행사건은 30년 징역형이 최소가 될 것입니다.,1
user-nc2lq3de3n,사회악이다..감방에서 안내보내는게 답이다..제발 무기징역 때려주시길,452
user-wb3rc9vk3k,판사 가족들이 당하는 일들이 많아져야 형량이 바뀔거다...이 나라 판결에는 이 말밖에는 할 말이 없다...,0
user-ri7tq9yv5j,한 사람의 평생을 망가뜨려놓고 저 형량인게 대단하다,0
user-bc9ip6yu4v,우리나라 법이 왜 이래요? 이게 말이되는 법 형량인가요?,2
happyvirus4077,판사 검사 딸이 저렇게 똑같이 당해도 징역12년 때릴지 의문이다~~~!!! 재판이 아니라 개판이네~~!! 인간의 존엄은 최소한의 도덕적 양심이 있을때만 존립목적이 있는것이지 저런 짐승같은 것들한태도 인간의 권리가 주어진다는게 변호를 해준다는게 누구를 위한 법인가???,0
jamiehuh301,12년 금방간다.. 아직 젊은놈이고 나와서 또 범죄 저지를건데 도대체 법이 왜이렇게 관대하냐? 헌법부터 싹 고치고 판사는 특히 ai로 우선 대체해야 한다..,202
user-pj8ic5jv2o,"이런 범죄 재판은 판사를 위한 판사에 의한 판사 형량 결정 대신, 국민청원을 통해 배심원단 구성하고 재판해서 사회정의가 무엇인지?를 똑똑히 세상에 알려야 한다. 결단코 사회 ""형평""의 의미가 판사에 의해 엿가락 잘라내듯이 결정되어서는 안된다.",0
user-lz5vv7oj5k,감옥에서 쇠파이브에 하루에 3000천번씩 돌려차기 시켜주세요. 판사님 ! 사회 나와서 다시는 돌려차기 못하게,4
