작성자,내용,추천수
KJH-fw9eq,저건 사법부에 문제가 있는거 같습니다. 도저히 갱생이 안되는 프로 범죄자를 왜 자꾸 적은 형량으로 풀어줘서 이런 사건을 만드는지 의문이네요.,261
alexj.4921,사회에서 영구 격리가 답이다. 그 이후는 판사집에서 살게 해야 한다.,1
ok3884,경찰이 잠못자고 집에도제대로 못들어가면서 미친개 잡아오면 놀고먹는 판사들은 일거리 떨어질가봐 미친개들을 자꾸 풀어주고? 어덯게 미친개를 18번이나 풀어주나~웅????,1
user-ys2gb3qz8v,정말 꾸준히 범죄를 쌓아오셨네.... 부디 사회에 나오지 마세요. 영구히 안 보면 좋겠습니다. 재판부는 뭘 보고 뉘우쳤다고 감형을 해주셨는지 참 궁금합니다......피해자분은 빠른 회복하시길 빕니다. 용기내신 유튜버님 응원합니다,336
user-yr5yr5lm3z,충격 그 자체 입니다. 어찌 저런 악마를 계속 감형해 주는것인지 정말 이 사회가 정의란게 있는지 의문입니다. 방송해 주셔서 진심으로 감사드립니다.,283
user-dg6uj5ko2x,대체 그놈의 반성은 누구한테 하는건데? ㅋㅋㅋ판사? ㅋㅋㅋ진짜 사법부 형량때리는거보면 ㅋㅋㅋ웃음밖에 안나옴,1
user-sx7xt6lu7z,"계획범죄자 초범 은 신상공개를 원칙으로 하고 전과 3범 이상은 판사의 신상공개도 원칙으로 합시다. 실수로 2범으로 갔어도 풀어주엇서 3범이 되어, 강력 범죄자가로 만든이가 판사,변호사라 생각됩니다.",2
user-cw4vu7nl7j,고생했어요 감사합니다 대한인국 소수의 판사들은 조금은 이상합니다,2
summer.garden,피해자분 걱정했는데 그래도 많이 나아지셔서 너무 다행이예요...진짜 제발 가해자 무기징역좀...제발 ... ㅠㅠㅠㅠㅠㅠ,600
user-gx2ee3wt1k,검찰 35년 구형했는데 판사가 또 어떤 판결 내릴지 지켜보고 있다. 1심에서 20년 받은것을 2심에서 진심으로 뉘우친다고 12년으로 줄여준 판사도 공범이고 틀림없이 뇌물을 먹은 것으로 신상공개 되어야 한다. 가스라이팅 당한 전 여친이 공범이라고 8개월 구형 받았던데 형량 줄여준 공범판사는 8년쯤 구형받아 마땅하다,1
user-uc3yf9un2o,응원합니다 판사보다 더 판사답우네요,0
user-jv5tu1by6w,와 경력이 화려 하네 근본은 변하지 않는다는걸 판사는 모르나,0
cook_oneself,"진짜 멋지다.. 우리나라 판사보다 더 멋지다.. 우리나라 정치인, 변호사보다 더 멋지다.. 진짜 고생하셨습니다..",412
workoutpa,저런 인간을 사회에 풀어놓는 판사들도 진짜 반성해야죠....,388
