작성자,내용,추천수
hulkbuster_666,피해자가 살아있으니까 피해자 집 위치노출을 가해자한테 보이는 시스템으로 다시 피해자를 죽일 기회를 주려는 판사들의 장난짓이지 뭐,0
dalboyzzz7464,"저 지랄을 해도 반성문 몇장에 감형, 집행 유예....판사가 당해야 판결이 바뀔려나? 인구도 줄어드는데....맞아죽고, 살해 되도...난 모르쇠 판사들.",0
gregoryjames5757,정치인들 판사 검사 대통령 자식 들이 한번씩 다 당하면 100프로 고쳐지겄지,0
ryujm,"대한민국 사법질서 실태 범죄가 일어남 → 경찰 도망 → 겨우 잡아 법정 앉히면 형량은 예상의 10분의 1 → 범죄자는 인권보호받으면서 감방서 규칙적인 생활하며 건강해짐 → 피해자가 이사가야 함 → 국민들 분노 → ???: ""적당히 짖어대다가~"" → 범죄가 일어남",1
breadgong3972,빨리 나와서 100명 묻지마 죽옇음 좋겧다 그래야 판사 정신차리지,0
Lee_Joonsik,무기징역 사형 나와야 하는데 실제 판결은 항소기각 아니면 징역20년~30년 정도돨,1
user-sb2kv6ol9m,사람이 죽어야 무기징역때릴래?사형시키든가 하...,0
user-tv1dg1zu6z,돌려차기가 더 악날하고 위험한 놈이다 판사는 비싼 변호사 편이다,0
cmg9608,신상공개는 둘째치고 판사야 양형 얼마나 때리는지 두고보자,0
user-ct3et6gl3y,이미 죽은 피해자를 위한 범죄자 신상 공개는 되나 보복심리를 가지고 있고 새로 이사한 아파트 주소까지 알 정도로 피해자가 두려움을 갖게하는 전과 18범의 신상공개는 안된다? 지금 살아있는 피해자부터 늦었지만 지금이라도 지켜줘야죠.. 신상공개를 한 카라큘라에 의해 전과18범인 가해자가 감형되는 일이 생긴다면 이건 범죄자 옹호하는 사법부라는 것을 증명하는 게 되겠죠,1
feedbacktv7387,이정도면 대한민국 판검사 및 경찰들 국제경찰 인터폴에 고소 해야되는거 아닌가? 너무 메뉴얼만 따라간다,0
tyt1638,판사의 기준이 왜 다른지 알겠네요 죽여버린거와 죽을뻔한거와 기준을 다르게 한거네요 일반사람 입장에선 거기거 거기 아닌가 하지만 판사 양반들은 그게 다르게 보이나 봅니다 ㅋ 어이가 없어서 웃음밖에 안나오네요 ㅋ,0
user-qf7tm3gz8z,신상공개 1순위는 사기꾼들이다. 사기안당하게 성범죄처럼처리해야지 형량이낮으니 죽을때까지 사기치고다닌다.,0
user-uw5td6vc9e,그렇지 지금 가만 보면 사형이나 무기징역 받은 놈들만 대부분 공개하고 있잖아... 그게 더 필요 없는 거 아냐? 몇 년 살다가 나올 놈을 공개해야 사람들이 그걸 알고 대처를 하지... 공개 여부 하는 인간들 다 범죄자들이야? 자신들 범죄 저지르고 공개 안되게 하려고 그러는 거냐? 아니면 자기 자식들?,0
user-yz8fp3jv2d,전과 5범 이상은 그냥 무기징역 때려야지 고의성이 다분한 짐승을 왜 풀어주는지? 법이 만만하니깐 18범까지 가는거지. 진짜 이해 안 가네. 정치인들의 큰그림 같은건가.,0
ings1234,"정유정은 휘리릭 오픈시키길래.. 진짜 멋대로구나 싶었음. 판사가 부부싸움하고 스트레스받은날은 그냥오픈하고, 아닌날은 제우스가면쓰고.. 그런게 아닌가 싶드라.. 한심..ㅉ",0
hongchulshin5481,판검사 변호사 죄다 AI 로 교체해야 됨.,0
user-kk8vl2ky1y,피의자님 20년 동안 오르지 한방에 보넬수 있는 무술 많아요 그때 10배로 같아줘요 어떻게 해야 내가 살가 몸을 만드세요 사형제도부활해서 해서 남해하는 놈.년 무기징역 아니면 중국처럼 사형으로 처벌합시다,1
oo-kr3kv,20년 선고한 최환판사 파면해라,1
user-wn5gk6if4c,"범죄저,경제사범을 위한 나라 대한민국~피해자 죽이는 대한민국 판사님~",0
user-pv1tm9pt2m,초기에 신상공개 했어야지 썅 정유정은 그렇게 바로 공개하고 조리돌림 당하는데 왜? 전과 18범 사람 죽이려 했는데 왜? 이러니 법원 판사를 불신하지,0
user-mm8tr1bo4r,"우리나라 법이 좀 추상적이디 않나? 애초에 법이 피해자릏 지켜주는게 맞냐? 돈만 있으면 범죄자도 감형시켜주고 무죄로도 만들어주는게 판검사,변호사들 아니냐? 법이 진짜 평등한거냐? 그냥 법쪽부터 AI로 빨리 바꾸자 법도 더 체계적으로 하고 , 어떻게 법을 보는 사람마다 다 틀리게 해석하냐",0
byul1994,난 참 얼탱이가 없는게 조주빈은 40년 때려놓고 얘는 형량이 왜 이리 적은지 모르겠다 초범도 아니고 전과 18범인데 와 사법시스템이 이게 맞나싶다 진짜로 무기징역 때려도 모자를판에 하..,0
user-kd5mw4rf6u,일단 CCTV같은 거 모자이크 다 걷어내고 유죄 판결 받은 범죄자 새끼들은 머그샷 다 공개해라,0
user-gp9oe1dy3h,돈 모아서 청부업자 고용해서 보냅시다 서비스로 판사도...,0
user-rj3qi9nc5d,형량 높여라 2년3년 집행유예 하면 금방 나오고 이런게 법이면 닶없다 글고 미국처럼 바꾸자 형량은,0
jwk5077,범죄자들 징역살이하면서 들어가는 식비나 각종 생활비를 국민세금으로 충당해야 하는게 맞는건가? 범죄자 가족들이나 가족들이 못낼경우 교도소내 노동으로 충당하는게 맞는거 아님? 왜 선량한 시민이 열심히 일해서 낸 세금으로 범죄자 입히고 재우고 먹여야됨?,0
user-sc7dq4yg6m,무능판사구속시켜라.개도그판사보다는재판잘하겠다.,0
user-fe4eo5kr7o,아니 일단 12년 받아놨고 이사가면 못찾잖아? 그리고 지금 성범죄 추가되어서 검사구형 35년 아니야? 판사까지 전마 ㅈ 깥이 봐서 일단 검사구형 35년 때린거 그대로 때릴 가능성 99프로다. 너무 매스컴을 타서 일벌백계로 무기까지 받을 수도 있다. 또한 혹여나 35년 뒤든 무기받고 가석방되던 신상공개 자동으로 될거고 보호관찰관 24시간 감시받을텐데. 내가 보기엔 언론이나 매스컴에서 윗분 누구 압력 받고 이러는지는 모르겠는데 너무 기우에 가까운 언론플레이 하는 거 같다.,1
breadgong3972,유투버가 판사 판결 했음 합니다 꼭 공부잘한 사람만 믿고 판결 함 안되요. 공부만해서 주변머리 없다,0
fouuctin1782,"윗머가리부터 주가조작, 고속도로 종점변경 범죄자인데 범죄를 막을 의지가 있겠나 범죄자들이 있어야 검사도 법무부장관도 먹고 살고 하는거지 이 정부에 기대를 거는 자체가 시간허비임",0
nono-rq7cm,시시각각 변하는 상황에 반영할 수가 없는 법이라면 뭐하러 운용하냐? 구시대적인 제도를 재해석하고 허점을 찾아 개편해야지 시대에 안맞는 틀에 갇혀서 피해자만 고통받는다면 판사가 왜있고 사법부가 왜있냐? 챗GPT 한테 시키셈 그정도도 못할꺼면,0
user-bi5ul2xt1s,강력범죄 범위내에서도 남자보다 여자범죄자가 형량이 많은 대한민국의 현실.,0
kdk4455,가해자 인권을 중히 여기는 개판사,0
cho4724,아니 한국은 형식적인 자판기판결 말고 실제 피해자보호는 안되나요? 이럴거면 그많은 세금도주고 사람에게 판결 맡길 이유가 잇나요?,0
user-xx1od9pc9q,Ai가 개발되면 판검사부터 바꿔야함 시급,0
user-ce9kk9tt8l,판사도 돌려차기 좋아하나보다. 한패네,0
user-yv8ni9xc6k,사법부 신뢰도가 끝도없이 지하로 떨어지네 ㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉㅉ 판사 탄핵 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0
user-cc6dj9ln9k,가능성찾을때 유튜버가 이미 다 따서 처벌 감수하고 공개한게 이 나라 현실이지ㅋㅋ 나라가 해줄수 있는건 무기징역뿐이다,0
user-rx8gh2ou4f,정유정도 무기징역 해야죠 사람을 죽이고 했는데,0
user-xl4xn9vi3h,둘다 똑같은데 사이좋게 무기징역 가자,0
user-dh6ti5bg7q,우리나라..가장 큰 적페세력은 판사 검사..그리고 군...세곳이다...아..정치꾼들도 있구나..이 네곳만 청소하면..나라 잘돌아간다.,0
user-ks3tv4sd5y,판사라는것들이 수준이.. 그냥 ai로 하는게 더 나을듯,0
user-pq1rz2gu3q,우리나라 판사가멍청해서그러타,0
user-hg3lc3ii8g,정부는 AI판사를 도입하라!!!,0
user-px2ri2ho1k,너는 전과 18범이고 정유정은 초범이지않느냐? 그리고 반성은 안하고 협박을 하니 최고형량을 받는게 당연한 거지... 어떻게 너하고 정유정을 비교하니...?? 참나 ㄷㄷㄷ,0
user-fy9zm5dy1l,아직도 순진한 국민들 판사가족 국회의원가족이 이런사건당할확률이 1%도 안되는건 알고있는건지 한편으론 불쌍한 국민들 ㅋㅋ,0
