작성자,내용,추천수
ju-ii3pe,"왜 아무죄도없는사람들이 저런 인간말종쓰레기들한테 피해를받게끔 사회에 내보내는건가요, 이나라의 법은 굳이 죽지않아도될사람들이 죽고나서 사람들이 난리나면 그때바뀌나요.. 얼마나 더죽어야 저런쓰레기들이 바로무기징역이 될까요",0
TV-si5dg,이번에 정말로 경각심 크게 심읍시다 법의존엄성를 보여주시요 검사님~!! 법이 약하면 검사도 형사도 우섭게보는법 아시나요?,0
user-yp5ux5fi8h,사법부의 엄중한 판결 기대하겠습니다,0
user-gn3er8op6h,판사도 판결할때 실명제도 도입하면 안되나? 누가 판결을 저따위로 내렸는지 알길이 없으니 더더욱 이러지,0
friedcrispyleaves1445,전과 18범이면 뉘우칠 생각이 없는거잖아..저정도면 무기징역 쳐넣으라고 제발,36
user-lv7kz2qd5r,판사님 국가와 민족을 위해 잘 부탁합니다.,0
user-yi6ly9bu1t,판사가 제대로된 보복을당해봐야 정신차린다.,0
user-xr9vz8go1h,저런건 사형이답이다 판사야 니 자식이 지린꼴 당해도 그따위로 판결할래?,152
user-qo4pd5bn9p,이 사건은 제발 판새 말고 참된 판사님이 맡기를 기도한다,0
ape6283,전과2범부터는 무조건 최대한 가중처벌을 적용하지 징역 1년짜리가 3년이되고 전과3범이면 징역3년짜리가 6년이되고 전과 4범이면 징역 2년짜리가 8년이되고 좋잖아~ 이렇게 법이 강해져야한다~,1
user-dv4tt5dy3d,이번에는 반성한다는 이유로 감형 좀 하지 마라 반성은 피해자에게 해야지 어떻게 판사들이 용서하고 감형을 하는지 이해가 되지않아 판사들이 고시원에서 공부만해서 그런지 국민들의 법 감정을 몰라,1
island317,저런 가해자의 경우 무기징역 선고가 아니면 판결 시 피고의 재범 가능성이 없다는걸 판사가 증명하게 해야함,1
user-zu5nm9lc5m,법원에서 오심없고 확실하게 범죄만 판결하고 비공개 국민참여재판으로 형량구형합시다,0
user-bc5lq2bx4u,판사딸 검사딸 변호사딸들이 연루되어야 정신들을 차리실려나…제발 자존심도 없냐 너네들은 범죄를 저지른 범죄자가 나가면 또 범죄를 저지른다고 공개적으로 말하고 다니는데 진짜 말도 안나오네 너희 자식들한테 안부끄럽냐,0
JK-happiness,대한민국 판사님들아 기득권층의 오만함에 빠져서 국민들 법감정과 안드로메다 동떨어진 판결 내리지 말고 부디 저놈에게 감형없는 징역 120년 때리길 바란다. 그럴리가 없겠지만,0
juhyunkim7474,보복을 하겠다는데 너무 위험하다 무기징역 내려서 밖으로 나가지 못하게 하라,107
siayoung,딴건 모르겠고 전과 18범이 버젓이 살수 있는 이 나라가 진짜 싫다 전과 3범 부터는 교화 가능성 없는걸로 보고 가석방 없는 무기징역이나 사형 시키자 아니면 전과 3범 부터는 무인도에 가둬놓고 3D 업종 노역 시켜야 한다 진짜 지구상에 쓰레기들이 있을 필요는 없다고 본다,45
wonbin4397,우리는 학습이 되어있죠. 저런 사람들 꼭 보복한다는걸.. 저런류 범죄자는 무기징역해야함. 내가 세금 조금 더 낼테니깐 감옥에서 죽을때까지 살도록!!,0
ohhyuunkwon7864,만약에 출소 하면 다음 피해자는 판사님들 지인이나 친척이길 기도해봅니다.,1
com1fifa374,저런 인간이 반성? 재판부는 진짜 각성해라 니 딸이 아들이 가족이 당했어도 그런 판결이 진짜 나오는지 당해봐야 그때가서 너희 입맛대로 하실건가요? 어휴,0
user-th5yv8iv5x,경찰도 검찰도 판사도 못한다는걸 이형님이 하시네 상남자입니다 모든 짐승같은 새끼들 전국민이 알아야 한다고 생각하는 1인,0
user-oy3me4iw8y,"저런 놈을 전과 18범이 되도록 판결한 판사들이 각성해야 한다, 또 반성문 몇장에 참작으로 양형을 하겠지. 그런 판사가 있다면 당장 때려쳐라! 출소후에 판사딸이 그렇게 된데도 할말있것냐?",49
usinedhorreur8558,법이 국민 정서에 합당한 처벌을 하지 못한다면 국민은 법을 믿지 못합니다. 법치국가에서 법을 믿지 못한다는 것은 국가의 존재의의에 심각한 의문을 초래합니다. 판사님들은 과거의 판례에 입각하지 말고 부디 높아진 국민 수준에 맞는 형을 내리시길 바랍니다.,0
user-pv9fh7qz4q,"판사님! 저 쓰레기는 전과 18범이니까 무기, 사형 때리셔도 모든 국민들이 잘했다고 칭찬할겁니다. 고민도 사치인 사건입니다. 그냥.. 지나가던 개한테 물어봐도 이건 당연히! 사형감입니다. 길막고 물어보면 백이면 백, 모두 사형이 맞다는데.. 판사님만 다른 길 가지 말기를..",1
user-bv5co4ub1u,무기징역 또는 사형 집행 해주세요 제발,1
oxokok8003,저런 범죄자를 적극보호해주는 양형을 결정하는 판사들이 젤 문제.피해자보다 범죄자 인권이 최우선이니 이 나라 법은 법치가 아니라 범죄자양성소,0
singkoya,"지금 대한민국을 불안하게 만드는 가장 큰 주적은 개전의 정, 반성문 제출을 '자신'에게 하였다는 이유로 관대한 판결을 내리는 판새놈들이다.",0
rsyou1111,반성하지 않는 강력범죄자는 사회에 풀어놔봤자 2차 범죄만 저지를 뿐이다 사형을 시키던지 무기징역이 마땅하다,0
user-pn7oz1qr8p,대한민국 판사들 다 접시물에 코박고 알아서 가라 저런 짐승만도 못한 놈에게 무슨 인권이 있냐 최소가 무기징역이다 정말 세상에서 제일 한심한 구형이다,48
jayency,법의 무서움을 깨닫고 싶다면 형량에 0하나를 더 붙인다면..,0
user-yg1rl9xv7t,저런 사람을 징역 12년 20년 말이되냐? 판사들 생각이 없나? 언제까지 인권 보호할래? 그럼 정두영 조두순 유영철 강호순은 무기징역이고 저 놈은 12년이냐? 저게 연쇄 살인범이랑 머가달라!!!! 답답하다 진짜 진짜 사람 10명씩 죽어야되냐?!!! 맨날 피해자 보호 외치면 머하냐???? 저런거 하나 지켜주는게 보호다 ㅉㅉ,0
user-ub9ot3by5d,또 다시 피해자가 생긴다면 판사는 책임을 면하지 못 할 것이다,0
user-sr8tn2ko4w,피해자가 당한 정신적 육체적고통은 뒷전이고 피해자인권만 앞세우는 판사들이 문제다. 지 딸이 저렇게 당해도 그럴까?,0
jeessyish,솜방망이 처벌 하면 판사님들 자녀가 더 잔혹하게 당할것임,0
deasda7258,끔찍하고 드러운 범죄자 무기징역가야지 호락호락한 세상이 아닌걸 온몸으로 처 맞아봐야,0
buglepang,캬 우리 판사님 딸래미가 당할수도 있는데 저걸 사회에 격리해야지 풀어줄거야?,0
user-xw5no8co9v,"판사님, 검찰의 구형을 그대로 적용해주세요.",0
kknusk4098,무기징역에처해라~~ 아무에게나 폭행하는건 인간이아니다,0
naksu12,"저건 사람이 아니라 그냥 악마네 죽여서 될일이 아니라 갈갈이찢어서 소각을 해도 마음이 불안할듯하네 물론 판사들은 법핑게대면서 제일 가벼운걸로 하겠지만,,, 지딸이 당해도 그럴라나? 정말 궁금하네",37
hjkang678,한동훈이가 담당검사였다면 무기징역으로 만들고도 남았을 반사회적 괴물이군. 인성과 행동패턴의 유사성도 아주 높아서 판사에게 자신을 예로 들어 설명을 하면 설득력 100%일 듯.,0
user-kh4rw7ji1u,가해자 인권 챙기는 경찰검찰 판사가족들을 범인에게 실습하라고 제공 해야합니다.제발 공정한 판결로 100년이상 구형하는 날이 오길 빕니다.개인적인 소원은 탈출 불가능한 섬에 가두는것입니다.알아서 생활하게 세금낭비 없게하길...,21
seoungilpark,판검사.국캐의원 집안이 당해야 법이 피해자위주로 바뀔듯,0
user-vb5xz3fn6n,만도 못한놈 똑같이 처벌해야합니다 격투기선수에게 그대로 돌려차기하고 폭행 해서 무기징역으로,0
user-bg5kg1ig7b,판사 욕하는 사람들 이해는 하지만 반은 맞고 반은 틀림 법이 약하면 판결을 씨게 하고싶어도 못함 그니까 절반 혹은 그 이상은 입법하는 국회 책임,0
user-ld6mn1kf3o,판사도 정신차려서 중형선고하세요 법적차원에서도 가해자 신상 다 공개해야 한다 악행의 결과가 뭔지 알아야죠,22
user-pe9ux4ku6v,구형 하면 뭐해 자비로우신 판사님이 용서해주시겠지,0
