작성자,내용,추천수
kelee8040,"저런 전과자들의 사건을 볼 때마다 재범의 기회를 부여해 준 판사들의 범죄 기여도(?)를 별도 관리해야 한다고 생각함. 이를테면 전과자 파일에서 각 사건별 판사가 선고한 형량과 차후 재범의 연관관계 분석, 뭐 이런 식으로.. 해서 재범을 가장 많이 산출한 판사는 판관복 벗는 걸로..;;",13
user-bc6uf2qd2b,신상공개하고 엄중한처벌해야합니다~ 저런인간이 반성한다고 착각하고 형량을 줄여주는일은 없으리라 믿습니다~!!,264
dongwha1062,진짜 피해 여성분 힘내시길 바랩니다.존경하는 판사님 형량을 더 높여서 판결하실거라 믿어의심치 않습니다.,0
user-qp8kg8yw7v,전과18범ㅋㅋㅋㅋㅋㅋㅋㅋ하물며 징역살다 나온지 3개월밖에 안됐는데 또다시 범죄 저지르고 술먹어서 기억안난단닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5
user-wg6up3jl1e,이런 범죄를 경시하면 가해자만 더 늘어날 뿐 입니다. 판사님 무거운 형벌 내려주세요.,0
user-ed6oh5gu3u,욕이 다 나오네 제대로된 판결과 형량 해주시길 간절히 부탁드립니다 판사님.,1
user-yn6kg8cx5p,판사가족들이당해야해 그래야법이바뀔듯,1
user-qx8vv1rb3b,이쯤 되면은 대한민국 판사들의 재판 기준이 뭔지 의구심이 든다 내가 공부를 못해서 판사가 되진 않았지만 3자가 봐도 판단할 수 있는 형량을 관대하게 낮춰버리는 그들의 생각은 무엇인지 판사 가족이 당했으면 징역을 저렇게 때릴 수 있는지,0
dark101kr,일반인들에게 설명할때는 심신 미약을 엄격하게 판단해서 판결을 내리는데 참고한다면서 정작 범죄자들은 경험상 매우 쉽게 참고된다는걸 아니까 계속 주장하는거야,21
Super-Natural,뻔뻔한 가해자 신상공개하고 무기징역때려라.,205
user-lz3ys8gu3d,"만약, 항소심의 담당 판사가 정상적 사고를 가지신 판사님 이라면. 분명 1심 판결보다 오히려 형량을 더 높인 ""최소 15년 이상"" 의 형량을 선고하지 않을까 싶네요. ㅜㅜ",1
janepark2261,이런 인간은 무기징역 받아야 합니다!,0
user-fg3eh3sz9u,"피해자 여성분을 조금이나마 위로할 수 있게 하는 방법은 가해자도 똑같이 당하게 해주는 겁니다. 가해자 분이 일면식 없는 사람에게 돌려차기 하는 걸 그토록 좋아하시니 일면식 없는 사람에게 똑같이 당하면 됩니다. 네셔널 지오그래픽에서 1톤파워 태권도 돌려차기로 발차기 1등을 했던 브렌 포스터를 모셔와서 저 가해자 남성에게 정강이로 머리부분 똑같이 가격해달라 요청하면 됩니다. 그리고 , 스탬핑 킥 부분은 효도르 형님 모셔와서 가해자 남성분도 똑같이 스탬핑킥 당해보셔야 합니다. 그렇고 나서 교도소 징역살이 해야지 , 아무것도 안 하고 교도소로 바로 보내는 건 가해자에게 너무 편한 형사처벌 입니다.",3
user-iq3nb8vm1o,정말로 죄를 뉘우치고 후회하고 피해자에게 미안한 마음이 든다면 항소를 할까??? 항소 했다는 사실 하나만으로도 판사님이 알아서 잘 판결 해주실거라 믿습니다,0
akrflwl,24년 해주는 센스있는 판사가 필요해요!,33
user-ht2mk8mu8o,엄벌해야 합니다 형량을 더 추가하여 연장해야 합니다,0
user-yj7bh3ty1d,공익을 위해서라도 얼굴공개 해주시고 2심에서 꼭 형량더 늘려주세요,3
user-dv5xj8wn5y,법이 무섭다고 느껴질 만큼 악질 범죄는 가석방 없는 무제한 형량을 적용해야 합니다. 이정도면 200년 이상의 형량을 주는게 맞지 않나요? 아무런 일면식도 없는 저 아가씨는 대체 왜 맞아야 하고 가해자는 솜방망이 처벌을 받아야 합니까?,0
zoezoe6236,존경하는 판사님 제발 형량을 늘려 주세요ㆍ반성을 하지 않고 억울 함만 주장 하는 파렴치한 인간이라 재범 확률이 너무 높습니다,1
user-ho4wf7tm6w,무슨말이 필요하겠어요 저런쓰레기는 무기징역을 받아야지요 세상밖에 나오면 또 다른피해자가 생김니다 햇빛을 못보게 해주세요!!!!!,234
user-zz8fm7br2r,제발 심신미약 이란 말로 형량을 줄이는 일이 없도록 부탁드립니다,1
ygkim7804,겨우 12년이라고? 사형을 시켜야 할 인간을.. 무기징역도 아니고..50년도 아니고 겨우 12년?,1
