작성자,내용,추천수
user-xq6wu4xx5x,죄목 만 보지말고 죄질을 보면 무기징역으로 했어야한다....법을 바꿔라...인간성이 제로내...,2
kimyonghuck,집행유예는 판사가 죄는 인정했지만 범죄자가 의도하지 않았지만 상황상 어쩔수 없이 범죄를 저지르게 된경우에 내리는 선처입니다... 그게 아닌데도 집행유예를 내리는경우는 전관판사나 전관 검사에게 판결을 거래했기 때문이라고 하는게 맞는 겁니다...,2
user-nq9fe2fz4c,40대에 나와서 또 사고 치기전에 사회에 못 나오게 해야 하는데 우리나라 판사님들은 너무 인자하시네요,1
user-yw6cu1mu5b,미흡한 판결로 재범죄가 일어날 경우 판사에게 책임이 가는 법을 만들어라.,1
jjhrvsv,검사가 징역 20년 구형했는데 반성문 썼다고 판사가 8년이나 감형해줌. 저런 놈들은 화형시켜야 함.,724
user-pr9qw2ec8v,저런 양아치 살인자 깡패에 낮은 형량을 주니 피해자가 계속 나오죠. 나와서 누구 또 죽여야 무기징역 줄건가요? 제발 범죄자에게 무기징역을 주세요. 국민들에게 살인 위협을 하는 인간은 영원히 격리해야 마땅합니다,0
user-wv4iq6lp5t,상식적 판결하는 판사가 필요하다 영원한 격리하라,0
jhonnyhan,"판사,검사 직계 가족이 범죄 피해자가 되도 항상 같은 형량으로 판결하길 바래요 또 사회 나와서 보복도 하겠지요 아주 잘하고 있어요",0
tree-zf3zf,이전사건을 판결한 판사에게 미필적 고의에 의한 책임을 물어야 할겁니다. 또한 이번사건의 판결또한 검찰이 항소를 해서라도 사형판결을 받아내는것이 합당하다고 생각합니다.,1
user-km1ff1hf7k,항소했다고 하니 검찰은 성폭행 혐의 추가해서 추가 기소하고 신상공개 &무기징역 때려주십쇼 판사님~~~,31
mjk2249,지가 잘못해놓고 뭔 보복을 해 저 상황이면 나같아도 신고한다 피해자가 아무 잘못도 없는데.. 판사님 피해자분 지켜주세요,0
user-ir1wm8cc2v,전과18범이라니~저런 넘을 계속 풀어주니까 죄없는 여성에게 돌려차기 하지~왜 돌려차기 했겠나~성폭행이지~저런 인간은 인권이 사치야~무기징역으로 영원히 사회 격리좀 시켜라~,1
user-nx3yo8dh1q,이 영상은 2심 판사가 꼭 보고 참고 했으면 좋겠다.,11
YontenUe,"이런 인간이 출소 3개월만에 범행을 저질렀는데 1심 구형이 고작 12년이라고? 판사가 재정신인가. 이미 이 정도면 교화가 안된다는 걸 알아야 하지 않나? 재범, 삼범은 형량이 달라야지. 한심한 작태다 진짜.",1
user-qs1cl9sj4y,처벌을 강화 하려면 딱한가지 밖에 없습니다 판사 가족중에 하나가 뒤지게 쳐맞으면 처벌이 강화됩니다 자신의 고통이 아니기때문에 무조건 감형합니다 가해자가 처벌을 받으며 겪을 고통을 너무나 끔찍하게 생각하기 때문입니다 피해자가 뒤지던 살던 그건 중요한게 아닙니다 판사는 자신의 가치관이 아닌 법에 따른 판결을 해야 되는데 우리나라 판사는 자신의 잣대로 판단하거든요,1
iceteddy508,갓성인이 되어서 전과 18범이 된 30대까지 얼마나 많은 피해자들이 생겼을까? 근데 저정도로 범죄를 저지르면 엄벌이라든가 아니면 동종 범죄때문에 가중처벌을 한다던가 이런거에 대해서 고민을 전혀 안하는건가? 판사나으리들은??? 진짜 진짜 존경합니다 판사나으리들 ㅋㅋㅋㅋㅋㅋㅋ진짜 존경스럽네요,0
user-sl6zt1el9c,재범들은 법을 좀 쎄게 때려야지 얼마나 법이 우습고 형량이 낮으면 18범인데 나이가 30대냐? 어이가 없네,91
judyx8101,판사들 가족들이 똑같은 일 당하길 기도한다,0
user-mi2et8bh2v,0과 1의 차이는 정말 크지만 1부터 9까지는 별 차이가 없다 들었습니다 한번 범죄 저지른 놈들에게 두번 안 어렵습니다 재범률 통계만 봐도 알 수 있죠 18범이면 재범가능성 최소 90%이상이라 봅니다 또 풀어주는 건 미친 짓이에요 왜 사람들이 정상적인 판결이 내려지길 애원해야 되나요?,4
White-qf3d,도대체 신상 공개 왜 안하고 자꾸 사회로 풀어주는 거야? 사형 안할거면 무기징역으로 평생 감옥에서 썩게해라 좀 제발,111
user-oq7tw8bz5f,전과 누적될때마다 제발 형량 2배씩 올려라... 전과 2범때 따블 3범일때 따따블... 이런식으로..,79
user-je8pf1xu2l,흉악범들이 판치는 세상으로 만든게 세상물정 모르는 판사인간들때문에 국민들이 불안해한다.,0
user-no2vr3eu6l,대체 어떤 삶을 살아야 그알에 두 번이나 나올 수 있는 거죠? 정의로운 판결을 기대합니다,0
soso5079,"성범죄, 몰카, 음주운전, 서민대상의 사기범죄는 정말 법이 피해자를 보호하고 가해자의 인권을 묵살해도 된다고 했으면 좋겠다. 형량이 길어서 교도소에서 죽어도 그 뼛가루가 형량을 다 채울때까지 교도소를 못나가게 했음 좋겠다!",0
user-hc7wq4qt4y,감형을 왜? 무슨권리로 사람인 자가 결정을 내리나? 피해자들과 유가족돌은 생각안하나? 죄를 지었어면 최대한의 댓가를 치루게 하는것이 공평하다 무기징역이나 사형만이 선한 사람들의 삶을 보호하는길이다,1
user-vm9kg4jg7f,10년전에 무기징역이나 사형시켰으면 그후에 피해자들 안생겼을텐데~ 판사들의 너무 약한처벌 때문에 계속피해자들만 생겨난 꼴이 됐네여~ 이제라도 무기징역이나 사형을 간곡히 기도해봅니다..,2
nyj9109,이 정도면 정말 판사가 거의 정황공범이네. 그런데 문제는 계속 양형기준 핑계만 대고 있다는 거지. 판사 인사를 할 때 이런 판단을 내린 훌륭한 분들도 참작을 해서 영원한 족쇄로 작용하도록 해야 이런 판결을 못할 것 같음. 내가 칼리큘라인가 그 사람을 응원하게 될 줄이야.,0
varam5787,범죄인들 감형시켜 사회를 활보해야 법조인들 일이 많아져 변호사비 많이 받겠지,1
user-yn6kg8cx5p,저런쓰레기를왜자꾸내보내는건가 판사당신가족 꼭 당햇음합니다 꼭,1
