작성자,내용,추천수
user-dy7sj7qz1y,검사가 구형한거지 판결은 아니네요 판사는 무기징역 선고해야합니다,0
user-it1ij5cp6u,왜 판사가 구속 영장을 기각 했는지 도저히 이해가 안감.,0
backyeowoo7847,무기징역도 아깝네요~!!ᆢᆢ ᆢ이은혜의딸~~ᆢㆍ이~업보를 평생어찌 지고갈까요ㅠㅠᆢᆢ저런 ~악마같은애들은 새끼도못나게 해야되요~ᆢ자식이 먼죄가있나요~ㅠㅠ,0
smk800,사형→무기징역→징역20년 첫구형이 무기 징역이니 항소까지 가면 징역20년으로 끝날가능성이 큰데....아쉽다 저런것들은 최하 사형부터 시작해야 무기로 끝날텐데 아쉬워....,1
user-gu7kn3np4y,감형 소식이 없기를...,2
user-ep2oy2yh4l,"저런 사람들 변호 하면서 재판장에서 변론 하는 변호사들이 난 더 이해가 안간다,,,정말 구조에 할 일을 다했다고 생각하냐?",0
user-bv3dn2fb6c,아무리 변호사라지만 너무 괴변이다 다 죽은거 알고 튜브 던진게 구조활동이냐 제발 판결도 잘 나오길 바랍니다 천하의 몹쓸,0
kimunghee100,사형보단 무기징역이 더 힘들거다.. 죽어야 교도소에서 나오니.. 절대 가석방 하지 말어라 .,0
user-gl3fj8hs4w,"검사도 그렇고 판사도 그렇고 자기 손에 피 안 묻힐려고 충분히 사형 구형할 사건인데 무기 구형하고 검사가 큰 마음 먹고 사형 구형했는데 판사는 무기 선고 해버리고 그럴 려면 검사,판사 하지 마라",0
user-gt5bm3yj3m,판사가확정판결을내릴거라믿겠습니다,0
user-iz9pd1jd2t,무기징역도 가볍다 즉시 사형시켜라,2
herara6778,뭐야~~그냥 구형이네 어차피 대법원까지 가면 몇년 안 받을꺼임 판사들이 범죄자들을 얼마나 사랑하는데 무기징역을 주겠어,0
sbehebdyddhhdhdh,기소한 검사가 능력이 얼마나 있느냐에 달렸군,1
user-di8gl2wz3o,"무기징역이면 얼마든지 감형받아서 가석방이 가능하다. 돈 을 목적으로 사람을 죽였는데 감형받을 가능성있는 무기징역이라니,,",1
user-bp4qw8vd8v,징역 밥이아깝다 국민들 세금인디ㅠㅠ,0
user-tx3ss5iz3k,판사님 사형선고 내려주세요 영영 못나오게 당신의 넝력을 보여주세요,0
user-rf9pi9ky2b,무기징역이라니 사형시켜야지 평생나랏밥을 먹는것도 아깝다,0
user-sx7vl6fh1v,검사 어느분이세요? 멋지네요 무기징역... 검사를 존경하기는 처음입니다,1
asaphenry1864,에이 선고가 아니라 구형이네 제발 감형 절대 없는 무기징역 때려라,1
user-ri5sx7em5z,판사가 제발 검찰 구형대로 판결해라 초범이니 반성(?)하고 있다느니 되도 않는 이유로 형량 낮추지 마라,0
nomadic3116,판사가 저들을 좋아하기 때문에 10년일꺼야~ 변호사들아~ 돈보단 인간이 먼저되라~,0
ymbooby,진짜~~나올수도 없게~~무기징역이 아닌 형량100년으로 우리도 바꾸자~~!!인간도 아니것둘~!!,0
user-yh7pn1sc1n,마지막 판결까지 무기징역 해야 됩니다.,0
yhgo8903,판사질 하는 놈들이 판결을 어찌할지 궁금하군 판사질 하는 놈들이 사형판결 해야 될낀데~~,0
ehs3863,법원은 무기징역이면 무기징역으로 꼭 지켜라..적당히 살다 내보내지 말고,0
neverdie7048,진짜 무조건 무기징역 끝까지가자,1
moana-sz3oo,사형이면 더 좋겠지만..가석방없는 무기징역이라면 덜 화날듯 합니다. 밥값도 아까운 폐기물들.,0
worldwise308,대법원 판결이 아니구만 뭐야… 대법원에서 무기징역 때려야 이 나라가 아직 살만한 나라구나하지,0
user-pb5ei4gt9p,무기징역은 가볍다!무조건 사형으로 가자!그리고 꼭 사형을 집행하자!,0
user-nv6no5rr9u,에구. 선고가 아닌 구형. 구형 해봐야 알지. 구형해봤자 항소 할것이고. 저런것들은 항소하면 형량 2배로 선고해라.,0
jaewoojang5369,사형제도 사라지니깐 무기징역이구나 그냥 없어도 되는 애들인데,1
ygkwon9165,무기징역이 말이 되냐! 수장! 시켜야 된다.,0
worldaqua8231,사형이 아니네.....판결을 기다려 봐야지...죄없는 사람 죽인 살인마들을...왜 살려주지?,0
user-rt1kd4fk1m,무기징역이라도 가석방없는 무기징역이었으면 한다.,0
sshseunghyun,제발 최종판결로 내려주세요,0
healthinspector9580,싸다 싸! 무기징역? 죽어도 아니 사형시켜도 절대 부족히지 않을 폐기물들이 시대를 잘 만나 숨 쉬고 산다니!,0
jskim8906,사형도 아니고 무기징역? 이거 나중에 모범수 되면 감형될 수도 있는거 아닌가? 썅 그냥 사형 구형을 해야지....,0
user-ib6db3vq3h,"지금까지 반성한적 단 한번도 없고 거짓해명 고인모욕만 했지만, 아마 판결날때쯤 반성하고있고 아이부양등을 이유로 형량 어마어마하게 깍을거라 예상된다.",0
user-wx8di4ej5l,판사 선고가 어떻게 나오냐가 문제지. 판사가 되는냐 판새가 되느냐,0
yoonichole,무기징역 구형이면 선고는 저거보다 낮을 가능성이 크네요 ㅠ,0
user-dl5yx8pj8d,무기징역 그럼25~30 년 이면 출소네ㅠㅠ 이게 무거운 처벌인가?? 궁금해집니다,0
user-jc4th2ue1m,판사도 신상공개 하고 재판해라,0
chaekichae377,무기징역은 식대가 세금이니 사형이 답이다~ 유가족의 속이 후련하게 사형시키라~!!!,0
JS-em2jg,국민이 관심을 가져야만 무기징역이 나오니....,0
user-eh5lz6gn3o,무기징역약하다 무기징역은 모범수로 살면 언젠가 나온다 사형 선고를받아야지 가석방 자체가없다 사형 을선고햇어야 됬다,0
xxl2958,계곡이라 주변에 보는눈이 있으니 구조하는척은 했겠지... 자기들이 판검사보다 똑똑하다고 착각하는건가? 어자피 다 들어날 거 납작엎드려 죄송하다고 비는게 차라리 낫지 싶은데,0
parkthoven,말이 무기징역이지 10년 살고 나오는 경우 많다던데...이 사람들이 10년만 살고 나오면 너무 분노할 듯~~!,0
user-lp3nr4ix6r,바보같이 살해당하면 살해한자는 사형이 아니라 무기징역 내려 준다~~~ 고맙지~~,0
user-ov3kp4oc9t,구형은 뭐~ 사형까지 할수있지 ㅋㅋ 문제는 판사 와 변호사가 누구인지가 중요하지 ㅋㅋ 두고봅시다 판사의 판결을~~,0
user-uc3ir2wv5e,무기징역도 아깝다 강제노동 시켜라,0
user-iu7cl5pc6v,"뉴스 제목만 보고,무기판결인줄.. 구형이 무기징역이구나.. 최종판결이 어찌날찌..",1
skeonlee8500,판결했다는거아니고 걍 검사가 주장한게 그거라는거다,0
sinyong9983,사형을 때려야지 무기징역은 모범수의 여지가 있느데,0
user-vx5in9dl9w,구형은 아무 의미 없다. 판결이 진짜지.,0
user-nb5cs8uf7y,가석방 옶는 무기징역 되기를 바라며 기도합니다 ️,0
namejoker1478,무기징역 재판부에 요청했지만 재판에서는 과연 어떻게 나올까,0
user-rq2xk1mv6k,구형???선고가 아니고??? 그럼 선고땐 감형 되겠내요 악마같은 두인간 영원히 무기징역 을 선고 해아되는데...,0
