작성자,내용,추천수
user-vg4yf8hw2e,마지막까지 안죽였다 진짜 무기징역이다,1
user-ge3gh4mc9s,"사망한 사람이 한명이라서 무기징역???????? 수십명이 죽어나가야 사형인것도 웃긴거지. 인권 중요하다면서? 그럼 고인의 인권이 무기징역으로 된다고 생각함??? 하,,, 저 변호인도 쓰레기다 진짜",0
user-vm6mr3jo2t,어이 법원 판사들.. 이건은 사형이다. 두말 안한다,0
NJ-yl1rx,판사들도 퐁퐁당해봐서 얼마나 화나는 일인지 알겠지 ㅋㅋ,1
mickeyshin4323,"어떤 변호사인지 모르지만, 만약 형량을 깍이게 하거나 그렇지 않더라도 끝까지 싸우는 모습을 보이면 자기 주가가 올라가니까 열심히 변호한 거 겠지. 변호사가라고 모를까. 난 안다 본다. 대중에 이목이 집중된 사건이니... 잘하면 스타변호사가 될 수도 있다는 생각을 했겠지",0
user-lk4bo7rq9p,검사 판사를 대체 믿음이 안간다.,0
tvyang2720,진짜고통은 무기징역이아닙니다 사형도아니구요 감형없이66형입니다 만약그때까지살아서출소한다면97세 97세그나시에나와서 남자를꼬실수있겠어요? 폐지주울힘도없을겁니다 사람들외면속에 쓸쓸히고통받다 스스로죽음을택할겁니다,0
love3217,무기징역이 구형이면 제발 실형도 무기 이상나오자,0
myh3437,사형이 답인데. 무기징역은 당장 내일 출소 할수도 있는거라.,2
user-xo2iq5eh7i,그냥무기징역 말고 특사없는 무기징역을 때려야지,0
onurfeet,구형을 사형으로 올리는건 솔직히 실형에는 감형될거같으니까 실형무기징역이 나오게 사형을 올리는거지... 저런 사형당할놈을 실형때릴때 위헌소지만 봐주고 구형만큼은 받던게 했으면 사형을 구형해서 안올렸겠지 폐지된건 초딩도 알텐데,0
afcfootball503,사형도 안하는 국가에서 사형이 무슨 소용인가.. 무기징역이 최고형이다 현재로선...,0
skyrimsonata3629,무기징역두 봐준건데 안죽였다라니 사형구형 다시해야할듯,1
yh2875,피의자에게 가장살기좋은 나라 대햔민국. 사형을 선고해도 모자랄판에 허구헌날 무기징역 그냥. 다 풀어줘라,0
user-vn7rq7vo2t,근데 스토킹살해범죄는 고작 십몇년을 때리면서 저건 또 무기징역 때리네 대체 기준이뭐냐,0
travepassi6851,명백히 사람을 죽였는데 똑같이 사형이 맞지 무기징역이뭐냐. 이러다 한 12년 살고 양형되서 나오겠지,0
user-qb1br4so4x,판사님! 무기징역 이라니요. 국민세금으로 밥먹이는거 안됨니다. 차라리 북한탄광으로 보내는게 좋을듯 합니다.,1
aK-gp1sh,마지막까지 거짓말이네 무기징역으로 영원히 감옥에서 썩어라,0
surisurilove,강압수사 당해서 진술할만큼 쫄았는데 지들끼리 검사한테 찐따라고 했구나..ㅋㅋㅋ,0
user-lk5ox6zv3g,무기징역은 중간에 내보낼것이다 사형제도 부활하세요,0
user-iv2hb3qq1k,난 변호사한테 더 눈길이 가는데 재판장에서 판사가 몇번이나 재지하고 경고할 정도로 자칫하면 비아냥거리거나 비꼬는걸로 보일정도의 발언을 피해자 유족들하고 증인한테 하다가 설전을 했을 정도라는게 아무리 변호사라도 이상하게 과하다 싶은 생각이 든단 말이지. 게다가 뉴스에 나오는거 보면 이게 대체 무슨말이야 싶을 정도로 앞뒤가 안맞는 말까지 한다는게 무모한건 둘째치고 판검사고 뭐고 신경도 안쓰는것 같아서 기괴할 정도란 말이지,0
zerocoresystem,법원 판결도 좀 웃긴게 이슈화를 해야 무기징역 때리고 관심도가 낮은 판결은 범죄수위가 높음에도 형량 최대라며 고작 몇년 주고 땡임... 이슈화를 해야지 형량최대를 넘어 판사재량으로 무기징역을 때린다는게 좀 씁쓸할뿐임,0
user-yt6id9jg7v,무기징역이라도 나와서 다행이다,0
user-hl1bn8un9x,"무기징역까진 아니지않나?여론몰이 맞는거같은게..칼로난도질해도 20년30년 나올까말까인데ㅜ 이거는 어떻게보면 본인 선택으로(여자를 선택, 뛰어내리기를 선택) 죽음에 다달은 사실도 어느정도있으니 무기징역보단 20년정도 구형이 맞는거같다..(개인적생각)",0
user-jk7gh5yi9c,뭔 구형이 무기징역이야? 사형실형 때릴수가 없잖어. 하기사 장하영 안성은도 못 때린 판국에...,0
user-xf9so7ig5k,"이은해 불쌍하다, 무기징역~~ㅠㅠ",0
user-vv7yi2te2t,이은해측 변호사도 무기징역시켜라,0
user-pf3xe6cb1z,살인죄는 무죄 의심 만으로는 판결 안남,0
user-mp3ks1we5s,무기징역이면 광복절 특사나 모범수로 냐오는거 아닌기요? 전자발지 있어도 범죄는 저지르던디,6
user-fs9tj6ed1g,25년 모범수로 살다보면 사회로 나오겠다 가석방없는 무기징역으로 ~,0
user-ux5mg2ov5w,가석방 없는 무기징역 해야죠.,0
user-ux2go8dh3k,"또 범죄자에게만 사랑이? 넘치는 판새들이 증거 운운하며 집유주겠죠 아무 죄없는 자고있던 15세 아이를 계부가 결박,폭행 후 목졸라 죽여도 범행이 잔인하지 않다며 30년, 가중 처벌되는 보복 범죄로 20살 청년이 두달 넘게 고문과 폭행, 기아로 살해됐어도 겨우 30년 형량을 줌",0
hoonyun7476,아...구형이 무기구나...흠....우리 판사님들....흠....,0
deee21,"난 근데 무기징역이 가석방이 있는게 너무 놀랍다 지금도... 사형, 살인은 반대하지만,,, 무기징역이면 인간적으로 가석방은 없어야 하는거 아닌가... 80대쯤 되면 몰라도...",0
reyjinwep6497,구형은 아무 의미 없음 최대 무기징역까지 받는거라 재판 과정 중 감형이 대부분임 기껏해야 10년 받겠네,1
user-di9fc9dc4n,죽은 사람은 얼마나 지옥이었겠냐? 넌 그걸 생각 하고 그런 글을 쓴거냐? 대한민국 개법이면 솔직히 10년 이상 안나온다 이 판결을 보면 아마 재판부는 다 AI로 바꾸자는 말이 난무 할거다,0
user-pp2sy1cq6e,꼴랑 무기징역 사형은 시켜야지 저런 꽃뱀은,0
user-ev2eq9hh2h,무기징역! 모범수! 출소! 대한민국 법 아주 최고여! 토악질 나오네ㅎㅎ,0
carlyounsh,"하지만 어차피 구형을 뭘로 하든간에 우리 인권 선진국 대한민국의 너그럽고 자비로우신 인권주의자 분들이신 교정주의자 판사님들 께서는 ""(내가 볼땐) 반성하고 있고 초범이니까 감형에 감형한다 땅땅땅"" 하시겠죠? 그리고 조만간 모범수로 나와서 자기가 죽인 남편의 재산을 상속받아 오래오래 행복하게 잘먹고 잘살겠죠? ㅋㅋㅋㅋ",0
user-tm9gn2ve7g,가석방 없는 무기징역해주세요,0
user-ty8gu2md9k,사형구형 해야지 무기징역이면 20년 이내에 출소 한단소리 잖아,0
jh-fx9gk,살인범들은 그냥 다 무기징역 사형 때리면 안됨? n년 nn년 하지말고,0
user-ix6zg2ze2v,사람이 죽었는데 무기징역이면 죽은사람이 더 손해 아닌가?,0
user-gv4gy4ob2l,무기징역...15년이년 나옴 ㅠ 무기한 징역이 아님,0
jungsunghun6484,무기징역... 형이 너무가벼운거아니냐,0
