작성자,내용,추천수
moreyou0304,수감자의 로망 콩밥만줘라,1
5__ively,아니 ㅅㅂ ㅋㅋㅋ 오늘 종강한 대학생인데 학교 석식보다 더 잘 나오노,0
user-nd2yr5vq9v,근데 식단 메뉴만 저렇고 실상 사회 식단이라 비교하면 한참 못미쳐요.. 물런 저기는 구치소라서 공짜로 밥주지만 교도소 가면 일해야함 음식 먹어보면 다시는 죄짓고 살지 말아야 갰구나 생각이 절로듭니다,1
user-mm8us1yt1j,나라꼬라지 잘도라간다,0
user-dd1yz8hx9o,이야 놀러가는거냐 저기는ㅋㅋㅋㅋㅋㅋㅋ,1
user-yj6ec7db9z,환장하겠네.,1
leehyuntae00,구치소 아님 ?,0
user-qc3nr7ck6o,나라가 거꾸로 간다! 한국은 참 코미디스럽다!,2
user-bn4ox3je4x,ㅋㅋ영양식이구만 ㅋ,0
user-gr3ij3vl1h,ㅋㅋㅋ,0
user-dl8sk7nu2u,너희들이 인권단체 밀어주고 세금지원하는 당 찍었잖아~ 이 악물고 견뎌 소비해서 간접세나 열심히 내^^,0
user-hj5fy8eu6h,학교급식이랑 똑같노,0
user-si3ed5sv4v,살 찌겠네,0
goh-bom,좌빨인권위에서 범죄자 인권만 옹호해서 이 난리가 난거임.........멸공이 애국입니다.,0
user-gd2zd2fn7k,"그럼 구더기 있는 밥을 주리? 니들이 생각하는 수준이 뭔지는 알겠는데, 교화가 목적인 나라에서 러시아나 남미 감옥을 바라는 것은 솔직하게 어깨 위가 장식이 아니고서야 말할 순 없을텐데 ㅋㅋㅋㅋ",0
