작성자,내용,추천수
user-lo9eb8qg8m,이놈은얼마나좋아 이런죄를지어도 감옥에서 아주잘먹여줘 재워줘 입혀줘 그리고조금살다 모범수라고 내보내줘 피해자찿아가서 보복해 그래도 판사들이지켜줘 아주기가막히게 범죄자들에좋은나라 이러니 툭하면 수틀리면 묻지마 범죄저지르지 판사들다 잘라라,1
user-nd9xx3zv4v,사형제도을 복원 해야함 법이 무서워야 이런 일이일어나지않음,1
user-ej9kh7qf7l,말이 20년이지 감형돼서 나올 수도 있는데 피해자는 그 때 되면 불안해서 어떻게 살겠나...,2
user-qv9ib1pq2e,무기징역 때려도 시원찮을 판에 겨우 20년? 정말이지 대한민국 사법정의는 죽었구나.. 20년이면 뭐하고 뭐하다 보면 감형되서 사실상 십몇년 살다 나오게 될텐데... 피해자 여성분 진짜 어떡하냐... ㅠㅠ,1
user-fr3pp9hi9x,35년도 적은데 ㅋㅋㅋ 우리 판사님이 20년 주셧네^^ 대한민국 클라스,6
ok3884,도대체 18번 사고친 저런 미친개를 왜 평생 가둬놓치못하는가? 저놈은 반드시 출소하면 또사고친다에 내목숨건다,0
user-fg8uq4je3v,반성도 안하는 흉악범을 양형35년 보다도 적게 20년을 때리면 저넘이 가짜로 반성한다고 했으면 얼마나 많이 감형 해줬을지 진짜 이나라 판사들이 범죄자들 보다 더 무섭다.,0
zisan7644,요즘 판사들 정말 한심하다.,2
BkoreaBkorea,아니 저 판사들은 국민의 기대치를 적용 하지말아야하는 기준이라도있나? 국민들의 바램을 지들이 휘둘린다고 생각하는건가? 참 지조 높은 분들이네 젠장. 인구 감소가 심각하니 애낳아서 잘키우라고? 참 한심하네.,0
user-qf6dc2wy8f,국민들세금으로 저런것들 먹여살려야하나..아 돈아깝다,1
jhan5463,겨우 20년? 20년 들어가 있으면 사람이 달라지나? 평생 격리해라,3
user-bc3wx2gg1b,전과 18범에 죄질이상당히안좋은데 고작 20년이라니 피해자가 죽을수도있었던상황인데 판사가 미쳤나,1
user-im7pr4cp5i,아니 저런넘은 제발 사회랑 격리를 시키라니깐? 20년 장난치나 진심 욕나오는데? 30년이상은 가야지,1
user-dj5zz8he9z,18전과자이고 같은 범죄전과자임에도 겨우 20년밖에 안나오다니....ㅡㅡ 한 여성의 인생이 송두리째 망가졌는데 대체 이게 뭐냐 ...,0
user-ot5kx8mw3g,법으로만 판단말고 인간적으로 판단해서 구형때려라.판사님들아!20년이 머니?,0
user-vm9kg4jg7f,"이야~~판사 개그하고있네 20년??? 대한민국 사법부 개판이구만~ 그럴려면 뭐하러 재판하냐?? 그죄에 맞는 판결을 해야지, 장난하구 있네 진짜 잡았다 풀어주고 잡았다 풀어주고네 완전.....저러니 전과 18범이란게 생기지...",1
user-sr6zz3oc7l,누굴 위한법인가요? 우리나라는 선진국 타이틀을 버려야할 수준의 미개한 형량입니다 얼마나 많은 피해자가 발생해야 하나요? 결국 누군가 죽어나가야 다시 재조명할것인가요? 소잃고 외양간고치는 방식은 그만둘때 아닌가요? 우리나라의 사법체계는 쪽팔린줄 알아야 합니다,0
foxlove8775,"성범죄 직접증거가 되려면 옷에 DNA묻은것보다 더한 증거가 있어야된다는건가??! 의식 잃은 피해자의 바지에 5곳이나 증거가 나왔는데,직접증거가 없다???! 이 정도면 판사가 가해자 변호인인가?!",0
user-ft1gv6rv5p,앞으로 강력범죄 판결은 판사가 아닌 국민들이 판결해야 합니다 엿장수 마음도 아니고 이게 정당한 판결이냐,0
user-nv1cc4sb4h,온 국민이 신상공개 원한 이넘은 왜 아직 공개 안하냐.,4
user-hp3gw1nz5r,"검사나 판사나 희망이 없다. 특히, 검사들은 이제 정치 검사가 되어서 정치까지 할려고 함. 검사의 모든 특권을 폐지해야 함.",6
yd-jp3zu,30년은 살아야 되는데.,6
user-lt3wx7tq7p,슬프다,0
yellowcat7368,20년이라니요! 35년도 적습니다!! 재찬을 도대체 어떻게 하는겁니까… 판사가 보기엔 이 사건이 껌인가 봅니다.,0
user-wj1nl6mb1t,전과 18범이고 죄질이 나쁜데 겨우 20년...??? 표창장은 4년인데 이거 너무 약한거 아닌가.? 피해자는 앞으로 두려움에 살아야 하는데 무기징역이 당연한 거 아닌가.? 참 희한한 판사들~,0
