작성자,내용,추천수
10navi,이래서 고화질 cctv를 더 늘려야함,42
PARK34371,아무 죄없는 일반인을 평생 장애가 남을지 모르게 만들어서 인생을 망쳤는데 형량이 시바.....여자친구한테 하는짓이나 뭐를봐도 싸이코패스인데 저런 인간은 언젠가 살인도 저지른다 사회랑 격리시켜야한다,8
msymsy9588,초범도 아니고 악질 상승법인데 ....12년뒤에 나오면 또 무고한 시민이 다치거나 희생될수 있을텐데.. 법이 참... X같다,480
thenry7493,다행히 유진씨 잘 걷네요. 앞날은 행복만 하시길 기도드립니다.,27
user-uh3wb9bn6k,우리 자에로운 판사님들이 용서해준 결과물이라 생각합니다 전과 18범을 저렇게 풀어준게 있을수 있는일인가요?,7
choi3530,흠....우리나라도 이제 사형제도 실행을 다시금 고민해 봐야 합니다.... 이런 사건과 흉악범은 이제 법적 안전성보다 지금 시대정신에 맞아야 합니다.... 저런 놈들부터 사형제도 실시 합시다.~~,1
Pujin.,여성분이 당시 그리고 추후 얼마나 힘들었을지 감히 제가 다 헤아리지는 못 하겠지만 어느정도 상상이 됩니다. 정말 세상이 아직 너무 무섭다는 걸 느꼈습니다 가해자는 말 그대로 가해자입니다 가해자의 형량은 늘리는 것만 있지 감형이라는 단어는 억울하게 누명을 씐 사람에게나 말할 수 있는 단어입니다 또한 술 먹고 기억이 나지 않는다 라는 증명은 맞다고 표현할 수 없습니다. 비틀거리지도 않고 술에 취해있는데 어떻게 돌려차기를 합니까. 여성분의 정신적 피해보상 다 지원해주시고 가해자새끼는 똑같이 정신적 피해와 지옥같은 삶을 즐기다 저 세상으로 가시길 바랍니다,2
90Annique,전과가 몇 번이나 있다는건 죄를 짓고도 뉘우칠줄 모른다는거나 마찬가진데 저런 인간 같지도 않은 놈을 고작 12년이라니 진짜 기도 안찬다,13
user-ll5ke4nb2v,전과가 수두룩하고 심지어 출소 3개월만에 발생한 사건인데 고작12년. 저 가해자는 당연히 출소 후 살인을 저지를 것이다. 그 단초를 재판부는 제공한 셈.,553
gbk9224,가해자에게 한없이 관대한 우리나라 검판사들에게 피해자가 당한 돌려차기를 한번 맞아보시기를 추천드립니다.,9
wonit9105,역시 법쟁이들이 계속 범죄 저지르라고 솜방망이 처벌하네,23
user-hf7xm9kt6t,12년..답답하네요..피해자분들이 느낄감정을 알수는 없지만 12년을 고통속에 사실거 같고 12년이 지난후는 더더욱 공포속에 살아갈거 같습니다..비정상적인 사람에게눈 정상적인 판결이 나오길 바랍니다..,1
user-cw8ru2jl7g,피해자가 수사기록을 보니 상의 일부가 올라가 있고 바지 지퍼가 열려 있었다고 했습니다. 환자복으로 갈아 입을 때 속옷이 없는 줄 알았는데 환자복을 내려보니까 오른쪽 종아리에 속옷이 걸쳐져 있었다고 하더라구요. 남언호 변호사님께 꼭 말씀드려야 합니다.,11
user-vx2dy5ce3v,사형을 구형하고 최하 무기징역이 나왔어야했다~왜 사회에 저런사람들이 돌아다니게 12년을 주는가...ㅡㅡ,20
jungyoon7349,저런 범죄자도 여자친구가 있다니 ㅠㅠㅠ 하 .. 거기다 판사분 진짜 어떤 감정이 상실된 사람인가,227
venezia204,미쳤다 진짜...,73
user-lb9fl4xo6o,저런 사람이 또 나와서 활개친다고 생각하니 무서워서 못살겠어요,5
