작성자,내용,추천수
yj9925,전과 20범 사회에 풀어주지 마세요,55
l6k967,제발 판사님들이 가해자에게 관대하지 않고 피해자에게 엄격하지 않길... 국가가 피해자를 대신하여 보복하고 가해자에게 엄벌을 내려 주시기 바랍니다. 인간 같지도 않은 가해자에게 인권은 없고 그들의 교화는 필요 없습니다.,14
user-fn1zr4rz1o,대법원에서 반성없는 전과범 더 강력하게 처벌해주시길바랍니다,1
user-ih9ok6mk9k,대법원이 형을 선고하지는 않겠지만 20년이 지은 죄에 비해 낮은 판결 라는걸 철저하게 각인시켜주기 바란다,60
user-dp7hl5nz6b,저 당한여자만큼 억울할까? 진짜 저런 사고를 가지고있는사람이라면 사회와 영원히 격이하는게 맞는거아닌가요,7
mcholic6733,그냥 좀 죽이면 안되냐? 살려놔봤자 남한테 피해만 끼치지,100
user-ed7rh5dr9v,대법관 믿습니다. 정의를 실현시켜주세요,193
user-wg6up3jl1e,"누군가의 머리를 걷어 차 피해를 입힌 행동과 피해정도에 대해 본인이 평생 책임지고 살아가야한다고 생각합니다. 피해자의 삶이 안정되고 일상이 회복될 때까지, 피해당한 일의 트라우마로 부터 벗어날 때까지 가해자는 완전히 격리되어야 합니다. 저 가해자는 불특정다수의 모든 여성에게 공포심을 줬습니다. 길을 지나다가 누구나 피해자가 될 수 있다는 두려움을 갖게 했습니다. 사회에서 완전히 격리 되었으면 합니다.",11
user-pe2xq9lc5x,진짜 판검사 저거 40년 이상 못때리면 옷 벗어야한다 얼마나 국민이 더 당해야 정신을 차릴까 답답하다,2
sabbunhi,이번에 대법원에서 30년 이상 받고 앞으로 이 판례를 기준으로 판사들이 양형 하지 못하게 하면 좋겠다.,65
Sonic-dd3xw,"20년형 선고하고, 20년후에 판사 자식들 제발 똑같이 당해라....에휴..",1
donfreebox,전과 20범이 억울하다는데... 우리국민들은 더 억울하다!!! 왜 저런 20범이 아직까지 사형을 안시키고 살아서 동네방네 돌아다니는지 너무나도 억울합니다!!! 저런건 갱생도 안되니까 빨리 중국처럼 사형시켜서 생을 마감시키는게 국민들의 바램입니다!!,236
user-ny3uq2nj7i,"가해자가 피하자 코스프레 한다...""나만 형이 많다...""라면서...자신의 잘못을 정당화 하려고 한다...잘못해서 걸리면 반성하기 보다는 다른사람도 그런다~라는 핑계를 항상 하는사람들 잘못인것을 알면서 그런행동을 한다는것이다...대법원 가서 형이 배 이상 늘어났으면 줗겠다...",27
user-ko4bc2le4v,법의 준엄함을 보일 기회를 놓치지 마시기를 바랍니다,28
