작성자,내용,추천수
user-up3pw9or2z,제발 사형선고 할 수있게되길 저런것들은 영원히 사회에서 사라지는게 답이다,3
user-cs3wl1rm5j,이런일을 당하셔서 정말 힘들고 괴로우실텐데...ㅠㅠ피해자 여성분의 멘탈을 본받고 열심히 살겠습니다!!,14
user-ki7cl2re2m,좀 사형시켜라 왜 이렇게 자꾸 살려두냐??? 세금이 아깝다,3
user-lm9ll1ew5v,사형좀 시켜라 제발 좀,706
shtk1590,판사님 가족이 당했다고 생각해주세요 부디 사이다같은 판결 해주시길 바래요,14
user-qm1hf9rn6x,끝까지 피해자를 도와주고 싶다. 힘내시라 말씀드리고 싶다. 숨지말고 당당히 앞으로 나오셨으면 한다.,1
bluelight7959,죄질이 나쁜 사람들은 사형 좀 시켜라.,2
holicbike2367,여성분의 인터뷰가 마음이 아프네요 ! 당신 때문이 아닙니다. 저런 쓰레기를 사회에서 격리할 수 있도록 판사들이 제대로 판결하는지 모두 지켜봅시다. 판새가 너무 많아서!!!!!!!!!!!,1
user-hn5lk4bh8k,제발 사형집행 좀 하는 나라로 바뀌면 좋겠네요.. 피해자와 그 가족의 입장에서 법이 판단해 줘야 하는 거 아닌가요?,3
yongeagile8241,피해자분 똑똑하고 당찬 전문직 여성이었던데. 말도어눌하고 기억도안돌아온다고. 게다 보복협박도받고 진짜 가해자 영구 감옥에서 고통받고 살아 있기를.,477
TV-yf6jx,재판하시는분 엄격히 처리하여 저런일 일어나지 않았음 좋겠습니다.,0
user-nt1em3ot2d,남한테 험한말 안하고 싶지만 이런사람은 최대한 형량을 길게 받아서 사회에서 격리됐음 좋겠다. 피해자분 잘못 아니에요 힘내세요,0
user-cc4tp8iz9c,"성범죄만큼은 제발 강력하게 법대응 했으면 좋겠어요. 가해자를 법적으로 처벌할때 법적 증거나 증언 모든 부분들이 애매하거나 없거나 부족하거나 그래서 처벌이 안되는 경우가 많잖아요. 제발 성범죄만큼은 법적처벌과 수사가 폭이 넓어지고 강력해졌으면 좋겠습니다. 더 이상 피해자가 생기지 않게 부탁 드리겠습니다. 가해자가 감옥에 갔다 나온다고 해도 피해자분들은 마음 편히 지내지 못한다고 합니다. 피해자들은 감옥에서 언제 나오는지 몇십년이 지나도 기억하고 있습니다. 무서움에 떨고 있습니다. 간곡히 부탁드립니다. 성폭력에 관한 법을 다른 범죄들과 차별화된 더 전문적이고 체계적인 수사와 법적처벌, 피해자를 위해 도움을 줄수 있는 사람을 지속적으로 연결시켜주는 제도를 마련해주시면 좋겠습니다. 국민의 세금이 범죄자들의 콩밥먹고 조두순이 책읽고 운동한다는 편해보이는 그 감옥을 유지하기위해 들어가는게 아니라 고위관직분들 배 채우는게 아니라 국민을 보호하고 이런 범죄자들로 인해 일반 시민들이 피해 당하지 않게 법적으로 보호 해주세요. 법적으로 최대한 저들과 분리 해주세요.",0
user-si9uc9lm4p,열심히 버티고 있는 피해자 봐서라도 1도 양형해주지 않길 재판부에 바랍니다,6
