작성자,내용,추천수
user-wg1bj1fy4o,제발 법이 무서워서라도 범죄를 안 저지르는 세상이 되길 바랍니다. 그리고 인권같은 소리말고 저런 범죄자들은 죽을때까지 일을 시켜서 다시는 사회에 못나오게 해야 합니다.!,154
user-sq2lb4bo5g,이건 저 미친놈이 막말로 진짜 피해자가 폭행으로 돌아가셨다면 시체에다가 지 성욕 풀었을 놈이다.. 완전 제대로 미친 싸이코가 맞다.. 지 성욕을 위해서 사람죽이는 짓도 아무 거리낌없이 저지른다는 건데 너무 소름 돋는다 .. 제발 무기징혁도 아깝다 사형으로 처벌해라 제발,1
jn2621,성범죄에 촛점을 맞추지않아서 증거확보가 안되었다는게 ㅈㄴ 개어이없네.. 저 남자가 뭐때문에 돌려차기로 여자를 때려눕혔겠냐? cctv안보이는데로 뭐때문에 끌고갔겠냐고..뻔한거 아닌가?? 답답하다 정말~~,350
user-vz2kk8do5p,"그것이 알고싶다를 보면 과학수사한다는 사람들도 피해자의 팬티 고무줄 부분만 면봉으로 닦아서 dna를 채취하고, 경찰들은 피해자의 바지가 내려갔었다는 사실을 알고도 성범죄라는 의심을 하지 않았음. 이번 사건은 여성피해자에 대한 철저한 무관심 속에서 수사가 진행된 사건임. 이번 사건에 제대로 된 판결이 내려지지 않으면 많은 여성들이 제2, 제3의 돌려차기 사건의 피해자가 되는 걸 더욱 두려워하며 살아가야한다.",610
user-nf8qm5vo4r,피해자분 이 영상을 보면 치가 떨릴 듯해요. 몸도 마음도 하루빨리 치유되시길 빕니다.,149
user-wi1lj4dv1r,지금 물건 하나훔쳐도 잡히는 세상인데 어떻데 대놓고 범죄를 져지르는건지..일반인과 사고방식이 다름.그냥 전형적인 범죄자이고ㅠ사회에 풀어놓으면 100프로 또 누군가 당함. 영원히 격리해야해요,14
jso5673,꼭 진실이 밝혀지길 기도합니다,528
user-gi6xr5ni7u,저런 쓰레기에게는 평생 격리만이 답 우리 주위에 있어서는 안될 공공의 적 12년도 적다 그냥 사형만이 답이다. 죄를 지어도 솜방망이 처벌을 하니 자꾸만 저런 파렴치한 들이 나타나는 것이다.,7
hellokorea2649,100% 성폭행이지.. 50년 구형때려라..,6.6천
eunmilee1417,남의 일이 아닌 것 같습니다. 너무 무섭네요. 머리 맞고 쓰러진 피해자 몸이 경직 되어있는걸 보면 심장이 벌렁거립니다. 저 트라우마를 어떻게 견딜지 너무 걱정됩니다. 재판부의 강력한 판결을 요구합니다.,55
user-oe2ij1xf6s,다시는 이런 범죄가 재발되지 않도록 강력처벌과 신상공개를 해야합니다.,151
mandeuk2222,끔찍하다 진짜. 살인미수에 성폭행에 이정도면 제발 사형시켜,3
user-co7mc4yd6h,"항소를 하던 ,반성문을 내던, 반성을 하던 그런것에 대해 판결에 영향을 미치면 않된다고 생각합니다.",483
user-fz2tv7bk3w,쓰러진 여자를 화장실 끌고가는게 심심해서 끌고갈까? 어떻게 생각을 못할수가있지??,4
user-qc6te3zn2s,일면식도 없는 여자를 쫓아가 여자는 쫓아온 줄도 몰라보이는데 뒷통수를 돌려차기로 한 남자가 제정신입니까... 이 여자가 앞으로 길다닐때 사람이 무서워 밖에 돌아다닐 수 있을까요...제발 인권은 짐승한테 배풀지 말고 제대로 처벌을 내려서 또 다른 피해자가 나타나지 않기를 . . 자식을 키우는 부모이자 국민으로써 선량한 시민이 또 다른 피해를 입지 않기를 간절히 바래봅니다,551
oh71517,피해자가 이런것까지 자료를 준비하고 증거를 찾아야한다는 현실이 너무 안타깝습니다,44
user-wt9jp5sg7l,모든 바지가 저절로 풀릴 수 없는 구조여야 사람이 입고 다니지...저절로 풀리는 바지를 누가 입고다니니....앞단 풀리고 상의가 그러면 의심해야지...수사를 왜....안했...,176
user-shyeong,갱생이 될 기미가 없는 다수 전과자에 대한 조치가 필요합니다. 소년법으로 여러번 처벌 받았을 때 사회와 격리 시켰다면 피해자분이 건강한 시민의 한 사람으로써 잘 지냈을텐데 너무 안타깝습니다.,1
user-zs1nl8ci7l,"사실 이렇게 바지와 범죄모습이 담긴 영상이 매번 나오는 것도 피해자분한테는 2차가해가 될 수 있지 않을까 걱정이 됩니다,,ㅜㅜ 이렇게 영상과 모든 것이 자주 노출되는 만큼 형량을 높게 해주셔서 피해자분이 다시금 생활할 수 있는 용기와 힘을 얻게 도와주시면 좋겠네요 제발ㅜㅜ",99
user-pg6vh6rz6o,제발 제발 제대로 법적 처벌 좀 받게 합시다.,0
McLee,"살인미수든 강간살인미수든 악랄한 범죄다, 그냥 사형시켜라, 국민세금 아깝다. 12년 많다고 억울하다고 항소하는 악마 끼가 교도소에서 교화될 일은 일도 없다.",1.7천
orola4602,"cctv만 봐도 살이 떨리고, 아무일 없었다는듯 걸어가는 둿모습에 치가 떨립니다. 피해자분 쾌유를 빕니다.",84
Michael_Hyun,강력전과 다수 포함 18범 + 반성X + 보복예고 + 누범기간 중 범행 이정도면 재사회화의 가능성이 없으니 가석방 없는 무기징역 말고는 답이 없는듯. 저런건 사회에서 영구적으로 격리시켜놔야 한다.,154
siuyoon2502,저런 범죄자들이 출소 후에는 꼭 판사가 사는 동네 이웃으로 살아야 된다고 본다. 그래야 판사가 제대로 일을 할듯.,5
user-cg2jg2hr7c,미친 진짜 소름돋고 무섭네 누구든 겪을 수 있었던 일인 거잖아ㅡㅡ,4
chlee9398,진짜 사법 자체에 문제가 많다는 생각이 든다 초동수사에 성폭행 가능성을 배제해 물증을 날려버린 경찰 나쁜 죄질과 보복 가능성이 있는데도 이를 반영하지 않는 검찰 피해자의 피해 보다는 가해자의 인권에 집중해 상대적으로 관대한 처벌을 내리는 판사 한국의 법은 정의 구현에 중점을 두지 않고 법 조문과 인권에 묶여 유죄 무죄를 판단 하려고 만 한다 정의는 범죄에 맞는 강한 처벌이 뒤따라야 이뤄진다고 본다,150
charmingwon1,너무 끔찍하다 법 강화 필요합니다!!!!,1
diary2855,사회와 영원히 격리되어야 합니다.,1.3천
bichbyeol,악마는 사형처단시키고 두려움에 떨며 고통과 트라우마로 살아갈 피해자 분의 신변보호를 부탁합니다,128
user-of8kv5pb2v,딸을 믿고 키울 수 있는 나라가 되었으면 합니다ㅜ 사형제도나 제대로된 벌을 세워주세요!,83
moneyking_knowledge,"가해자는 피해자보다 더 큰 고통이 , 더 긴기간 가해져야 한다. 어떻게 죄지은 놈이 더 나은 세상을 사는 사회를 만드냐. 이런 놈들은 평생을 감옥에 살거나 일찍 하직시켜라. 이런 놈들에게 무슨 인권을 요구하냐. 제발 판사들 정신차리고 판결하고, 형량이 가벼우면 국회의원님들 형벌을 강화하세요. 형벌이 무겁다고 죄안짓는 거 아니지만 이런놈들이 피해자보다 더 나은 삶을 산다는 것은 말이 안된다",0
