작성자,내용,추천수
younhyejo8222,아니... 이렇게까지 복수한다는게 공론화가 된 현실에 법은 인정이라는게 정말로 없는거냐... 내가알고있기론 아무리법이라지만 인지상정이라는게 있기땜에 판사가 있는걸로 아는데...,71
user-dh1us1pz1n,전과18범에게도 한없이 관대한 법원 그냥 판사들도 똑같은일 격기를 바랄뿐이다,1
user-eo1ji3zw5p,저분이 내가될수있는거다 다들 남의일이라고 생각마시고 내일처럼 많이 지지좀 해주시길 ~~~,1
user-nr8vy7ij2i,와...진짜 이거 이번에 제대로 처리하고 넘어가야한다...안 그러면 진짜 피해자가 위험하다... 제발 제대로 짚고 넘어가주세요... 저 놈 구치소 밖으로 나오면 진짜 사람 몇 죽일 것 같아요....,0
ChangDoBacksamdong915,"강력범죄는 재발 방지를위해 아킬레스건 절단, 다리 절단 및 의족 착용을 의무화시켜 재범률을 0에 가깝게 만들어야한다. 인권위원회를 계속 따른다면 법도 경찰도 국민을 더이상 지키지 못한다 판단하고 출산율에도 큰영향을 끼칠것이다.",0
user-ju7ln2gs9k,눈에는 눈 이 에는이 피해자분 돌려차기로 기억도 잃어버리시고 ㅠㅠ 가해자도 그전기억(피해자 주소) 잃어 버릴때까지 돌려차기로 좀 맞고 기억 잊어버리길 ... 사람은 절대 바꿔쓰는거 아닌듯 ... 사람이..바뀔때까지 돌려차기 해주고싶네 !!!,1
user-jw4oz9ed2n,범죄사실이 확실하고 피해자가 명확한 사안중 고의성이 짙은 사건은 교화가 아닌 징벌로 양형기준을 바꾸어야 한다. 한마디로 사형이 필요하다는 말.,32
kidrock2701,법도 개법! 상당한 문제가 있다봅니다! 유투버 아니면 국가가 과연 신상공개 했을까?,9
user-zi3fe5pk4b,체면을 중요시하는 대한민국일수록 더더욱 범죄자의 신상을 공개해야함,0
user-jj3pf4mu7u,예비 부모인데 전과3범 이상이면 그냥 신상공개 합시다...불안해서 애를 어찌 키워요ㅠ,4
user-ts7zv3nn6f,판사라는 직업을 없애고 당하는 피해자 마음대로 처벌하는법 만들자,0
Young-rc1sw,모든 중범죄자의 신상은 공개 되어야 한다.,0
cnflfh0,이정도면 진짜 판사들 불러서 왜 그렇게 결론이 내려줬고. 그로 인해 후에 어떤 조치.방지를 생각한건지 직접 설명 하도록 해야함,0
user-ix7kh7vz3m,정명석도 활보할수 있었던 나라에서 정상 국가로 거듭나는 계기가 되길 바랍니다. 국민의 피해가 헛되지 않고 또다른 피해자를 막을수 있어야 좀 위로가 되지 않겠습니까!🇰🇷🇰🇷🇰🇷,0
user-sg7bf2dj2x,저런것들 강력하게 처벌해주시고 끝까지 감시해서 사회생활 못하게 만들던가 소각해야 합니다 1,0
user-nc4te5rr7h,"저 남자는 감정을 조절할 줄 모르는 아이와 같은 상태고 무력을 사용하면 자신의 맘대로 상황을, 사람을 휘두를 수 있을 것이라고 배운 모양이네요. 스스로 죄를 뉘우치고 피해자의 고통을 그대로 알 수 있게 그만큼의 고통을 주어야하는데 그 과정에서 어린아이가 싫다고 발악하는 꼴입니다. 성숙한 사람은 제 마음대로 되지 않는다고 저런 극단적인 공격적인 성향을 띄우지 않아요.",0
Dux7208,아 그냥 범죄자는 무조건 공개해라 범죄자 인권이 어디있냐,2
user-xr5qt9gi9r,우리나라 법은 저렇게 벌벌 떨고 있던 피해자가 진짜 저 돌려차기남이 출소를 하든 탈옥을 해서 저 여자를 기어코 끝끝내 죽이거나 감금 폭행하고 망가뜨려 재범이 일어나서 재기 불가능하게 만들어야 그때서야 피해자 이름 달고 법안이 나올건가? 'OOO 특수법' 쪽팔리지도 않니? 소잃고 외양간 고치기 좀 그만하고 법좀 제대로 한두개만 만들어보자,52
user-kr3hv5qt6l,우리나라 진짜 개쩜 한번 더 박수 치고 갑니다,0
user-jo9zf7lh7t,판사와 윤석열및 모두 국개위원들 다 똑같은일 당하길 바랍니다,0
psilasas,"판사,국개,검찰 가족 중 누군가가 똑같이 당해야 변한다",0
user-pz5cf6ou3l,중범죄가 아니면 국민들은 범죄자가 우리 주변에 있을 지도 모른다는 불안감과 같이 생활해야 한다는 거네 참 대단하네 소수의 범죄자들을 위해 다수의 국민들이 피해를 감수해야 하다니....,0
user-rd4tf6oo6n,신상공개는 단순한 마녀사냥이 아님. 피해자는 이미 피해를 당했으니 어쩔 수 없고 가해자의 인권과 가해자 신상공개로 나오는 2차 피해를 들먹이는건 거꾸로 이미 범죄를 저질렀고 가해를 했으니 어쩔 수 없다 로 접근을 해야함.,24
Goku-ts7nk,"피해자들이 이미 고인이 된 사건이며 가해자들이 사형 및 무기징역을 선고받아서 출소가 불가능한 경우라면 신상공개가 실효성이 없다고 생각함. 부산 돌려차기 사건처럼 피해자분이 살아계시고, 가해자가 출소후에 해꼬지 하겠다며 이사한 집주소까지 알아내서 협박을 하는 이 상황이 오히려 신상공개가 필요하다고 생각함. 하지만 신상공개의 대부분 케이스가 전자의 경우임.. 하루빨리 신상공개와 관련해서 명확하고 객관적인 기준이 마련되었으면 합니다.",2
user-qf2fj2qs3w,사람이 즉어야만 바뀌는 대한민국 사법부 폼 미쳤다ㄷㄷ;,0
user-wj3nh7yu6d,범죄자 인권은 하늘에서 주신 거라 피해자 인권은 말도 꺼내지 못하는 대한민국,1
user-bp7wv4sd9l,죄의 무게는 살인범도 높지만 살인마가될 가능성이 있는 18범도 충분하다고 보이네요. 최근 급 궁금해져서 우리나라나 타국의 연쇄살인마들을 검색하면서 그들의 심리와 어릴적환경을 유튜브로 봤는데 매우 매우 살인범이 될가능성이 높은 인물이 지금의 돌려차기남입니다. 매우 비슷해요. 100퍼라고 하기는 그렇지만 매우 높은 확율로 나오면 추가 범행을 저지를 가능성이 높습니다.,0
user-tk7zq1pi2o,이렇게 두려움에 떨면서 살아야 하는 일 일까요.. 가해자 신상공개를 하고 가석방없는 무기징역을 해도 시원찮은데 사실 사형해야하잖아요;; 한두번도 아니고 상습범인데 신상공개를 안하는 대한민국 대단하다..,0
user-im5zd6hi9s,정의가 살아있는 사회 인가…,28
ULYSSES2022,"피의자 인권수사원칙이 너무 강력해서 그래요, 거 참 어떤 훌륭하신 분이 만들었지",0
eve8839,쓰레기 같은 범죄자 옹호하는 이 나라가 못 하는 것을 카라큘라 TV에서 저 범죄자를 공개했죠.. 최고이신 것 같아요 존경합니다. 국회의원 자기자식들이 마약하고 범죄지르는 것을 숨겨주고 덮어주기 위해 범죄자를 옹호하게 되는 나라..,0
user-mj2vi7ji1f,사법부는 어떤 인간 관계가 독인지 약인지를 아예 모르지!!! 법관이나 판사 되기 전에 심리학 교육을 필수로 받는 게 좋지!!!,0
user-cw1wq9em2g,법은 이렇고 이래서 무슨 무슨 이유로 그래서 그렇게 됐다라고 길게 설명하는 영상은 안 보고 그냥 아무튼 법 개같아!! 라고 말하는 영상만 공감하는...방구석 판사 되게 많네,0
user-zn3nt9zk3o,가해자 감옥에서 나오기전에 지옥으로 보내 주어야 옳다 피해자에게 복수한다든지 떠들고 이런 악마는 자비가 필요없다 악마에게 죽음을 사형 시켜라 사형이 답이다,0
nts2030,나라와 멍청한 판사가 전과18범 범죄자쓰레기를 안치우니깐 ? 국민들이 나서서 괴물쓰레기를 치워야 합니다.,71
