작성자,내용,추천수
user-co8zc2mu1h,살인 사기 강간 강도 각사건마다 판새가족들이 찐하게 당해봐야 형량이 바뀔듯... 대한민국 판새들은 피해자인권을 마르고 딿도록 어찌나 챙기는지 역겨워 정말 잘보이면 인심쓰듯 감형도 해주고,4
user-ir7qh2wd3p,술 취했다는 인간이 저렇게 멀쩡할수있을까 ? 지저분한 ㅅㄲ 저 반성문 진심이 느껴지는 분이 있나요 ? 반성한 마음 눈꼼 만큼도 없는 전과자 저렇게 죄질이 나쁜데 CCTV찍힌거 보면 경악 스러울 정도인데도 . 고작 12년 ? 판사님 가해자 출소 하면 다음 피해자가 없을거라는 보장 할수있나요 ?,22
user-mw9rd3iy9x,툭하면 술먹고 기억안난다하는데 그런핑계를 대지못하게 술마시면 가중처벌하고 피해자가 받아들일수없는 저딴 형량줄이기 반성문은 괘씸죄로 더 가중처벌하고!! 전과자는 더더욱 엄벌을해야지 무슨 고작12년 ㅅㅂ 장난하냐?,12
hyunlix00s,제발 그냥 죽여버려... 쟤는 지금 깜빵이 편하고 좋다니까? 빵에서 살다가 가끔 휴가 나온 기분으로 출소해서 지 맘대로 범죄 저지르고 아~ 재밌었다~ 하면서 다시 들어오는 패턴인게 눈에 보이지 않나???,16
user-nd9bn9nq8g,저 영상속 전여자친구분이 받은 협박편지들 증거로 모아서 무기징역 때리면 안되나 이생각 했다가도 ..그게 다시 보복으로 돌아올수 있겠다는 생각도 들고ㅠㅠ 왜 이런사건들은 항상 피해자나 상대적인 약자들이 더 마음졸이며 살아야하는건지 이해가 안되네요,8
user-yh7ot4pf9o,걸음걸이가 전혀 술먹은 사람이 아닌데요 살인미수로 강력한 수사 바래봅니다,53
user-um1id5bp3g,판사 자녀들이 당하고 당해봐야 법이 바뀔지...어리다고 봐주고..술먹었다고 봐주고..심신미약 우울증이라고 봐주고....저런 새끼들은 계속 같은 죄를 저지르고 반복하는데..반성한다고...봐주긴 뭘봐주냐...세상에서 치워버려야지...,6
momo9270,아니 어떻게 이런 일이... 와 너무 끔찍하고 어이가 없네요... 뭔데 진짜 어디서 못 배운 X끼가 와... 어떻게 이런 사람을 길거리에 돌아다니게 두죠? 판사분들 제정신...?,13
user-hv3nx2eh8q,피해자분이나 여자친구분 보호가 절실히 필요합니다. 보복범죄 100% 범죄자놈임!,18
kjl323,도대체 판사들 머리속엔 뭐가 들어있을까나?????,15
user-nb8ek6nf5w,진짜 역대급 쓰레기 악질 범죄자인데 2심재판부 제발 형량 맥스로 때려주세요.!! 저쓰레기는 징역12년먹고 40대에 출소하면 100프로 살인 저지를 인간 입니다.. 미래에 생길 또다른 피해자를 최대한 막어야 하는데 정말 너무 답답하네요 내 일도 아닌데도 정말 화가 치밀어 오르는데 피해당사자와 그 가족의 고통은 어떻겠습니까? 제발 맥스로 형량 때려주시길..,4
user-zv8jg3mk6r,영원히 격리해야 될거 같은데 다시 사회에 내 보낸다고? 판사의 딸이 그 희생양이 될수도,75
user-yh2do5iy7v,우리나라...판사들은...진짜...문제 많다,11
HH-cy6wq,저런인간들 가볍게 두면 절데 안된다 죽일놈 딸있는 엄마로 도저히 용서안된다 제발 법좀 강력하게하라 휴 끔찍한사건 잊을수가없다,4
disseny2122,간단하게 객관적으로 판단해보자..술에 취해 기억이 안난다? 기억이 안날정도 만취면 프로선수급 하이킥 저런 행동 나오기 힘들고 그냥 객관적으로 보자...해당 수사관은 저양반 마악검사는 안하나? 마약처먹으면 망각 환상 망상..그렇차나.. 술에 취해 기억이 안나는걸로 범죄를 만회 할려고... 특히나 부산지역 마약관련 사건 많은데 왜 수위로 못올리지 대한민국 국방부 장관님아 마약퇴치하겟담서? 저양반 술꼬른거 아닌듯싶다 좀 제발 면밀히 수사좀하자 왜? 조폭새기들 낑긴거 같아서 후안이 두려운건가 아 이럴때 헬이라고 하지 @ㅉ ㅉ,43
up3lay795,사형이 답이다 이건,240
user-te5pu9fw5u,"우리나라 법은 솜방망이죠. 피해자들은 인생이 망가졌는데, 가해자는 또 다음을 노리는 대한민국. 그리고 저런 사람들은 대한민국 국민이 아니죠. 대한민국 국민은 대한민국 국민을 위협하지 않습니다",8
user-lx8fw8nj5u,와 피해자분 너무 불쌍해요,16
nunoonannjo2576,"반성문 내용이 아니라, 제출유무와 양을 보고 8년이나 감형한다는게 기가찬다. 소설써도 감형해주겠네,",14
user-ei6fj6np8n,전과만봐도 반성안하고 막사는 쓰레기인지 딱 나오는데 감형해주는 이유가 대체 뭐임? 반성문이 뭔데 대체;;; 사람 죽일듯이 패놓고 반성문으로 감형.. ㅋㅋㅋㅋㅋ 개법이네 진짜,16
user-kn9te7pq5g,진짜 이제는 치가 떨린다 지긋지긋하다 이런 사건들이 하나둘이 아니라서 이제는 화가 나고 나에게도 저런일 생길수 있는 충분한 상황인거 같아 무섭고 어딜 가는것도 두렵다,5
asad3140,피해가 분명 100만큼 있는데 술만 쳐마시면 피해가 10으로 줄어드는 개같은 나라,74
barbie2176,판사들아 보고 있다면 제발 저런거는 사회빛 못보게 해라,12
deftpunch9109,사형을 못시킬거면 애초에 저런 갱생의 여지조차 없는 애들은 무기징역 + 뒈지는 그 순간까지 손 발에 철구 채워놓고 노역시켰으면 좋겠음;; 일반 교도소 들어가서 편하게 산다는게 불합리함... 죄수 인권 같은 소리는 지구 멸망하고 나서 따지면 될 문제 같고 애시당초 남 인권 짖밟고 들어온 놈들 인권을 왜 챙겨줘야 하는지 모르겠음...,10
user-ej2es6no5x,술쳐먹고 사고치면 감형해주는 뷴신같은 대한민국판사들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,96
user-wb7cf2pj7c,판사들부터 자질 검사해야한다 지 자식들이 저런 피해를 받았다 생각해봐라 고연 저따위 판결이 나오겠는가! 저런 자질없는 판사들부터 퇴출 시켜라,3
rachellee3430,출소 후 또 범행을 저지르면 구형 낮게했던 판사에게 연대책임을 물었음 좋겠다 ; 갱생이 안될것 같은데,15
user-jf8ig6sh5t,진짜 영상 보면서 오만가지 쌍욕이 다 나오더라 내 가족이 저런 일을 당했다면 나도 똑같이 개패듯이 패고 반성문 몇 장 찌끄려야겠네 나도 이렇게 분노가 치미는데 저 당사자 가족들은 오죽할까.. 아니 전과가 저렇게 많은 인간들이 일반인 행세하면서 설치고 다녀도 되나 진짜,3
user-my1yf7el2k,판사들아 진짜 할말이 없다 전과가 저렇게 많고 살인미수다 반성문 몆장났다고 12년? 자격도 없는것들아 그자리서 내려와라 그리고 2심공판 피해자가 원하는 결과나소길 빌어본다,2
user-wr8br7th5q,"경찰,검찰,판사,국회, 대단하다,,,",6
user-pi7wp9so4g,"스스로 폭행,살인등이 통제가 안되어 전자팔지가 되려 고맙다는 짐승을 왜 풀어놓겠다는거지...12년 뒤에도 저정도의 돌려차기는 식은 죽먹기 일듯한데... 자기딸의 머리를 저렇게 짓이겨도 그런 결정을 할까...",2
