작성자,내용,추천수
gentleman2646,가해자 감방 동기가 말함 피해자 주소를 달달 외우고 있고 나가면 죽일것이다 라는 보복 예고를 했다고 거기에 이미 전과가 10범 이상임 갱생이 불가능하고 이대로면 20년 후 일이 뻔한데 조두순도 출소하면 지가 해코지 당할까 감방에서 운동하고 했다는데 작정하고 보복하려 맘먹은 가해자는 못할게 뭐가 있겠음 20년 후면 피해자는 지금 우리 엄마랑 비슷한 나이인데 언제 어디서 가해자가 보복이 올지 모른다는 생각에 평생을 살다가 살해당해야 한다? 이게 판결이 맞으면 판결내린 판사야 생각을 해봐라 당신 어머니 수명이 앞으로 20년이고 그 안에 살해당한다고 이게 말이냐?,3
Alex-fw1we,"저런건진작했어야될법안들…이렇게 피해자가나와야 움직이려고어물쩡거리는건아닌듯 가중처벌이무서워서 가해자들이 벌벌떨게 엄하게 강하게처벌해야될듯,,,,",0
rowoon964,20년은 너무 적어요! 꼭 최소 무기징역까지 가야 합니다! 나중에 20년 후에 또 다른 피해자가 생기지 않도록 하기 위해서 말이죠,0
zino67,미친~ 살인범은 몇년만에 풀어주면서 황당...,3
user-nh6sj9tw9v,정말 국민을 지키기 위한 법이 맞는건가 싶네.,0
kyongsunshin5333,도대체 누구를 보호하자는 건가요? 피해자 보다 가해자가 우선인가보네요.전과 기록도 장난 아니던데 그정도면 사회로 부터 영원히 격리 시켜야하는거 아닌지…,0
Heaven-Manna,보복은 피해자가 해야지 가해자인 니가 왜? 살 가치가 없는 놈이네,6
user-ux7tb4kh8y,피해자도 엄청난 피해와 고통속으로 씻을수없는 트라우마를앉고 살겠지요 가해자는 무슨 생각으로 그런못된짓을 하며 인생을 망치고 참 못났다,0
themis9658,담당 판사 대단한 오판 첫 보복은 판사 당신 일가족 일수도 있음을 우리모두의 가족일수도 판사 당신 딸이 그리당해도 그럴것?? 법은 공정하게 생각하고 판단한다 못배운것 티내지말자,4
user-nq1mv5iz7i,부모도 책임있다. 인간이 아닌 악마로 만든 책임! 부모도 같이 잡아넣어야한다,1
lesss6991,저건 진짜 잠재적살인마인데 사회에 내보내서 사람한명 죽여 잡혀야 그때서야 정신차리고 처리할래? 좀 제발 사전에 방지하나 사형때리자,0
user-dl4kc4fx5x,"판사가 공감 능력 떨어지는 싸이코패스인 듯. 이런 판사들 때문에 자꾸 AI 판사 얘기나오는 거. 단점은 존재하겠지만, 공감 능력 떨어지면서 꼴리는 대로 판단하는 인간한테 받는 억울함보다는 축적된 데이터베이스에 따라 판결받는 깔끔함에서 받는 공정함이 훨씬 이득. 판사들 믿을 순 없지만 마땅한 대안이 없으므로 대법원까지 갔으면.",3
Emma-px7xs,당연히 형량이 터무니없이 적지요. 저런 싸이코패스 전과 18범을 왜 사회에 내보내서 전국민과 피해자가 불안하며 살아야하나요? 진짜 사형이 답이지만 무기징역 나와야 된다고 생각합니다. 입만 열면 다 거짓말인 가해자를 변호하는 변호사도 제발 정신 차리시길.,0
user-ec5hc1xz2h,"대법원 가서 .. 200년 가자 .. 판사들 .. 판결 .. 똑바로 해라 .. 판사 가족들이 저렇게 당했다고, 생각해 봐라 .. 그따위로 판결 하겠나",1
user-iz1of3ri1e,보복시사뿐만 아니라 18범 전과자가 사회에 돌아다니는게 비상식적 아니냐,4
originlife7939,출소 후에 보복 하겠다고 말했는데 감형없는 무기징역을 줘야 함!! 저런넘은 평생을 감옥에서 보내길... 그리고 저넘 신상 공개는 빨리 해줘야 하지. 본인이 한짓에 대해서 반성이 1도 없는 넘인데 신상 공개로 국민들에게 법원이 미리 경고를 해줘야지!,0
user-xy8es8hu5g,100년 줘야함 제발 부탁드립니다,0
user-xr1bx3kl9b,사형... 반드시 사형 !!,13
user-uq9ep2bo5i,"20년후 피의자 출소해서 피해자 보복이든, 다른 무고한 사람한테 범죄 저지르면 판결한 판사 그 판결에 대한 책임으로 무기징역처하자 마땅히 책임져야 하는 거 아닌가 판결에 대해서 아닌가?",1
youtubesurfer,사회에 나오지 못하게 해주세요... 저건 그냥 묻지마 살인이나 다름없다.,0
user-og6nt2pz3s,판사 자식놈들 자식당했다는 뉴스 보고싶다,3
user-yv9nt6np1y,사이코패스 판정도 나왔는데 저런 범죄자를 사회에 복귀시켜 준다는건 또다른 사람이 치명적인 피해를 입도록 방치하는거지 .,1
