작성자,내용,추천수
user-rx6il5sc4y,죽도록 패고 죽었을지도 모르는 여성을 들쳐업고 결국 성범죄를 저지르기 위해서 사라진건 정말 인간이 할수없는 잔인하고 싸이코패스나 하는 악랄한 짓이다 살인보다 더 엄한 처벌을 내려야한다,126
user-bw2jl9sd1s,사회 특히 피해자와의 영구적인 격리가 필요합니다..,28
omi841029,이 사건 소식 기다리고 있었는데 너무 가슴 아픕니다. 우리나라 판사들 진짜…..,30
user-no4mj8hw5c,이런 흉악 범죄자는 사형을 시키든 사회에서 영원히 격리시키든 하여 최소한 재범이라도 방지할 수 있는 나라에서 후손들이 살기를 바란다...,1
user-pc4dv7wf1s,얼굴 공개하고 영원히 사회에서 격리되어야 합니다 피해자가 힘들겠지만 끝까지 힘을내서 열심히 사셨으면 합니다,52
user-jz1oz8yn2x,우리 사회와 영원히 격리 시켜라!! 재판부의 무거운 판결을 기대한다!,0
user-et8nd7sj4d,너무 끔찍합니다.. 사고 cctv영상을 볼때마다 살아있는게 기적처럼 느껴지고 저런 인간과 같이 숨쉬며 같은 나라에 살아있다는게 소름끼쳐요.. 피해자분의 심신이 제발 온전히 회복되기를 진심으로 바라고 가해자는 죄책감조차 느끼지 못하는 짐승이니 사회에 발도 들이지 못했으면 합니다.,567
user-ec3hb4yu7m,하... 마음이 너무 아프네요... 35년 이면 하루하루 지날때 마다 얼마나 많은 두려움을 느낄지....,12
starrystar2023,평범하게 살았고 아무 잘못도 하지 않았는데 범죄에 연류돼서 온갖 관심을 받고 보복에 대한 두려움을 겪으며 살아야 한다는 거 자체가 재앙임ㅠㅠ 35년이 아니라 못 나오게 해야함,1
user-ti8ns9yl4s,우리가 아무리 힘줘서 말해도 판사님들이 솜방망이로 알아서 두들겨서 내보내 주실겁니다~~ 이 나라는 가해가의 천국이니깐~~,171
doooli794,저런 짐승을 35년동안 매일매일 먹여주고 재워준다고? 진짜 세금 ㅈㄴ아깝네,4
jej7841,나는 남자인데도 저런 인간이 대한민국에 살고 있다는 사실이 두렵다. 주변의 사랑하는 사람들을 위해서라도 사형시켜야 한다.,380
user-gp5cf1dg2q,제발 모두가 이해가되는 결말이되기를바랍니다,40
ThePeb317,"제일 어이없는건 첫 공판에서 너무나도 냉담하게 강간여부에 대해서 고려를 하지 않았다는것, 모든 가능성을 열어두고 정보를 수집해서 재판해도 모자를 판에 폭력과 살인미수만 적용하고 강간광련해서는 고려도 하지 않고 1심판결 내는건 대체 무슨생각일까. 이 공판에 참여한 재판장님들 성함 정말 오픈했으면 좋겠네요.",24
user-ml1kn8jc6e,국민들의 힘이 필요합니다.,0
bataillej7178,"보복하겠다고 예고한 범죄자에게 충분히 그럴만한 시간을 주는 검사, 판사 등 관련자들이 있다면, 그 범죄가 실제로 이루어졌을 때 그들도 처벌 받는 게 맞지 않나요? 우리 법엔 방조죄라는 게 있잖아요. 이게 방조죄가 아니면 대체 뭐죠?",34
user-rj3kq2cr8r,법이 올바르게 구현되어야 사회질서가 바로 잡힙니다,0
