작성자,내용,추천수
user-wq9rm8gq6w,하.. 살인충동 일어난다 피해자분 힘들겠지만 하루빨리 회복하세요,4
user-pp4sg8kt1r,고문관 다시 생기면 좋겟네요 자기가 저지른 짓 똑같이 받거나 더한 형별을 내릴수있게~~ 자기도 당해봐야지~~ 범죄도 많이 줄어들꺼같은데~~ 인권이니 뭐니 저런놈들한테는 필요없는 법좀 생기면 좋겟네요~ 그런직업 생기면 1순위로 들어가고싶네요~,14
user-io8hc4uo2f,얼굴공개 왜 안하는건가요.... 또 다른 피해자 나오라고 그러는건지...,47
user-vh9tl5jy1p,볼때마다 너무 끔찍하네요 ...이런놈이 사회에 안나오게 해주세요 30대에 무직에 ㅉㅉ 전과는 엄청많고...인생이 루저인 이런 것들이 없어지기를,4
user-qw9od8nq6y,살인미수는 최소 40년 피해자는 평생 대인기피증 자살충동에 고통받는다 판사딸이 저런짓을 당해도 12년 때릴것인가?,19
karmakim3342,저 쓰레기가 무기징역이 안나온다면 우리나라 사법부를 뜯어고치고 관련공무원들 싹다 책임을물어 강력처벌해야한다,2
RR-pg4ju,이인간 공개좀하자 알아야 피할거 아니냐 평생 감옥에 있는것도아니고,28
limdsul71,술취한사람이 저렇게 돌려차기를 중심잡고 정확하게 합니까?,28
user-yu4iu5ol8e,정말 이 사건은 전 국민이 최종 판결을 주목해 봐야 할 사건이라 생각합니다. 진정 이 나라가 법치주의 인지를..,5
daniellee9961,사형이 답이다,42
user-vt9hs6qx2h,저런 쓰레기 짐승은 본적이 없다...최악인데 어째서 밖으로 돌아다니는건지~~~18범이면 평생 들어가있어야 하는거 아닌가,5
user-gs7yj8us9c,범죄자의 인권 보호를 외치며 전과 18범까지 될 때마다 교화의 기회를 주자 했었겠지. 그 결과 결국 한 여성의 삶을 짓뭉개 버렸고 출소하면 보복공격까지 하겠다고 떠벌리고 다니는 악마가 되버렸다.,18
user-zg2yu1bz4x,전과 18범이라니...ㄷㄷㄷ 살인만 안 저질렀지 온갖 몹쓸 짓은 다했네. 죄질이 아주 악질적으로 나쁜데 가석방 없는 무기징역을 선고해야 합니다.,4
user-rq1pd9bh5k,저런애들 항상 하는말 발뺌이지머..어떻게든 형량 낮출라고.. 그냥 사형 시켜버렷으면 좋겠다. 살인미수 머리맞고 죽을수도 있었는데 가해자놈 정말 뻔뻔하다. 저놈은 살고 나온뒤에도 또 100% 범죄 저지른다. 무기징역이 답이다.,21
luxy_cat,저런 인간같지도 않은 것에게 반성문 받지 좀 마라.,8
SungHeeKim-dq7xs,징역 20년도 너무 적다.사형시키지 않을 거면 영원히 감옥에서 못나오게 해야 함.울 나라도 종신형이 반드시 필요하다.,1
user-ym3jm5ls1f,마지막에 손바닥에 냄새 맡고 가는거 진짜 소름이다 진짜. 목적이 뚜렷하게 보임,27
Linda-ww9bj,아....사형...제발 사형,34
user-zx7um8pt7d,"전과 18범, 이번 돌려차기 사건은 출소 후 3개월 만에 저지른 범죄임에도 불구하고 이렇게 감옥생활을 억울해 하는게 정말 기가막힐 노릇입니다",3
user-pd6wr1mt8i,저 발길질. 사람을 죽일려고 작정을 한거네. 안 죽은게 이상할 정도다.,16
user-kb8ue1kp8x,우리나라도 전과 합쳐 형량 줘야함 저런인간 백날 풀어줘봤자 또 범죄 저지를텐데,12
kyunh4547,누가봐도 주변을 의식하는게 보이는데 저걸 판별못하는 판사는 뭐하는 사람인지. 이 나라는 더 이상 법이 지켜주질 못하는구나,1
user-gv2hb2nj7o,평생 노역해서 그일당을매일매일 피해자통장으로 보내자...평생 속죄해야한다,18
user-ll8nl7il1h,나가면서 손. 냄새 맡는거까지 보이는데요? 분명 뭔가를 했기때문에 바지도 치켜올리며 이물질이 손에 묻었기에 자기도 모르게 손냄새를 맡으며 나가는거 같아요,15
user-qs6qj7hj3o,맨날 술먹어서 기억이 안난다.. 깊이 반성하고있다... 이게 왜 양형 사유가되나?? 반성했다고 죄가 없어지나 초범이면 모를까 재범은 반성문도 받지마라,5
suerte3223,음주로 인한 심신미약 빨리 없애라 그냥 핑계용으로밖에 더 쓰이냐 음주든 아니든 지 행동에 책임을 질줄 알아야지,15
byeongjin2hyeong,"저런것들 때문에 저런 외모를 가진 사람들 보면 별다른 행동을 하지 않았음에도 자연스레 편견을 가지게 되더라... 나쁜 마음가짐이지만,, 저런 몸땡이 가진 애들 치고 딱히 정상은 본적이 없는거같아서 진짜 형 짧게 해서 몇년안에 나오게 해서 자경단들이 사냥하게 해줬음 좋겠다",9
as-ns7ze,저 정도면 사형이 아니라 도축으로 봐야 되는거 아님? 사람으로 봐야됨?,13
user-ej6lm1gc7v,저런 놈들은 본인도 똑같이 당해야 한다..눈 가리고 똑같이 맞아서 병원 신세를 지면 어떤 심정인지 이해를 하려나?,1
user-ys2gb3qz8v,아니 술 취한다고 사람을 반 죽여 놓는다고? 그리고 깨운다고 cctv 사각지대로 사람을 데려가? 심지어 소지품까지 챙겨서? 이런 놈을 무기징역 안 때리면 누굴 무기징역 때려야함? 피해자는 회복 되고 있잖아요? 진짜 어이가 없네. 그럼 피해자에게 일어났던 그 어처구니 없는 사건은 사라지는 거임? 진짜 사형 좀 제발 처해주세요,1
ckn7119,죽지않았다면 점차 회복되겠지만 평생 그 트라우마에서 벗어날 수가없다. 일도 못하고 무서워서 숨어살며 이사를 다녀야하고 늘 불안에 떨면서 살아야한다. 그래도 감형을 해야하나? 당연히 가형을 해야지. 영원히 사회에서 격리해서 또다른 피해자가 나오면 안되겠다.전과 18범이다.,2
kj3244,수사과정에서 거짓말 한 것도 다 위증죄로 가중처벌 해야하지 않나요? 도저히 이해되지 않는 양형,2
FCCEO,저런 놈들이 무기징역을 받아서 사회에서 격리가 되야된다,1
jinseong100,애초에 12년은 너무나 짧다 사형이 적당하다,13
user-ok5bz5om8j,진짜...저런 인간같지 않은 것도 인권보호하면 그건 인권단체 자체가 비정상이다...,1
