작성자,내용,추천수
user-fz9xn8vi9z,안타깝지만 우리법의 한계. 이걸 더 강하게 처벌 하려면 다른 판결과의 형평성 문제가 생기기는 함. 다른 상황이겠지만 음주역주행 사망사고도 이만큼 나오진 않음. 많이 안타깝고 사람아닌 버리지만도 못한 생명체인데 겨우 이런 판결이 맞는가 하는 의문이 들고 또 다른 판결과의 형평성도 문제고 참. 재판부의 고심이 느껴짐.,0
bhpark9125,"판새, 검새, 변호새를 모두 AI로 바꿨으면 좋겠다.",0
perfomante5265,진짴ㅋㅋㅋㅋㅋ 어이가 없다 이정도로 사회적 관심이 있는데도 15년이나 깎아주는 넌 뭐냐 판사야. 저 가해자 말고 판사 신상정보를 공개해줘라 뭐하는 놈인지 보게.,2
Meannnyourself,판사 자식이 당했다면 어땠을까? 진심으로 궁금하다. 진심으로,5
user-om4xq2sn1t,여윽시 대한민국판사 클라스 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
ollieya,형법 좀 개정하고 연수원 꼰대들 다 저승가야 사법부가 좀 혁신될듯,1
user-mx1mg3fu7r,참할말없네 피해자의 법.인권은없고 가해자의 법과 인권만 살아있구나 나아니 우리모두 피해자가아닌 가해자가 돼는게 진리요 법이구나,1
user-wm8jh7fo1x,없어져야 할 직업 1순위 AI가 반드시 대체 해야할 직업,1
ch.b5490,판사 가족이 저렇게 당해야 중판결하겠네...어이없습니다.,1
user-lh3rg9wk8r,걸어다니는 핵폭탄인데 구형량을 확 깍아주다니! 법도 개떡같고 판사도 미쳤다.,8
user-hw7uk2ws2r,미칭개이 판사들 청문회좀 하자.,13
user-ts7zv3nn6f,AI로 대체해야한 직업 1순위 판사,1
user-on6db7hi9x,20년구형이라니 우리나라 법이 진짜 개똥같네요ㅠㅠ 제발 법좀 다시 손봐주세요,0
user-bi2bx2qu6r,조주빈 그는 대체 무엇 goat,0
