작성자,내용,추천수
user-ov2rs4ef2w,"반성문, 불우한 가정환경은 판결문엔 고려했다라는 식으로 기재는 되지만 실질적으로 양형기준에 참작되지 않아요~",0
user-et2so4jl9b,어떻게 피해자 보다 피의자 더 살기 좋은 나라냐;;; 세금 ㅈㄴ 아깝네,0
pjkim7366,판사가ㅡ판결을ㆍ현명하게하시길,0
ryant4910,판사 도대체 누군가??,6
nino7008,그냥 죽여달라는걸로 밖에 안보이는 반성문인데,6
jaypark417,불우한 가정환경... 하...,0
user-xl7ye7hu2t,전과19범이 될때까지 사법부는 뭐한거야 결국 사법부가 재범율을 키우고 양성하고있네 이게대한민국 법의 현실이다 지금도 우리주변에 전과자들이 활개치고 다니고 있을거야 한심하도다 옛날 사람들사고방식 안변하네 물갈이 해야해,0
user-ih5el6qp9r,자기가정불우 합리화하고 누구누구는 더한데 왜나한테만 형량이이러냐~~~ 전형적인 비겁하고 찌질한사람들이쓰는말투구먼~~ 휴 이거볼때마다 열받는다 열받아,2
user-mp9jz9jf2w,가해자는 그냥 사형시켜라,0
Riyoo_Komorebi,"아니 감형도 무슨 1,2년도 아니고 거의 반깍을 해줬어 판사 제정신임?",1
bbb-uw8zs,판새야 저런반성문을 보고도 고작 20년밖에 안준거냐 ? 판결한 판사놈 주소공개해서 보복폭행 묻지마폭행 당하게하고싶다,0
user-lj1np5dv5i,깜빵에서 스스로 염라대왕 만나러 가길 바랍니다,3
jemin.y,대한민국은 사형 집행이 '금지된' 나라는 아니다. 그저 인권이라는 카메라가 너무 많이 비추니 집행을 안하는건데... 이럴땐 무시하고 집행해서 나쁠거 없어 보임.,0
changminlee2563,판사 ai 도입 시급. 불우한 환경이라네.... 미치겠음 판사들,1
user-nw4rh4lb6j,저런 쓰레기를 무기루 다스려야 하는데 판새 일가가 똑같이 당해야하느네,0
user-cu2yy2xt5l,불우한 가정환경이 양형기준이라고? 이런 욕나오네.. 유복한 가정환경 범죄자는 억울하시겠다.. 반성문이란 것도 어처구니 없는 글이고. 저 글을 진짜 판사가 읽은 걸까? 읽고 감형한거라면 국민들에게 손가락질받아야하는건 당연,0
user-ho6um3wn8c,보복을 암시하는데도 15년을 깎아준 판사의 뇌는 우동사리인가,0
hon-maguro,가정환경이 불우했던 것과 감형이 무슨 관계일까,0
user-xs2jp3uv6b,환경이 불우하다고 그러케 살인적인 폭행을 하냐 아니지 그걸 체택 한다고 판사 얼굴 이름 공개 하자 지딸이 그런일을 당했당션 판사님? 그놈 어케 하실건가요,0
user-dd1yq3gh9x,판사라는 것들 중에는 현실과 떨어진 것들이 많다. 대체적으로 부유하고 유복한 환경이 많다. 고로 현실감 상실. 물론 법전을 기본으로 하지만 내문제가 아니니 법대로 했다라는 생각이 지배적이다. 법도 모르는 것들이 헛소리 한다고 치부하지. 썩을.,0
user-ip6yv6rj5i,"에초에 법이 잘못된게 보복허겠다고 했는데도 형량 채우면 풀어주고 가정환경이 불우해도 감형,장례가 촉망되도 감형,술먹어도 감형 죄는 그대로 죄인데 왜 감형을 해주는지 모르겠다",0
user-wv7bu4ou1i,진심으로 반성하는 사람은 억울하다고 하지않고 나가면 집주소 기억했으니까 찾아간다고 협박도 하지않는다.. 판사눈은 옹이구멍인가?,0
ju-hyuno8487,저걸 반성문이라고 감형해준건가 어이가없네 ㅋㅋㅋ,0
user-yl8zk6bm9k,나도 썩 좋진 않았는데..? 이거 보는 부모님은 피눈물 납니다..,0
user-ix1fl1jg1q,전과 18범이 말이 많네 그것도 동일 전과범이 피해자가 멀쩡하잖아 그런데 왜 20년이 주냐 이렇게 말하는 건데 저거 싸이코패스나 소시오패스 검사 좀 해봅시다,0
YH-fg4us,전 가해자 편입니다. 10년 20년후 필요하다면 도울게요 얼마나 억울하실가요 대가리치고 ㅋㅋ 20년이라니 차라리 죽엿어도 5년나오나? ㅋㅋ 힘내세요 비슷한사건 많치 주차장 임산부 폭행 대전 봉명동 묻지마폭행 ㅋㅋ 왜 그건 그대로두고 왜 이사건만 이러냐 ? 도데체 뭘감추는거냐 ㅋㅋㅋ 뭔데 ㅋㅋ음주 3진 공탁 3천에 사망사고 3년이야 ㅋㅋㅋ 무슨 20년 ㅋㅋ 대가리차고 ㅋㅋ 적당히해라 해명도 못할 ㅅㅋ들잌ㅋ,2
user-kl8wx3cc2k,가해자를 지켜주는 우리나라 좋은나라~18,0
E.mafari,18범 전과자한테 형량×2는 못할망정 반성한다고 감형하고 자빠져있네,3
user-rp3nt7eh8r,불우한 환경을 참작하는건 장발장 생계형 범죄애 적용해야지 왜 저런 흉악범한테? 돌려차기 안하면 성 결핍증 걸려서 죽기라도 하나?,0
fierwalt,재판이 참...,1
user-wd2mu3lj4w,도데체.. 전과 18범한테 양형을 왜 해주는걸까,1
user-zr6uq2hw4k,저게 15년이나 깎은 반성문입니다,0
user-yt1dc2wf6x,불우한 가정형편이면 사람죽여도 봐주나 판사미친거 아니가,0
user-bn2mc7gi9o,이건 판사가 잘못한게 맞네 감형이유 말이안된다,0
Jw-si4nm,저런 판타지소설 종이쪼가리에 감동받아 감형해주면 글잘쓰는 사람들은 죄다 무죄라는 소린데 글잘쓰는법 부터 배워야겠습니다,1
malll9264,"불우한 가정환경때문에 감형해줄 수 있는건 생계형 소규모 범죄가 최대다. 성폭행,살인미수에 무슨 가정환경으로 감형?",0
user-wz7kk8fs2c,법이 너무약해서 그렇지,0
jwp7638,판사 개혁 마렵네,2
user-st7mn8yf7e,아니근데 살인미수강간이 35년이면 말이 안되긴해 1심판결이 잘못됐다 주지도 않을꺼 너무 많이 때렸어 여지껏 살인미수가 30년이상 맞은적이 없는데 오바를 해서 괜히 공분만 더삼,0
shs7586,법은법이다,0
user-wv4cr6hp9l,"다른 범죄자들에 비해 자신의 형이 과하다는 주장. 17세부터 30세까지 13년간 전과 18범에 그것이 알고싶다에 주범으로 소개될 정도의 또다른 범죄사건 경력. 출소해서 몇개월만에 새로운 피해자들을 만들어내는 범죄 생산성을 볼때 이런 페이스라면 조만간 살인 범죄도 저지를 것이 예상된다. 형량의 양형은 형평성보다는 범죄와 피해자를 줄이는 예방과 사회를 건강하게 유지시키는 법과 사회 제도 시스템의 올바른 기능을 위해서 이런 자는 격리시켜야 한다. 죄책감이 없고(인격장애자, 사이코패스 류) 우발적범죄가 아니라 계획적, 의도적 습관적 범죄유형, 피해자가 자신과 전혀 원한이나 관계가 없는 불특정 다수 일반인 이라는 점 때문에 18범을 19, 20범 만들어주고 살인 전과를 추가시켜주는 건 사법부 뿐만아니라 우리 공동체 시스템이 막아야한다.",0
