작성자,내용,추천수
user-mx7op2nv7m,우리나라는 죄값이 너무너무 약해요 한사람의 인생은 엉망이되었는데 12년!,20
user-pk1vk7np5n,한두 다리만 건너면 지인관계일 수도 있다. 왜 저러냐 정말..극악한 잔인함..사회격리가 필요하다,3
user-nv7kk3im6p,법이 강하지 않으면 저런놈은 쳐 죽여도 되는 방법을 만들어야 한다. 내 딸이 저리 되었다면…,25
chans_0852,사형 좀 부활 시켜서 저런 놈들은 그냥 끝을 내버려야 함! 점점 미친 놈들이 너무 많아진다!,28
user-qq6hv4wk4e,법이 이것 밖에 안돼냐?? 영원이 감옥에서 격리 시켜야 한다!!! 제발 법 좀 강화 해라 밥도 주지마라 굶게 해라!!!,2
user-vx5qf1hf2l,판사가 저렇게 맞아봐야 판결을 제대로하지 않을까 싶네요 저렇게 맞고 목 뼈가 부러지지 않았다는게 천만다행이지 사람이 죽어야 살인인가 저건 살인에 준한 판결만이 답이네요,3
user-cz6bw7jh2i,저런 벌레가 억울 하다니 일면식도 없는 사람을 무지비하게 폭행 해놓고 억울해? 진짜 벌레구나,60
hawkeye1961,"바지 치켜올리면서 나가고, 사람을 저렇게 죽일것 같은데 그것도 무차별적으로 여자를....저런넘이 12년이라고?? 판사 딸내미면 12년 선고 하겠냐? 일반 국민들의 정서와 동떨어진 판사, 검사 제발 정신좀 차리고 살자, 저런 넘들은 사회와 영구히 격리가 답이다.",3
user-gp3ou8sy5o,사형좀집행했으면 꼭! 감옥서 평생살았으면 좋겠네요 영상보고 충격적이네요,4
Rdoo1029,"12년이 말이되냐!? 대한민국 적가튼 법원!!! ""법원""이란 이름을.. ""범죄자 양성교육센터""라 지어라!! 니들이 쳐 맞아도 적같이 판결 내겠냐!? 어찌 하나를 모르는데.. 둘을 하려고하냐!!!",14
user-nt8kr5tc3j,무기징역도 시원찮다 한국은 왜 가해자를 보호하고 얼굴공개하지않나 법이 왜 피해자보다 가해자의 인권만 신경써는지 이해할수없다,3
user-gy4rp2ny5i,저 여성분 얼마나 무서웠을까 그냥 집에 다왔고 엘베로 걷는중에 대비도 못하고.. 저 남자 내가 진짜 대신 짓밟아주고싶다 이 여자분 지켜주고싶다 ..,48
hisstory6455,반드시 신상공개필요하다,20
asdx88,2번 복역하고 출소하자마자 사람을 죽이려고 하고 피해자에게 평생 장애가 남게하고 피해회복 노력도 안한 놈을 겨우 징역 12년...,70
gueungyeun,사형보다.. 두뇌를 개봉해서 연구해야함 저런 범죄가 늘어날때마다 싹다 잡아서 연구해야함.. 질병인지 그냥 저렇게 태어난건지 임상연구필요.. 저런것들 뇌구조는 뭐가 다른지 그리고 나머지 장기들은 해부학용으로 써야지.. CCTV 빼박 인것들,13
ladolcevita958,인간이기를 포기한 짐승에게 사람 대접 해줄 필요가 없다. 재활용 안되는 쓰레기는 영구 매립지나 쓰레기 소각장으로 보내야 한다.,2
user-kc1ld4cf4n,딸을키우는 엄마로서 너무가슴이아프네요 이런사람제발 사형을 선고바랍니다~~,2
min1996,니들 딸이라고 생각해봐라 이걸 12년 주냐? 법이 역겹다 너무,3
sungrae295,"묻지마 폭력에, 범죄는 점점 악랄해지고 있는데 법은 솜방망이 처벌이니 범죄인들은 두려운줄 모르고 일을 벌이죠. 저렇게하면 내가 죽는다 라고 하면 과연 그렇게 할까요? 피해자들만 가득한 세상 되어봐야 그때가서 고쳐질까요?? 에휴~~~ㅜㅜ",2
user-xz5pl9sm6b,사형만 답이다,28
user-mn6vr9xk7h,대한민국 판사들은 판사가 아닙니다.,96
mae-tm1me,저런것들 사회에 영원히 나오지 못하게 감옥에 가둬주세요 또 기어나와 또 다른 피해자가 나오기 전에요 판결 좀 제대로 해요 젠장!!,1
kiki8168,납득하기 어려운 판결 정말 내 속이 뒤집힌다..,2
user-gl3fj8hs4w,"싸커킥, 돌려차기 참가관이다 범죄자 말 곧이곧대로 듣지 마세요 없는 일도 지어서 말하는게 기본이 짐승들이에요",52
tan2god,부디 억울하다고 낸 항소심에서 징역 48년형으로 가중처벌 되길 기원합니다.,1
user-fd9rt1mc8s,판사들 진짜..늙어서그러냐? 우리가 니들 판사 빨리 뒈지기만 기다려야하냐? 판사야~~니 딸이 저렇게 당할수있어..알겠어? ..,4
user-ys1qw8pn6d,끔찍하다 어찌 저리 잔인할수가...,2
user-bm7cd4dt5s,한심한 판사것들.. ㅉㅉ,10
user-vm9be8zx5m,우리나라 법은 도대체 누구를 위한 법인가요? 가해자한테 인권이 왜 있는지,1
