작성자,내용,추천수
user-tb5yw1ts7j,복수는 늦어도 괜찮다. 즉 복수는 꼭 하기만 하면 된다는 뜻.,0
user-eb2ci1uo2p,오히려 잘한일 같은데 저런 흉악범 인권 까지 생각해줘야하나?,15
hmkim8804,영화가 현실이 되는 순간이네요 과연 키라는 정의인가? 살인자인가? 판단은 각자가 하는거지만,19
loveisover2049,전과 20범이 될때까지 사회의 아무런 제제가 없었다는게 전과 50범이 되어도 안바뀐다,1
user-ln9vb8qv2h,전과 18범 폐기물이 이런 큰 범죄를 저질렀는데 초기 수사도 제대로 진행되지 않았고(피해자의 증언) 심지어 성범죄가 빠질뻔했음... 국민들이 얼마나 화가 머리끝까지 났으면 직접 신상공개를 하겠냐.. 제발 이런 중범죄자들은 얼른 신상공개하고 제발 무기징역줘라 진짜로,3
laddergold7721,법이 너무 가벼워서 치료가 되지 않는것 같습니다.,5
user-xn2ev8dg5n,큐라형은 우리가 지켜주자..,0
user-nr8kn7fi2p,"이번 사안은 전과18범과 사회적 물의를 일으킨 범죄자에게 충분한 정보공개가 되야하는게 맞는데 사법부가 무능한 판단을 햇다는데 공감하지만, 그러나 사적제재를 일으키고 피해자도 복수라고 말한 만큼 국가적틀을 깨는 문제일수도 있습니다. 이제는 누구라도 또는 유튜버들은 법에 경중에 상관없이 또는 그 잣대를 본인들 판단으로 신상공개나 사적제재나 복수를 해도 서로 인정해주자는 말이 되니 이또한 큰 잘못이라고 보입니다.",0
dmzlee3559,판사가 범죄자편이니 저런 전과범들을 막을수 없는거지,17
fukkk2239,"사적제재인 것도 맞고 이런 신상공개가 좋은 영향력은 없지만,신상공개 제도를 검토할 필요는 있음",0
charliekim-ic3ns,판사들한테 거짓반성으로 감형받고 저런놈들은 빵에서 평생 썩어야된다..,13
AA-lh8gj,"사적복수 아님. 저항권이지. 법을 포함한 사회시스템이 내 인권을 안지켜주는 상황에는 저항권을 행사하는 게 오히려 합법적이고, 이러한 저항권을 묵살하는 정부가 오히려 인권 침해 가해자가 된다고 봄이 옳다.",0
user-azsx2dc17,힘들게 범죄자 잡아도 사법부가 쉽게 풀어준다. 사기범들만 봐도 참 기가 막힌다.,16
user-ie2oy2tq9s,반성문제도 금지 전과 쌓일수록 가중처벌 촉법소년 연령 대폭 낮추고 강력범죄시 무효 심신미약 금지 ( 음주포함 ) 전관예우 금지 무기징역 말고 미국처럼 가석방 없는 수백년형 때려야함,0
user-hk2ef6og4r,사실적시 명예훼손을 폐지해야함.,10
curtbrake,진심 다음 대선에는 범죄자 인권은 삭제시키는 후보자에게 힘 없지만 한표 건다!,0
user-ri7sj8gv2q,피의자 신상공개 기준 4가지에 모두 해당 된다. 뭐가 문제가 되는데? 오히러 신상공개를 피한게 잘못 되었구만.,3
oasis_suminsam,저런거 하는거 반대할 사람이 몇이나 될까 사회에 도움되는 일인데,12
user-vs8ld2ys3x,이유투브는별도움이없는듯..,1
hcd8100,"롬3:23 이는 모든 사람이 죄를 지었으므로 하나님의 영광에 이르지 못하다가. 롬6:23 죄의 삯은 사망이요. 죄사함을 받지 못하면 지옥으로 떨어집니다. 예수 그리스도가 십자가 에서 죽으시고 3일후에 부활 하신 하나님 인것을 마음을 다해서 믿을때 모든 죄가 깨끗해집니다. 딤전3:16 경건의 신비는 논쟁의 여지없이 위대하도다. 하나님께서는 육신으로 나타나셨고 롬10:9,10 네가 네 입으로 주 예수를 시인하고 또 하나님께서 그를 죽은 자들로부터 살리신 것을 네 마음에 믿으면 구원을 받으리라. 이는 사람이 마음으로 믿어 의에 이르고 입으로 고백하여 구원에 이르기 때문이라 엡2:8-9 너희가 믿음으로 말미암아 은혜로 구원을 받았으니 이것은 너희에게서 난 것이 아니요, 하나님의 선물이라. 행위에서 난 것이 아니니 아무도 자랑하지 못하게 하려 하심이라.",0
sharksking892,"이현우군도, 신상공개한 유튜버도 둘 다 꼭 처벌받길 바랍니다",4
moveon2,"악법이 바뀌어야합니다. 신상공개, 얼굴공개 해야합니다. 취약하고 부실한 한국법..피해자보호는 누가해주나? 법은 왜있나",2
hang_nam,판사의 그릇된 판결로 사회에 미치는 영향이 어마어마하다. 우리국민들 그동안 너무 순하게 법을 지키고 살았는데 국민정서에 반하는 법들은 이제는 국민들이 일어서서 바꿀때가 온거 같다.. 행정부 뿐만 아니라 사법부도 국민들이 바꾸자,0
thinktank7652,판결에 국민적 호응이 있었다면 과연 신상공개까지 왔을까? 우리나라 사법부는 죽었다.,12
user-zf3ow1zg2h,일하기 싫은 몇몇+법이 저런사람 인권을 보호하는데. 보호할 이유가 있나싶다. 진짜 보호해야할 사람만 보호좀 해줘라. 어긋나는 상황들 때문에 온라인에서 나마 퍼지는거라고 밖에는 생각이 안든다.,0
user-nk2lp2qb3s,전과18범이 멀쩡히 돌아다니는 사회라니 무서워서 애 낳겠냐 출산율 낮은거 20대 탓하기전에 윗대가리분들은 생각이란걸 좀 하시길,8
user-gc3iz4nn8l,우리나라 법이 상식적으로 도덕적으로도 정의롭지 못해 제기능을 못하니까 저런 쓰레기들 때문에 선량한 시민들만 피눈물 흘리는 세상이 된거죠,0
user-gx4le7vo6p,이런식으로 가해자공개를 안하면 가해자의 인권이 어쩌구저쩌구하는거라면 지명수배자의 얼굴도 모자이크해서 게시해야하는거 아냐???,2
user-ot3wk7zi5g,이번 기회에 범죄인 신상정보를 공개하도록 개정해야 된다고 봅니다.,2
user-uq7vw6wq8e,전과 18범 쓰레기 무제한 솜방망이 처벌 범죄자에게 천국인 대한민국 저렇게 범죄 마니 저지르는 인간 쓰레기는 개편한 교도소가 아닌 따른 기관이 필요할듯 평생 지옥으로 느낄수잇는 그런 감옥이 필요하다 ㅡㅡ,6
user-vi3ds5dz2s,존경합니다 유투버 님 죄지은놈들이 무슨ㆍ인권 세상참더럽다,6
user-he4pz8zr2t,전과18범이 될때까지 방치한 우리나라 사법에 박수를...어이가 없다 진짜....,0
choongwookchoi4594,누적범에겐 가중처벌하는 제도가 마련되야,0
andylee3481,한국의 사법 시스템은 진짜 잘못 되었구나 싶다... 법은 피해자를 보호해줘야 하는거 아닌가.. 이런 사람 왜 사회로 격리 안시키고 지금까지 풀어놓은 거임?,0
hohoit,사적 복수라니..국민 모두가 당할수 있는일인데 언제까지 이런 법테두리안에 피해자만 늘어가고 방치되어야 하는거냐고,0
user-qk2nl2ox4r,그냥 이나라 판사직을 없애야합니다 진짜 필요없는조직,1
user-io5py4qh6d,18범이면 저사람말고도 눈물흘린 사람이 더 많을텐데 늙어서 빌빌댈때까지 감옥에 썩혀라..,6
SMK._.0824,"전과18범이 명예,인권이 어디있냐 말이되는 소리를 해라 미친것들아 과거의 복수글까지 썼다며 그래서 신상정보 공개 요청 했는데 안해줘서 답답해서 했겠지 범죄자는 인권,명예 훼손 당할거 절대 없다",3
user-yh9cr2cj3s,범죄자한테. 인권이 어디있냐. 있으면 개나줘버려,4
billybat298,신상공개 모든 요건에 충족되는 범죄구만요.잔인하고 국민이 얼굴이라도 알아야 조심할거고.. 사적보복이던 예방차원이던 법이 국민정서와 너무 동떨어져 있으니 이런일도 생기는거고 그결과에 다수의 일반시민들이 시원함도 느끼는거죠.,1
KGJ-user,범죄자들이 복수하는건 허락하면서 피해자의 복수를 허락하지 않는 대한민국의 수준,1
user-vz6pj3yk5d,우리나라에만 있는 사실적시 명예훼손 당장 폐지하라!!,0
user-xf1vd3jm1g,법이 제기능을 못하고 있다는 반증입니다,0
user-pt8oo1hu8c,"전과18범을 그냥 범죄를 마음껏 하게 둔 국가와 국가인권위원회, 신상공개 심의위원회의 책임이 크다. 특히 범죄자 신상공개를 가지고 범죄자의 인권을 들먹이며 피해자나 시민의 인권을 깔아뭉개는 행태. 제발 좀 고쳐라.",0
yuritominaga941,제발 맘 편히 좀 살고싶어요,0
showdownhill8218,"자기 방어와 사적 제제를 막기에 앞서서, 해당 행위가 없어도 되게끔 범죄를 예방하고, 범죄 발생 시 그에 합당한 처벌을 하는 것이 우선이다. 손발을 묶고 방법을 찾는게 맞는 순서냐?",0
Likori-jg6hg,14살때 부터 범죄 저지르고 저게 교화가 가능하다고 생각하는건가.. 1범이야 뭐 법의 아량으로 봐준다고 하더라고 2범 부터는 그냥 무기수로 만들던지 2범이상 부터 100명 씩 모와서 무인도우 싹 가두고 서로 배틀로얄 하게 해서 살아남은 1명만 교도서에서 살게 해주면 참 좋을텐데,3
user-gf6ww7jw9n,당한사람은 따로있는데 판사님들이 용서해주고 감형받으니깐,5
user-nz9kx4fd1o,저 사건 피해자가 가해자에게 지나치게 복수하는거라고 하는 놈들 가끔 있던데 복수가 아니라 처벌이라고!!!!!!!!!!!!가해자가 못나고 찌질한 음식물찌꺼기같은 짓을 해서 처벌을 받는거라고!!!!!! 처!!!벌!!!!!,1
user-yr1gu6td7r,국가가 어떻게 되서 가해자만 보호하는것인지 진심으로 이해가 안된다,0
user-rq1lx2ed7m,무조건 공개해야 합니다,0
user-xu4wb5cf7f,범행이 확실한 이런범인은 신상공개를 해야 잠재적범행을 위축시킬수 있는데 법원이 몰라서 법을 안바꾸는게 아니라 있는놈들이 죄를 더 많이 저지르니까 안바꾸는거죠,0
user-hq9tm5to8y,가해자가 먼저 피해자의 인권을 침해햇기 때문에 더이상 우리 모두가 가해자의 인권을 지켜줘야 할 필요는 없다고 생각합니다 왜 신상공개를 하지 않는거죠? 진짜 정말 궁금합니다 왜 고통은 피해자가 다 안고 살아가야 하나요 ? 우리나라는 정말 법을 개정 할 생각은 눈꼽만큼도 없는 건가요?,0
user-dj1zh8ms2v,진짜 미친놈인것 같음….. 죄질의 문제가 아니라 잠재적인 심각한 범죄를 예방할 필요가 있음,1
happyoon1461,"이게무슨 사적복수., 큰용기 내서 밝혀준 것에 감사드립니다.",0
user-ji7oo2tl2s,얼마나 법이 국민을 못 지키고 있으면 사람들이 사적제재에 옹호할까…사법부는 반성해라,0
Leopa-Rd,인권이란건 인간에게만 챙겨주면 됩니다. 인간이길 포기한 것들 인권을 도대체 왜 챙겨줘야 합니까?,0
user-qk5ys2su7w,대한민국 법이 물려터져서 범죄자들이 더 잘사는 나라가 되고있다. 근간인 법이 솜방망이라 이제는 착실한 국민을 지키기는 커녕 오히려 발목을 잡는 수준에 이르렀다.,2
user-kr3hv5qt6l,범죄자 인권 지켜주는 고마운 나라에 박수 보냅니다.,0
aventura4104,왜 불필요한 신상공개를 하나? 그냥 사회와 영원히 격리시켜야지 일반국민들이 공포에 떨면서 범죄자 신상 외워야 하는 세상이 제대로 된 세상인가?,2
