작성자,내용,추천수
user-hh4xd9rw4i,누군가의 가족이고 친구가 저래봐.....20년?? 기본30년 가라~~~!!,0
doge7_7,전과20범.. 다시나와도 언제 그랬냐듯이 또 범행을 저지릅니다,0
user-zt5cx2ik8h,60년 때려라 주거서 기 나오게,3
user-ky4kh3ri3y,음... 발차기 했던 다리를 절단하고 거세도 해서 빵에 넣는 게 낫지 않을 지... 저런 범죄 저지를 정도면 그 정도 각오 하지 않았을까요?,0
tawoching1475,이참에 좀 선례하나 남겨라 ㅡㅡ,0
kijp45,대법원에서 30년 때려라,0
aaxxkr,상고해도 못 이긴다는 걸 저 사람은 알고 있습니다. 하지만 상고를 하는 이유는 구치소에 더 오래 있기를 위해서입니다. 형 확정 후 수용자들끼리 말하는 본소 << 라는 교도소로 가게 됩니다. 다수의 전과자기에 3 4 급의 교도소로 가게 됩니다. 거기 가면 장기수들이 많기 때문에 대우를 못 받습니다. 그래서 최대한 구치소에서 뻐길려고 상고를 하는 것입니다. 그리고 구치소에선 노역을 안 시키기에 더 있을려고 하는 것입니다. 교도소 가면 노역을 해야합니다.,1
JY-bv7ve,5년 있다가 특사로 나와서 피해자 보복으로 죽이면 법이 좀 바뀌려나,0
85_the_chef,"판결을 AI화 시킬 수 있는 기술은 이미 충분히 개발되어있다 왜 굳이 저런 이해할 수 없는 판결, 전관예우 유전무죄무전유죄의 이해할 수 없는 감형투성이인 사법부를 대다수 국민의 신뢰를 잃어가면서 유지시키는지 모르겠다 법대로하되 정말 법대로 할 수 있는 방법은 AI화 밖에 없다 어차피 법은 증거자나? 판검사도 AI 변호사도 AI 정확하게 법대로 하자",0
user-mt1bz3zr8k,이 얼마나 자원낭비인가 그래 3심제도 좋은거야 억울한 사람이 없어야 하잖아? 근데 얘는 봐봐 깜방동기조차 혀를 내두를 정도잖아 3심제도를 뭐라하는게 아니라 이렇게 명확한 놈들은 가중처벌 좀 하자 이거야 뻔한걸 헛점을 이용하는 악질이잖아 그럼 자원낭비에 대한 책임은 져야지 안그래? 가뜩이나 이런놈한테까지 세금써가며 먹여주고 재워준다고 국민들 원성이 자자한 마당인데 이참에 법을 좀 고치지그래?,0
soorich7373,대법원에서 10년 더 늘려주세요,0
pilatearimathea7083,의식을 잃을만큼 머리를 폭행하고 성폭행 한 사건이다,0
user-mm5hr3st6n,백해무익한. 쓰레기들은. 그냥. 없애버리는. 법안을 만듭시다. 저런게. 갱생된다? 노노,0
jj-db9tk,"상고심은 유,무죄만보기때문에 무조건기각됨..",0
user-ts7zv3nn6f,초범도 아니고 전과 18범이다,2
jjeong7193,돌려차기를 국회의원이나 판사한테 해라. 일반시민들한테 하지말고.,0
stevepark6056,무기징역 받아야 돼는대 20년 받으니까 당연히 억울하겠지 ㅋㅋㅋ,0
user-gn4kq7jy3q,인간이 아니너ㅜㅜ,0
user-bo3pq3do6l,지가지은죄가뭔지도모르고 상고한죄를 추가한다 ! 더불로가고 따따불로 또가자 도합 80 년. 땅땅땅!,0
lkt6565,사형 을 부할 시키자,0
user-ep8se3qi4g,대법원에서 50년 때려라,0
rippey94,얼마나 들랃거렸으면 판검사만큼 빠삭하구나,0
rsong721,파기환송 후 30년 바란다.,0
user-wk2sx5gg3j,진짜 개 가터..짜증나 대한민국,0
user-eh8si5dv6x,대법원에서 기관다 총으로 300발로 사살 명령 내려라. 징역 150년 때리던가,0
user-ir4zh1jp6p,쟤는 진짜 살 가치가 없다,0
user-vi8jn7ch1x,2심에서 50년 때렸어야했다.,0
user-gv7ku4hu5d,아니 근데..바보도 아니고 씨씨티비 앞에서 범행을 하지...,0
user-bi7gi7xy7x,기회는 18번 주지 않았었나? 억울한건 너에게 기회를 줬던 사람들이었겠지.,0
user-yi6pf6cj3y,왜 억울하다는거지?? 사이코패스,0
bmd2552,저렇게 눌러 찍어서 차면 사람 안죽는게 비정상이지 목부러지거나 갈비뼈 다 부스러져서 장기 찔려서 죽는다,0
user-hi8oc7mg1l,쓰레기는 쓰레기통에..,0
user-qh6do3fi7y,20년 받고 40년 가즈아,0
user-yd6of5zn7k,한국에도 북한처럼 노동교화형을 도입해야됩니다 저런인간은 밥만주는게 아까우니 죽도록 노동을시켜야됩니다,0
7cleanshot,20년? 미친,0
user-hp1rj9ih8p,30년 살길,0
user-vx1ho3lg8p,그냥 이사람 사회나와 바야 저성격인성 안바귀니 형량을 더놓이는것이 합당하겠습니다,0
user-xd7zz1xg5e,지할짖 다하는늠 입니다 저런늠은 살려둬선,0
tnxte9634,1억 줄테니 이새기 좀 주겨서 손가락 10개 들고 와라,0
user-yt8cl2rb6m,억울해?ㅋㅋㅋ 억울하다고 아 억울하시지 시바 인두가져와 지져버리게,0
user-yp5dy2do5l,노림수는 아니고 밑져야 본전이니 일부무죄받아서 감형받으려는거지 뭐,0
regulus3716,???: 어이 X판사 이 사건 대충 마무리 지어 공천 들어오니까 이딴거 묶여 있지마 왠지 이럴꺼 같은데 판새들,2
user-kp7dk5zp1j,20년에다가 보호감호청송15년 추가요,0
kim-jo8zu,하도 교도소 들락 거리다 보니 재판에 도가 튼놈이네..,0
kospo2005,저거 틀판사 맞았으면 즉사였다,0
ttkk9040,법관들아. 미국좀 보고배워라 120년,0
user-eh3du1qe3v,35년 때려라~,1
user-fv2rc1hq6i,20년 나무하다 50년 부탁해,0
Weekendcity,20년 억울하겠네 200년하고싶을듯,0
user-rq4nf4tq9k,5년이 적당한듯,1
user-px7kj8ph6l,왠지 무기징역이나 30년 받을거 같은 느낌!!!!!! 상고하지 않을 이유는 없다는데 기존 틀 깨질것같은 느낌,0
sounguk,50년은. 되야죠,0
ch.a,노림수가 어딨냐. 뇌가 있는것처럼 말할것 없지. 그냥 발악,0
user-zv6mi5se3g,왜 무기징역안함? 진짜 신기하네 전과가 저렇게많은데 ㅋㅋㅋㅋㅋㅋㅋ나와사ㅓ 보복하겠다고도 하는데 진짜 신기하네,0
user-cy8bl1ci3n,범죄자가 판사 검사 경찰 다 가지고 노네,0
user-xi5tg1gc7y,그래 파기환송으로 기대하게 하고 다시 고등법원에서 무기징역으로 엿먹이기 ㄱㄱ,1
yanuyanuce3802,누가 쥐도 새도 모르게 저늠아 곧휴 짤라줬으묜 조큿눼,0
user-vi6np3xx6l,내가족이 이었서면 출소하는날만 기다린다!,0
user-wg4yh2lf6h,판사 딸이었으면 사형,0
user-wm1mg2oc8k,20년이 억울하지? 사형당하고 싶었는데?,2
map2t619,살인자 미수자 아닌지,3
user-em5bo1fx7z,억울해 30년해야지,0
user-hq3cb5fk5k,근데 강간상해가 대법에서 인정이 되려나,0
user-re2dw3bx7p,20년동안 제소자들에게 하루 열명이 저놈 똥꼬 평수 넓혀주기로 판결 부탁드림니다,0
user-ec8hv8kj5q,그냥 영미법을 적용해라,0
user-jh5ke8fs7x,저거 같은 감방에서도 따당한다,0
user-mb4fk6yg6r,부산 가지마세요 돌려차기 맞고 똥꼬 따이기 vs 토막살인 당하기 ㅠㅠㅋㅋㅋㅋㅋ,0
user-ur9wk6ly2l,350년이 답이다.,0
user-hk3ti5gs7j,대한민국 판사를 믿는사람들이 있네... 대한민국 판사들 전부 가해자 편인데?,0
user-bu7qe7my8h,개같은법 쯧쯧쯧,0
YDSnim,무기징역 고고,2
user-qx7gs1gv7i,판사님 은가누한테 돌려차기 맞고 30년어떨까요?,0
user-ix6or5gq8y,감아 차는 걸보니 돌려차기 아니고 브라질리언 킥 아니냐~,0
user-kt5ex8kb4e,대법원은 30년... 올리라 마랴.ㅋ 말도 드르께 안드러.,0
karmajp9683,조두순처럼 잊지말고 기억해두고 출소때 지켜봐야한다,0
user-cf8ub9ti3m,검찰은 상고안했나?,1
user-op4dx2en2t,2022년 인데 왜 지금 판결?,0
ok09777,ㅋㅋㅋ 대법원을 개똥으로 아네,0
user-zn7wu5me9q,20년 억울? 기가차네,0
user-ox9ov3jm5y,항소가 반성하는자세냐? 허구헌날 범죄자의 반성문에 속는 판새들.. 아니 반성아닌걸 알면서도 봐주는 판새이 공범과 무엇이 다르냐 재량권이 뭔지도 모르고 그저 문서에만 의존하지말고 적어도 25년에서35년은 때려야 국민감정을 다소나마 식혀주지 않겠는가...,0
firebird100eog,너는 200년도 짪다,0
eklee4846,판사가 쓰레기. 파사와이현우는 유착관계,0
user-mf1pd7xb6w,0 《---- 요거하나 빠졌네. 최소200년은 받아야하는데.,0
user-ef6yj1iu3x,두다리 절단해서 내보내주세요ㅡ,0
tkr4340,K판사...기대되네..,0
koko5061ify,"12년,20년,??? 그냥 나오지마라",0
user-oq7jo4qg6v,결론 법이 족같네....,0
user-fh5hh3lt5w,삼청교육대를 부른다.,0
hansj1234567990,돈은 많은 집안 같은데....,0
user-mz2eg2tj8o,"마,,,,,저런 놈은 그냥 ㄱㄱㄱㄱ ㅉㅇ ㅈㅇㅈ",0
user-nb1cf2gn8d,그렇게 격투기에 자신있음 격투기선수하지 여자상대폭력하니까 우습네 ㅎㅎ 타이슨이나 한국김동현 스파링상대 강력추천,0
user-it3qx9pv4l,세금 값 하자.,0
user-or4ej6hx4o,이제 시들 형량줄듯ㅋㅋㅋㅋㅋㅋㅋ,0
user-hu9tz4yw2g,25년~ㅎㅎ,0
user-dg5nz3qw9i,노역 안갈라꼬 애쓰네,0
user-md2ov3zp1c,양아치,0
user-hu3of2cd1x,돌려차기 하고 싶어도 다리가 안 올라 간다 ㅋ,1
user-sn4cs2ko1c,이재~이. 변호함되겠네. 지 조카해준,0
user-pz3nu9qe5e,20년썩어라,0
uji4510,사형,0
user-rn9gr7gm8c,사형,0
user-rk6li3pv9b,민도 낮은 부산 여기 살기 싫다,1
user-th5vz4oz7j,긍데 사람 죽인 것도 아닌데 20년은 너무 길지 않아?,0
user-no3mv5yk7s,화딱지나네,0
MCMH5.23,이게 다 주의안하고 다닌 여자쪽의 잘못입니다. 그러니 20년도 과하다고 봅니다. 부디 선처해서 12년이 나오길 바랍니다,1
sjfowiejf-qopjpppqpp123,스브스 프리미엄 영상좀 그만올려라,0
user-mm7mf2xg4t,리혀누,0
