작성자,내용,추천수
user-dv9lg4zn4u,참 저런놈을 풀어준게 말이되냐??,0
user-ru2he3uf5t,언쇄살인존나해도 감방에서 몇년이면 나오는데...×같은 대한민국번....앞으로 이런 연쇄살인마가 변호사 판사들 모조리 토막살인시켜야 대한민국법에 사형제도가 나올려나 궁금하다....제발 더험한꼴당하기전에 사형제도 만들어주세요...,0
user-wm2kg8qq8u,살인하고잡히면 풀어주고 또 전과자잡혔는데 또풀어주고 이건 법이 상인방조죄네,5
user-dt4sc2gy4j,살인자와 성폭력범죄자 는 전부공개하라 아주인간 아니네 첨부터 무기때렸어면 두사람 목숨구했네 판사야ㅡ쩝 또한15년해주고 석방시켜라 판사야 ? 다음에는 누가죽나보자?ㅡㅡ국민의 피같은 세금으로 저눔을먹여살려야하나ㅡㅡㅇ,1
msjo6603,저런놈을자꾸 풀어주니 ㅡ사람을 막죽이지 ㅡ이나라법왜카노 ㅡ,3
user-zd6sk2uk8i,살인자 사기꾼들을 받들어 모시는 나라가 대한민국일 것입니다 선량한사람을 죽이면 죽인사람도 사람을시켜서 죽게한사람도 똑같히 죽여야만 살인사건이 없어질 것 압니다 사람죽이면 나도 죽는다는 생각을하면 어떻게 사람을 죽일 생각을 합니까,0
kan4700,배운게 도둑질 강간 살인 아니가 어쩌자고 저런넘들을 밖으로 내보내나,0
user-bn7kr3cy2q,사회에 다시나올수있게 판결내린 판새가 죽인거나 다름없네,0
user-dl7mj2ck2t,"공범 또한 큰일했다!!! 돈몇푼에 살인에동참 할말을 잃엇다.동정의 여론 기대도말것 같은xxx네 초록이동색,유유상종이 왜 회자되는지?장하다 !!!종착역이 어딘지 알고 있나 모르지? 심판하시는분이 이번에 진짜로 판결을 내려 그형벌에 맞는 영원한곳으로 당도한다는건 진리지 부인못할 이제 그곳에 가이겟네 동료들만나 회포를 풀 일만 남앗네",0
user-hc1es9jn3e,불특정 다수를 죽인 놈이다.위험한 놈이다,3
user-qv2qq2nh7z,뭘이런걸 심사해 그냥 공개해야지,0
xxxny6979,여자들~ 아무나 만나지 마세여..,5
user-pp3vn9co9x,우발적이든 계획적이든 다른사람을 죽였으면 살인범도 죽어야 공평하다.,0
dkwnaao00,신상 공개는 찬성이다,0
jhs5320,역시 범죄자가 살기 좋은 나라 1위!! 대한민국 만세~,4
user-pl5un7ol7e,판새들이 또 여럿 죽이게 만든 공범이네 형량을 왜 낮춰서 이 지경이 되게 하냐 하~,0
user-gs3dw9it9h,사건만 터지면 우발 적으로 하였다. 직이시오 귄재천,9
user-vv9uc3wr1p,이정도면 판사가 살인자 아닌가? 판사부터 파면시키고 구속해야한다,0
user-up2ch4xd3x,당연한 신상 공개를 큰 선심이라도 쓰듯이 말하네,1
user-bq4it8vv3m,감옥에 있는 죄수들에게도 인권이 있어서 사형집행도 못하고 싱가폴처럼 태형을 집행하는것도 아니면 차라리 일본 마루타급은 바라지도 않고 우리나라 의약발전에 도움이라도 주게 죄수들 대리고 임상실험 했으면 좋겠음 약물반응같은 죄짓고 국민세금으로 밥쳐먹는조건이면 임상실험 알바비로 충분함,0
user-si3nl6gs8g,살인은 무조건 면상공개 해 주세요,0
user-yo8fx2zt8c,아니... 정작 공개해야 하는 사람은 안하고 ㅡ.ㅡ 어자피 이 사람은 평생 방에서 썩을거 아녀,0
user-cv8wt5tj3b,살인자는무조건 신상공개랑 사형이답이다,1
