작성자,내용,추천수
user-ee3ip5ex3n,사건의뢰 너무절보고있습니다 너무사랑합니다,3
user-wo7xo5jb3g,간만에~ 열일하신 판사님^^,7
Mint-wd5md,동백꽃 파우치 그린컬러에 눈을 뗄수가 없네요. 저도 받고 싶어요. 미국이라 실방 참여 힘들어 늘 뒤늦게 보게 되네요. ㅜㅜ 유일하게 챙겨보는 사건의뢰 늘 응원하고 감사합니다,6
user-sn4ko2tk3o,안녕하세요 교수님~ 라이브방송으로 시청하고싶었는데 일이 많아서 이제야 보게 됬네요.만나뵙게 되서 영광이었습니다. 괌에 오시면 또 뵙겠습니다 감사합니다~~~^^,2
user-nk1hi7pu5h,"""행복추구 엄청하네."" ㅋㅋㅋㅋㅋ 아, 진짜. 교수님 덕에 빵 터졌네요.",3
user-ie4mi1md9b,사형선고 받은 인간들은 우리 세금으로 먹이고 입히지 말고 교도소에서 지들이 버는걸로만 먹게하는게 좋을듯요,16
user-lf1zv9dy9h,"오랜만에 부장 판사님, 검사님.. 시원하구 멋있습니다~~^^",3
jym6252,퇴근 시간이 늦어 요즘은 다시보기로 보고있어요. 항상 응원합니다.^^♡,4
user-lv1rv4tm1i,김복준 교수님 ~~ 날마다 교수님 사건 유툽 잘보고있어요^^ 사건사고 ~왜 그렇게 많은지^^^ 정의 사도 교수님 항상 선량한 시민들 곁에 계셔주세요 염 교수님도 ~~ 승승장구하세요️️,7
user-kr5op7pk8x,김복준 교수님 형사출신이라 디테일하고 시원시원하게 해서 집중이 잘 되요 사랑해요 함께 나오신분들도 ♡♡♡~,0
user-ws8ft8mw2w,사형제도 부활 했음 좋겠어요 오늘도 수고 하셨습니다,18
user-ol7xo1ps6g,김복준 교수님 존경합니다,5
user-gc2bt6fd6i,염교수님 웃으실때 어린아이같아요 김교수님도 살이많이 빠지시것같아요 늘건강건하셔야됩니다,6
user-sk6ii6kl7q,존경합니다 두분 항상 잘 보구 있어요,4
user-mh7tt4ev9z,사건으뢰 보시는 독자는 범죄에 쉽게 당하지 않으리라 봅니다,5
user-to7gh2qi3x,인간이아니다. 교화 가능성없다. 판단력도 판결문도 시원하네요.,8
user-tp3xq3ir5h,김복준 교수님도 너무 감사드리지만 염교수님 같이해주셔셔 더더 감사합니다 진심 두분 감사합니당,2
user-th8re1on9j,"김복준 교수님 고생이 많습니다,",5
user-mu9hc1me2y,법의 테두리 맘의테두리 명언 듣고 갑니다 두 분도 고생 많아요,3
user-oz3de3xb5l,중독성이 아주 강해요 잠잘때 안들으면 잠이 안와요 ㅠㅠ,6
user-rp7og5iv7y,이규훈 부장판사님 정말 감사합니다. 멋지십니다,4
user-kg2hp6fp9c,감사함니다 뇌진탕으로 인지떨어진 머리기능 정말 좋아져서 ~^^하루도 빠지없이 누워서 사건의뢰 보는게 제가 할수있는 일중에 ~^^ 감사합니다~,0
user-eb2zh4ny6u,김복준 교수님,4
user-tp3xq3ir5h,염 교수님의 안잡혔으면 연쇄살인범 이라는 말씀 완전 공감해요,2
user-hn1xf7rm3u,"드,디, 어 감사합니다 판결문도 어쩜이리 똑뿌러지나요 교화가능성없고 인간성회복 기대할수없다 깔~~~끔 이규훈부장판사님 감사합니다",5
koongdaki,감사합니다 늘 감사히 잘보고있어요 ^^,4
tenmilewalker3027,두분 건강하세요,3
user-eu3on6rn6r,권재찬 살인마 모처럼 쏘나기같은 판결입니다 이더위에 속이 뻥 뚫립니다 김복준. 염건령 두분 교수님 항상 감사드립니다,2
user-jv1bc2cc3l,교수님 저는 이제 봅니다ㅜㅎㅎ근무로 인해ㅜㅜㅜ 라이브 참여 못해서 아쉽습니다ㅜㅜㅜㅜㅜㅜ 교수님 피디님 늘 건강하십시요^^♡,0
TV-wb4uf,인간쓰레기 들 한테는 사형만이 완벽한 자비 입니다.,3
user-yx7vw9dj8x,교수님 최곱니다,4
sunmlmuranaka7799,응원합니다,4
leenawon,너무 늦었네요ㅠㅠ실시간 보러 몰래 듣을려고했는데 아쉬워요ㅠㅠ 담주는 꼭 실시간사수 할께요 장마철 조심하시고 감사합니다,8
jennyjeong4221,김복준 교수님 간만에 휴가 다녀오셨군요 염교수 님도 다녀오셔요 두분다 너무좋아 합니다,5
felizsol,캐나다에서도 열열히 보고있어욥^^홧팅,0
user-nh1ks4cz4q,이규훈 부장판사님 최고예요 ^^,2
ejo2819,실시간채팅 첨 들어와봤어요 신나요 김교수님 염교수님 화이팅!!!,0
hyounhee,두분 사랑합니다 ️,2
user-lf1zv9dy9h,이유를 알수 없네요~~ 이유를 막론하고..사람을 죽였음..사형선고를 해야하는게 맞고요..법이 바뀌길 간절히 바랍니다.,2
user-fy4tl4jo2m,김복준님.. 늘 화이팅 입니다... 언변이 시원합니다,3
user-id1rj4gz1o,월요일 라이브 참가하고싶은데 항상 안되네요.. 아쉽지만 이렇게라도 꼭 구독 하고 좋아요~~도 눌렀습니다.,2
user-yj3lv3rr6e,흑흑 퇴근길에 보면서갈게요 사룬합니당 사건의레 제작진 출연자 스앵님들,17
user-fo8je9cx9d,닭이 난다는 소리에 뿜었어요~~ㅋㅋㅋ 말씀 넘 재밌게 하셔서 제 스트레스까지 날아 갔어요 감사^^,2
wherem,조금이라도 남의 자유를 침해하는 건 본인 자유가 아닙니다,8
mama-ir8jy,잘 봤습니다! ~ 감사합니다~,6
user-lx6pb2bq3e,늘 응원합니다,3
aesook2489,저도 매일매일 보고 보고또보고있습니다 언젠가 제가 lottery 맞으면 사건의뢰팀 모두 미국으로 초대합니다 ^^,2
cecita1213,이규훈 판사님 = 살아있는 정의,2
user-zd2kd8km7m,판사님존경합니다,3
user-xt1lw5bm2p,김복준 교수님 염건령 교수님 멋 있습니다 제 개인적으로는 사형제도는 다시 살아니야 한다고 생각합니다,2
Magic-wx7hj,"김,염 두분 교수님 우월한 기럭지~ 올도 감사히 제시간에 시청 합니다 체액..에휴 벼라별 인간중 지저분 한 인간 도 있다니..",9
user-pj3dw1nk5p,오늘도 힘내세요,5
ginny1398,살인에 15년 판결하면서 그 판사 판결문은 아주 거창하게 문학을 썼네요,3
sunny1936,늘 챙겨듣고 있어요,2
user-zp7tp7xp3e,염교수님 왤케 귀여워요?,3
user-ot4op2ws9h,아기 때문에 못자고 있었는데도 라방 놓쳤네요 그래도 괜찮아요 요즘 밖에서 걷는데요 사건의뢰 들으면서 걷는답니다. 출산후 우울증 걸으면서 사건의뢰 들으면서 날려버립니다,10
sukimcdonald9098,이곳 영국에서도 사건의뢰 열심히 보고 있습니다. 안녕하세요? 화이팅!,0
user-lp6bg2ro4k,20명을 망치로 잔인하게 죽인 유영철이 무기징역인데 2명과 20명 살인인데 누구는 사형 누구는 무기징역 그 기준이 대체 뭘까..,7
user-gd5tp4yy4o,김복준교수님멋진해설감사합니다,0
user-vf3pf8gw1o,언제나 응원합니다,2
user-bu7wf3ef1u,"안녕하세용? 늘 무서움을 실감 하면서도~ 그래도 또 궁금하고, 개인적으로 복준님펜이라 늘~ 보고 있습니다 수고 많으십니다~^^♡",0
chaeglick-me5982,김복준님과 염건령님 재미있게 말씀을 해줘서 재미있게 듣고 감사합니다 텍사스 포트워츠에 산 저한테도 호루라기를 보내주실수 있을까요? 저의 남편도 경찰서장 (Chief Police)이었어요. 한국말 그리고 영어도 제대로 못해요. 한국말이 많이 변해서 이해가 안될때가 있어요. 한국에 범죄자가 많이 있어 걱정이예요. 경찰관들이 너무 수고많이 해요. 감사합니다 . 포트워츠는 화씨 104도 내지 105도예요 두분 건강하세요.,4
user-ce2rk5rn8p,전국 법원판사님들이 사건의뢰를 구독하세요,8
wherem,이규훈 판사님 정의가 살아 있고 아직 대한민국이 국민을 위하고 있다는 안정감을 느끼게 해주셔서 감사함니다. 열심히 살게요. 요즘 법해석을 멍청하고 아둔하게 하는 판사들이 많은데 헛옥똑이들 사이에서 정의감 있는 판결 멋지십니다,8
user-xf4el3mn2z,안녕하세요 사건의뢰를통해서오후시간에찐펜입니다 두교수님 반갑습니다 아침편지 잘읽고 있습니다 오늘선물고3수험생 학부모입니다 아빠에선물 딸에게 주고싶어요,5
user-gh5jg9qk7o,김 교수님 한마디 한마디가 다 맞는 말씀 입니다 응원합니다,0
user-ii1tf9kz6d,오늘도 두분은 역시 톰과제리 ㅋㅋㅋ 너무 귀여우신거 아시는지,2
sj3160,11:26 공감합니다. 현생에서 그런말 하면 매장당할거 아니까 인터넷으로 짖어대는 버러지들입니다.,3
user-yd5fy7xd8k,김복준교수님.염건령교수님~~늘 감사하구 고맙습니다~~두분다 멋지시고 너무 귀여우셔요~~^^두분티격태격너무 좋아보여요 ㅋ,0
user-zb7dd4bv8l,판사님 사이다 판결 사형,2
sunaelangan6516,미국뉴욕에서도…열심히시청하고있어요.. 건강하세요,0
user-mg7yu8hy5s,더운날씨. 수고많으십니다 .사건의뢰. 여러가지로 .생활에도음됨니다 . 감사 고맙습니다 !,0
user-zd2kd8km7m,오랫만에 속시원한판결이네요,3
user-zs6fq3jj4v,감사합니다 응원합니다,1
user-qt4uv7ml2x,항상 잘보고 있습니다. 감사합니다 ~,0
shaa96,28:26 ~ 28:33 김복준 교수님 너무 귀여운데 어쩌죵!? 아놔.. 너무 웃겨요,2
hansj96,"맞아요 21세기 시작한지도 20 년이 넘은 지금까지도 여전히 특정지역 비하하는 발언 하는 인간들은 정말 머리에 뭐가 들었는지 너무 궁금해요. 저는 서울 토박이고 부모님도 전라도랑 전혀 관련 없지만, 일부 모지리들이 무슨 사건만 났다하면 또 전라도냐, 역시 전라도냐 라고 비하하는거 볼때마다 괜히 제가 열이 뻗칩니다. 막말로 서울경기지역에서도 범죄 많이 일어나고 경상도나 충청도는 강력범죄 안일어난답니까?? 이젠 좀 지역 감정 버릴때 되지 않았나 싶어요. 정말 자기 얼굴에 침뱉는 모지리들",3
user-fu7mw6yt4n,내글도 한번 읽어 주세요. 김복준 위원님. 저는 사건반장 들어며 잠든답니다. 중독입니다,6
user-ze7ub6cj4x,사랑합니다 두분,4
user-ee9wo9cr2e,김복주님 염건령님 두분이 계셔서 행복 합니다 ^^~,0
user-fz4ft6dd9x,우리교수님~역쉬 한국부심 대다남 ㅋ~,3
user-ts4yw6kn6t,염교수님 표정 압권@@,2
green_tea_piccolo,라이브를 못봐서 아쉽지만 영상으로 보러왔습니다,4
user-io7ox9bz9z,염건령교수님 너무 귀여워요 ㅋㅋㅋ 아직 인격은 존재하고 있어요 ㅋㅋㅋ ㅋㅋㅋ 키중에 머리가 많이 차지해요 ㅋㅋ ㅋㅋㅋ,3
user-fk2cp6qi4o,가게에서 일하면서 매번 듣고 일해요 정말 힘나요,1
youngranbaek1752,"유튜브 방송이기때문에 아마 전세계 주재 한국인들이 즐겨볼것입니다 (물론 국내분들도 모두 보시겠지만요...). 이제 코로나도 물러가고 다음달에 한국에 갈 예정인데, 이제는 한국에 그리운 한국음식식재료들 왕창왕창 쇼핑하러 한번씩 방문합니다... 많은 스토리를 재밌게 들려주셔서 고마웠는데.. 그동안 김복준교수님께서 물건 선전해주셨던것들 많이 많이 구입해야겠습니다.",0
user-cl7od9yw6r,사형선고는 꼭 필요합니다. 집행 유무는 차후로 고려하더라도. 사형감인 범죄자들을 죄 무기징역으로 하니 이세상에 범죄가 수두룩~ 솔직히 사회전면 분위기가 날 어두워지면 스산하니 좀 무섭더라고요. 코로나 영향도 있지만 예전과 다르게 가까운 산행도 혼자서는 못간다는 얘기도 많아요.,0
user-en5gx1hg1y,라이브로는 못보고 늦게나마 봅니다.김.염두분교수님 늘건강하세요. 김교수님 살빠지신것같으시고 염교수님 찐 귀여우심. 감사합니다.,0
sunduckan5844,사형선고... 해외에서 사형재도 폐지국가로 알려져 (실행을 하지 않는 것을 법폐지로 오해?) 일본을 비롯해 한국이 시민단체등으로 부터 주목을 받고 있는 상황에서 획기적이고 용단있는 판결이라고 생각합니다. 이유불문하고 사람을 해치고 살해한 사람은 본인도 자신의 목숨으로 댓가를 치루게 하였으면 합니다.,2
user-fk2cp6qi4o,사건의로 팬이예요 너무 좋아해요,1
user-wb8uf9xn1g,저는 신청한지 얼마안되어는데 틈틈히 신청하고있습니다 김복준교수님 티비로많이 뵈어는데 넘반갑구요 염교수님 멋찌십니다,2
fanudochi573,"남을 이유없이 비하 하는 사람에 특징 : 자신이 비정상이니까 정상적인 사람을 비하라는 저급한 방법으로 억압하려는 무능한 찌질이에 습성 갖음. 한마디로 자격지심. 친,,,일,,파에 습성이기도함.",3
user-pf9rl2ew1l,지금 보는데 이날 정말 재밌고 웃기고. ...ㅎㅎ두분의 티격태격..ㅎㅅㅎㅅ,0
user-lf1zv9dy9h,"법이 바껴야 합니다..웬 재물손괴?? 성폭력 입니다. 성희롱도 앞으로 법이 바뀌고..법이 강화 되야합니다.. 병이네요.병... 법~>강화, 강화..강화",8
user-hn1xf7rm3u,ASMR 엄청좋다는 유투브 틀어놔봤는데~~~ 간질간질 듣기좋았는데 잠이 안오네요~~ 우리사건의뢰 카랑카랑 숙~~~ 면이요^^ ㅎ 잠들었다가 다시듣습니다요,2
user-ok9ib9ok3v,판사님 짱이시네요 ~~♡♡,0
Kim-ge8pm,수고하십니다 충청도양반 님!!♡,1
panjonglee776,우리 와이프가 좋아하겠는데요..ㅎㅎ..잘 들었습니다 교수님..,2
user-zb7dd4bv8l,꼭 사형시키지않는다해도 사형오로 심리적으로 죗갑 치뤄야조,2
spark2816,파우치 정말이뻐요! 본업하시면서 아이디어* 같은곳에 소소히 파셔두될거같아요!!!!,4
user-ou2tv2xp4u,나진숙님 가방... 정말 귀한 선물을 나눔하셨네요 마음이 참 고우세요,1
user-lh4wj1gm8e,사형이면 가석방은 안되니까요~국민들은 안심하죠,3
user-qq6mg7rm6j,매번 잘 보고 있습니다,2
yeounokkim276,안녕하신교?여기는진해입니다 바람이 많이불어요 바닷가 운동중입니다 건강합시다 교수님두분 김사합니다~~^^,9
user-uq8cs2bk5d,영원한 애청자 입니다,0
user-hk8rp6tf8i,교수님 사건의뢰 덕분에 매일 잠 잘 잡니다,2
user-rp6un4ql3l,염건령 교수님 귀엽당,2
user-lk6ze7wt1u,사건의뢰를 구독한 이후로 사건의뢰 다봐서 사건을 다루는 다른 유튜브를 봤는데 기분이 좀 상하더라고요.미국경찰과 우리나라경찰을 비교하면서 우리나라경찰을 자꾸 깎아내리는 발언들을 하더라고요.과거엔 물론 그랬을수도 있고 요즘에도 종종 직업을 망각하는 경찰도 가끔 있지만 더 열심히 수사하시고 고생하시는 경찰분들이 더 많은데 그유튜브를 보는 사람이나 영상 찍는 유튜버나 그나물에 그밥이더라고요.저도 사건의뢰를 시청하기전엔 우리나라경찰들이 얼마나 고생하는줄 몰랐는데 그런 채널들을 보니 화가 나더라고요.그나저나 김복준교수님께서 말씀하신 행안부에서 경찰국을 신설한다더군요.경찰청을 독립기관으로 인정하지않고 정권의 영향력아래 둘 꼼수더라고요.정치얘기는 어울리지않지만 참 걱정이네요.,3
user-jm4ow7rb4h,잘듣고있읍니다,2
user-sk3zn5vk7c,무능하고 부패한 일부 경찰들 각성해라.대다수의 경찰들에게는 응원의 박수를 보낸다,13
user-qh8rx3nn5k,김교수님은 진짜 핸썸해지심~~ 딱 좋으시네용. 염교수님은 귀염 귀염 ㅎ귀여워용 더 귀여우신듯 ㅎㅎ,2
user-bj7ms3fl6u,법이 너무 약합니다. 본보기가 필요해요.,3
user-st2jy1gl1s,"교수님 사건 말씀중에. ""지랄한다"" 설겆이하다 빵터졌네요",4
user-hd4wl2kl1s,오랫만에 댓글다네요 매일보고 듣고있어요,1
somang9090,ㅋㅋㅋㅋㅋㅋ 변태놈을 아주 시원하고 찰지게 욕하시는 김복준님! 제 속이 시원~~~!! 21:50,0
user-kt7kb3dm3k,교수님 덕분에 정녹수잘먹고있습니다 교수님도 건강유의하십시요,0
