작성자,내용,추천수
estebanhan9439,법정에서 피해자를 지켜해주시는 커녕 가해자편에 서서 어차피 형량도 얼마 안돼는거 내 가족이 저런일 당하면 가해자를 똑같이 죽이고 나도 감옥에 몇년 다녀오는게 차라리 답인거 같다. 우발적으로 저질렀다는 핑계 대면서. 이 나라는 그거밖에 답이없다,0
user-zb9qd8ly3g,사회악 범죄자들이 처벌을 받는데............. 어떻게 와 통쾌한판결이라고 생각한적이 단한번 나온적이 없는지..........의문이다..........,1
whentheygolow_wegohigh7306,2년 감형된거부터 한국 사법 형량은 너무 약하다. 한국 판사들은 전부 파면시키고 물갈이해야한다. 자격없는ㅆRㄱ판사들에게 재판을 맡겨서는 안 된다!,2
catsun1082,저런 최악의 쓰레기 악마한테 왜 공감을 하며 감형을 주는지. 우리나라 판사들은 뼈속까지 가해자편에 공감을 하나 봄.,0
ygo914,피해자는 죽고 가족은 극심한 프라우마 격을텐데 2년 이라나 참 한심한 판결이다,0
nunboo943,왜 저런쓰레기 형을 감형해줌? 사형해도 모자랄판ㅇ네 가해자의 억울함을 제대로 풀어줘야 나라가 제대로 서지 않겠습니까?,0
user-xd7hl8zo6b,음주운전 학폭 촉법 군폭 모든살인으로인한 피해자들은 한평생 살명서 이렇게 허무하게 갈꺼란걸 알았을까 고통스럽게 죽어서도 눈을못감을것같다 그리고 그의부모님들은 내자식들 가족 모든미래가 풍바박살나는데 내린결정이 가해자 10~길면20년 징역 제발 좀 대가리에 마요네즈만있냐 법들아 너희가족 자식 부모라고 생각하며 처벌을 해라,0
dhkim4621,가중처벌 해야지 왠 감형.. 역시 우리나라 판 검사의 뇌는 놀랍다. 평범하지가 않어. 이제 성추행해도 감형해주는 거지? 좋은 판례에 성범죄자들 다 좋아하겠네.,3
0927Dante,안타깝다...죽은이는 말이없고 산사람은 그래도 살아야하니 감형......?,2
user-gp2pg8en6x,"징역10년이상 선고하는것이 사회정의,군기강측면에서도 맞아보인다!!",1
user-sl2kc9de8q,감형이라니.. 이건 아니지않나? 오히려 죄책감도 없이 항소한것을 괘씸히여겨 추가 형을 내려야 마땅한거 아닌가?,3
live-like-waves,"이 나라 판사는 항소만 하면 감형시켜주네. 내 가족였다면 이딴 판결에 가해자는 물론이고, 판사들 찾아가 화염병 던졌을지도... 이래서 죽은 사람만 억울하고 불쌍하다는 말이 나오는게 아닌지 싶네",0
user-nu7yd6yx1p,판사들 개판 판세들 인간취급안한다 인성이꽝 제발인간이되길바란다 판사들,0
user-sq6dc1xt9l,피해자를 위해서 있는게 아니라 가해자를 보호하기 위해서 고등법원이 있는거죠... 감형이라니... 보복협박이 왜 무죄일까? 판사가 협박이라는 단어를 모르진 않을꺼고 아..... 가해자를 불편하게 하면 안되는 중책을 가지고 있으니까... 이렇게 판결을 내리는 구나... 나중에가면 가해자 새끼가 반성하고 있다고 집유 때리는건 아닌지 모르겠네 하도 어이없게 판결하는 판사들이 많아서,0
chrishan0822,감형을 왜해??? 미쳤나!!!!!,1
user-qq5ub5lc3j,가해자랑 판사 얼굴 실명 다 공개해라,1
SK-uh9ng,자식이 죽어도 7년이라니..말이안나온다..난 내자식이 저리됬음 정신병걸렸을듯 감형받은 놈은 사회나와서도 여자들한테 또 저럴텐데..,0
user-vg2wl8wx9m,이런것이 나라냐? 공개하라 판사넘들,0
user-on5lq8yl9o,너무하네요 명백한증거가 다 나온것같은데 어떻게 감형을 한젊은 생명이 죽었는데 7년은 너무한거아닙니까!! 이게 뭔가십네요ㅠ,0
user-yq9vb7si5r,가해자를 보호해주는 개판결 지들멋대로 판결하냐 법에 잤대가 어디냐.,0
greenkim4229,진짜.. 판사들 자식들이 저랬어봐 저런 판결을 내리나 진짜 판사 닭대가리냐 ㅋㅋ,2
user-bk5jz8gm2n,특별법안도 통과됐는데!!감형이라니요!! 같은 전우를 자살로 몰아갔으면!!신분이 군인이기때문에 일반인에 비해서 더 가중처벌해야하는 거 아닙니까??,4
user-kh4sg2qi2m,법은 감정으로 분노한다고 징역을 더 높게 때리는게 아니다 가족입장에서 화가 날순 있지만 옳은 판단이라고 본다,0
kyun051,법과 원칙대로~~법과 원칙대로 감형~~!!!,2
Canny808,한번 내린 판결에 감형이라니 가족분심정은 무기징역이나 사형달라고할판인데,0
user-lx5mu1xe4h,2년감형이라니?... 2년더받아야지. 나쁜놈,0
user-vj4fe9sm3b,판사도 AI로 해야하다고 봅니다.,0
ankim9254,전과 20범이 넘는 놈들도 버젓이 밖에 돌아다니는 나란데 뭘 애초에 형벌자체가 지나치게 가벼움 그리고 보호해야 하는 주체가 뒤바뀌어있음 피해자신변과 경찰신변을 보호해야하는데 가해자보호하기에 최선을다함 진짜 개그도 이런 개그가 없지 인권단체 가해자 인권보호 이딴 ㄱ짓거릴하니까 바뀔수가없음 지금 우리나라엔 한짓거리 그대로 돌려주는 강한 법과 어떤외압에도 흔들리지않는 판사가 필요함,0
user-ik2xg3nm1n,판사야 너두 가해자다 다음생에 업보나 받아라,0
narealee793,"왜 감형을 때리겠어? 군 간부들 본인 편하려고 하는거지ㅋ 여태까지 그리고 앞으로 이런 사례가 많을텐데, 선례를 만들면 모든 피해자들이 다 들고 일어날텐데?",0
0___0..,아니 늘어난게 아니고 감형???? 장난치나 저러니 욕을 먹지 저러니 판새 판새 하지,0
user-cg6vj7tj5y,가해자 편을 드는 군사재판 판사들 . 정상적으로 하지. 감형이 뭔 말이냐.지저분한 녀석들.,0
user-ps8oi6zk5f,판사 지들가족이 겪어봐야 알려나,0
tofuismyfavourite,15년에서 감형이요????!??!?! ???? 미친 대한민국..,0
user-pt3ey2xt5w,국민 정서 하고 넘 동떨어 저요 판사직장인이 2심만 가면 감형해주는데 이럴거면 1심 판사직장인이 왜 필요 합니까 판사직장인 없이 그냥 AI가 판결하던가 아님 미국처럼 국민이 배심원 참여해서 판결 해야 합니다. 그리고 사법도 좀 바뀌여라 시대가 어떤시대인대 판결은 아직도 조선시대 판결이고 응,1
user-ou4nd1ep2s,우리나라는 감형 넘 해준다...사람이 죽었는데...,1
user-js1kv8er7g,판사라는 직업이 잇는 이유가 뭐냐 가해자 보호하려고 판사가 잇는가 미국가서 재판 받아야 한다 판사는 아직 후진국 사람이다,1
SharonPark1231,정권이 바뀌어도 아직 재판하는 판사들이 썩었다 사람이 죽었는데 7년이라니 국민들이 다 들고 일어나야지 판사들 정신 차릴려나? 판사가 누군지 어떤 생각으로 감형을 했는지 취조해서 밝혀야 될 일이다,0
user-wd9ol8gg2t,혹 그 재판장에게 문제는 없는지요,1
user-rb3jd8go7z,박그네 턱에 기스 내면 10년형 일반인 자살할만큼 괴롭히면 7년형 ‘억울하면 재판걸지말고 그냥 니들이 직접 응징해라.’ 이런 의미의 판결로 받아들이겠음.,1
user-hk3mo6dx9g,제발 판사 유학 좀 보내라 생각의 수준이 이해가 안된다 한동훈 장관 기대하지만 같이 솜방이 들고 다니면 너도 끝이다,0
user-bq9hx5yu2q,직장내 성추행으로 인해 자살한경우도 7년이하로 받았는데 군법원이라 그렇다는건 억까인듯 그냥 대한민국 형량 자체가 그럼 재벌이 성추행해서 자살했으면 기소유예났을거임,0
user-ur4ct2fx1s,"윤석열처럼 검사판사들 다 지들세상 앞길만 생각하고 뒷돈 눈치보기 판결하지 뭔 정의냐ㅋㅋㅋㅋㅋ 윤석열검사 장모,마누라 봐라 수사하나 ㅋㅋㅋㅋㅋ",2
user-lr7fr1bw7d,"죽은 사람만 손해볼 뿐임. 1여년 전 이 사건 터질땐 언론에서도 얼마나 대서특필 했는지 매일매일 이 사건 보도했음. 공참 짤리고, 대통령이랑 국방부 장관이 가서 조문하는 등 별 쇼를 다 하더만, 정작 1심에서 2년이나 감형된 2심 판결은 네이버 기사에 2개 올라오더라",0
eunkyungkim3641,감형 ? 무슨 이유로 ? 판사 놈 제 정신이야 ? 이러니까 군부대가 사이코패스 범죄자 소굴이 돼가는 거지 대한민국 국군을 모독한 성추행 범을 감형을 시켜 ? 군대가 성추행하는 곳이냐 ?,0
lalalatica88,증거가 확실하면 형량좀 세게때려라,0
user-yy5lj4iv1g,제목은 생각안나 는데 영화하나가 생각나네요 감우성이 나왔던 본인딸 와이프를 죽인 범인 판사 또있어는데 감우성이 스스로 벌을 주던 장면 저라도 똑같았을 꺼다 생각했던 영화였는데,0
Kk-vh6lz,"김학의 검사 별장접대 도 , 검사,판사, 대법관 들은 모든 성범죄에 관대하다",0
user-bn2sx8oc7q,판검사놈들 윤정부 눈치보느라 더 가해자 편들었다는 내생각. 우리나라 사법부들 피해자보다 가해자에 특히 돈많은 기업인들이나 국힘당 정치인들엔 너무 배려하는 판결만 내는듯.,0
user-cy8ti4hh3i,징역2년 내리고 평생 얼굴 공개햇름 좋겟네.... 사회서 매장시키게,0
cw4154,대법원은 징역 3년 집행유예 1년?,5
user-wm8gi5qg2g,대한민국 국방부는 절대 발전이란게 없을걸? 군법원은 그냥 적폐 그 자체임. 2심에서 인정된 범죄가 어째서 고법에서 인정이 안되냐. 이건 그냥 군판사가 개새라고밖에 볼 수 없음.,0
dhapj910,아니 대체 '감형'이란건 왜 있는꼬 왜 이렇게 쉽게 되는거야? 그 목적과 기능이 뭐지?,1
sjg8910,부모가 이걸이제 알았나보네 판결은 가해자편이야 한국은 판사들이 가해자 편이거든 촉법소년 드라마 소년범 드라마만봐도 알텐데 경제사범 전직대통들도다 사면에 감면 대기업총수들도 다 풀어주잖아 그래서 가해자들은 법으로심판하는게 아니라 퍼니셔 처럼 복수를 직접하는거다 즉결심판,0
user-sj2pw6op7i,빽이 좋나 보네 저걸 감형시킬 정도면 역시 개한민국에서는 정직하게 살 필요가 없다는 걸 보여주네요 가해자 인권이 더 중요한 나라,0
anneshirley9954,고등군사재판이면... 판사 계급이 대령쯤 되나? 별 달고 싶겠지.,1
psy8807,내가애기했지 판사들이감형시켜준다고 ㅋㅋ,1
jbb6320,역시 공군은 남군편 어이없네 1일도 줄이면 안되지 2년을 감형해?,0
user-yc7kj2cm8t,나도 슈반 ㅈ같이 살아야겠다. K-판사님께서 자비롭게 감형해줄테니 말이야 ^ㅅ^,0
dhkim4621,판 검사 중에 성추행범이 있는가?,1
user-zs5vd4pg3y,판사 딸래미가 성추행당해도 이런판결이 나올까,0
baepe2049,판결한놈 정보는 공개안되나요?,0
user-yj7xw5yq3d,사형이 감형으로 당신자식이면 이러겟나 판사여,0
user-ln1ov1pi6v,7년은..확실히 너무 약한 형량 이구만요... 너무하네요ㅡㅡ,0
user-fe6nu5zs2m,남은가족 어쩌라고 왜 ~감형 을~? 대구 방화가 생각난다...,0
popo-xx7kl,펄들고 법전만 들여다보던 방구석 폐인들이 판사를 하니까 매번 이 사달이 나지 ㅋㅋㅋ,0
user-sm3jq2wv2w,성폭행도 많으면 5년 합의하면 기소유예로 나오는데 성추행으로 7년이면 많이 준거지.. 법원에서 판결한들 머가 달라질까? 7년이면 형량 많이 나온건 맞지,1
gur72620,항소만 하면 형량이 줄어드네. 판사들 취미가 희안하네.,0
user-qf5pn1dk1u,여기저기 뭐다뭐다해서 다 감형 ㅋㅋ 그냥 대한민국 판사는 XXX다,0
hj370,판사님 뒤에 0 하나 빠진거 맞져?,0
constructionequipmentsunji7251,성추행범들 전부 직업군인 해라. 개짓해도 처벌 안받고 감형되는 군대인데.. 수통하나 안바뀌는데 뭘 ㅋㅋ,0
user-cx7sj5zp9b,사적 보복 to 판사 for 예림,1
popo-xx7kl,감형 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
user-kv3sg7ky2w,대한민국 판. 검사 갭판 돈 받고돈 많이 주는 변호사 손들어,0
k_hannah_,감형????????????감형????,1
penrose3024,나이스. 이왕해주는 거 한 5년 감형해주짘ㅋㅋㅋㅋㅋ 아이고 재미지당ㅋ,0
user-yx3qh3nu5v,우리나라는 군대가 의무화니까 감형하는게 당연한거지 ㅡㅡ,0
